"study","species","trait_name","value"
"Treemovals","Clivia miniata Belgium hybrids","Fruit","A berry, green aging to deep crimson in late summer to winter. It is best to remove the developing fruits unless the seed is wanted, this will redirect plant energy into more growth and flower production."
"Treemovals","Clivia miniata Belgium hybrids","Bark / Trunk"," "
"Treemovals","Clivia miniata Belgium hybrids","Vigour / Longevity","Slow growing, the clump is long lived"
"Treemovals","Clivia miniata Belgium hybrids","Environmental Requirements","Morning sun and afternoon shade, or filtered shade under deciduous shade trees, less flowering in dense shade."
"Treemovals","Clivia miniata Belgium hybrids","Hardiness","Not frost tolerant, tolerates poor soils, short periods of mild drought if growing in the shade and light shade all day (may not flower well in this position)."
"Treemovals","Clivia miniata Belgium hybrids","Soil / Drainage","Prefers moist soils, rich in organic matter with good drainage and a mulch. Will tolerate any soil, even poor soils as long as the drainage is at least moderate."
"Treemovals","Clivia miniata Belgium hybrids","Pruning","Remove spent flowers and leaves."
"Treemovals","Clivia miniata Belgium hybrids","Watering","Regular watering in spring and summer improves growth and flowering. Keep the plants drier in autumn and winter."
"Treemovals","Clivia miniata Belgium hybrids","Fertilising","Feed with half strength complete fertiliser in spring, summer and autumn for best flowering."
"Treemovals","Clivia miniata Belgium hybrids","Pests / Diseases","Slugs and snails, sun scorch on leaves and flowers in hot positions. Mealy Bugs on neglected plants. The black and yellow Lily Caterpillar can cause serious leaf damage in some areas."
"Treemovals","Clivia miniata Belgium hybrids","Uses","Winter gardens, flower contrast, shaded gardens, borders, ground cover, tropical effect plant, bank binder, domestic cut flower, pots and tubs. Cliveas flower well in pots and tubs when crowded."
"Treemovals","Cupaniopsis anacardioides ","common_name","Tuckeroo"
"Treemovals","Cupaniopsis anacardioides ","Family","Sapindaceae"
"Treemovals","Cupaniopsis anacardioides ","Origins","East Coast of New South Wales and Queensland."
"Treemovals","Cupaniopsis anacardioides ","Plant Type","Evergreen small tree."
"Treemovals","Cupaniopsis anacardioides ","Size","5-8m x 5-8m (May vary depending on conditions)"
"Treemovals","Cupaniopsis anacardioides ","Habit/ Form","Dome tree"
"Treemovals","Cupaniopsis anacardioides ","Leaves","Pinnate and alternate eight to ten leaflets.  Elliptic oblong, to 10 cm long."
"Treemovals","Cupaniopsis anacardioides ","Flowers","Creamy greenish white flowers form on panicles mid-autumn."
"Treemovals","Cupaniopsis anacardioides ","Fruit","Orange three lobed capsule with dark brown seed inside each lobe. The fruit change to a bright orange when ripe during mid to late spring."
"Treemovals","Cupaniopsis anacardioides ","Bark / Trunk","mooth straight grey or brown trunk with raised horizontal lines, and a flanged base."
"Treemovals","Cupaniopsis anacardioides ","Vigour / Longevity","Relatively fast growing when young and lives up to 50 â<U+0080><U+0093> 60 years."
"Treemovals","Cupaniopsis anacardioides ","Environmental Requirements","Full sun. Resists strong winds and highly salt tolerant."
"Treemovals","Cupaniopsis anacardioides ","Hardiness","Endures extreme heat and cold, but needs protection from heavy frost when young."
"Treemovals","Cupaniopsis anacardioides ","Soil / Drainage","Tolerates most soil types especially sandy soils, avoid water inundation."
"Treemovals","Cupaniopsis anacardioides ","Pruning","Prune as required to shape."
"Treemovals","Cupaniopsis anacardioides ","Watering","Water well when young, reduce water once established."
"Treemovals","Cupaniopsis anacardioides ","Fertilising","General long life slow release fertiliser."
"Treemovals","Cupaniopsis anacardioides ","Pests / Diseases","Susceptible to borer when young."
"Treemovals","Cupaniopsis anacardioides ","Uses","Because of the widely spreading crown and relatively short height it is commonly used as a street tree under and around services. These are a fantastic shade tree and due to the tolerance of salt, wind, poor soils and pollution it is commonly grown in many areas along the Australian eastern coastline. The beautiful fruit also attract birds. "
"Treemovals","Cupressus sempervirens Glauca ","common_name","Italian Cypress, Mediterranean Cypress"
"Treemovals","Cupressus sempervirens Glauca ","Family","Cupressaceae"
"Treemovals","Cupressus sempervirens Glauca ","Origins","Southern Europe"
"Treemovals","Cupressus sempervirens Glauca ","Plant Type","Evergreen coniferous tree"
"Treemovals","Cupressus sempervirens Glauca ","Size","15 - 18m x 1 - 1.6m."
"Treemovals","Cupressus sempervirens Glauca ","Habit/ Form","Columnar to broad columnar with horizontal to ascending branches in the species. The cultivars are narrow columnar trees with ascending branches and branchlets"
"Treemovals","Cupressus sempervirens Glauca ","Leaves","This form has dark green leaves and the branches and branchlets are closely ascending forming a dense narrow fastigiate to columnar habit in the best forms. Grafted or cutting raised clones are superior to "
"Treemovals","Cupressus sempervirens Glauca ","Flowers"," "
"Treemovals","Cupressus sempervirens Glauca ","Fruit","Cones rounded to slightly ovoid 32mm across, green brown aging to brown, with 8-14 scales with a broad mucro (point) in the centre of each scale. Remaining on the tree for most of the year. Prolific. White Cockatoos rip the fruits off the trees and bend a"
"Treemovals","Cupressus sempervirens Glauca ","Bark / Trunk","Dark grey brown fissured bark"
"Treemovals","Cupressus sempervirens Glauca ","Vigour / Longevity","Vigorous when young, long lived"
"Treemovals","Cupressus sempervirens Glauca ","Environmental Requirements","Prefers sunny positions including western sun."
"Treemovals","Cupressus sempervirens Glauca ","Hardiness","Tolerates short periods of drought, mild frosts, neglect and wind."
"Treemovals","Cupressus sempervirens Glauca ","Soil / Drainage","Very adaptable, growing on sandy loams to heavy clay loams with at least moderate drainage and low to moderate fertility."
"Treemovals","Cupressus sempervirens Glauca ","Pruning","Pruning should not be needed if a good form has been chosen and the soil is not overly fertile encouraging excess growth. Inferior seed raised forms may need uncharacteristic growth removed or tied back into place to maintain a narrow habit. Sometimes she"
"Treemovals","Cupressus sempervirens Glauca ","Watering","Not needed once established"
"Treemovals","Cupressus sempervirens Glauca ","Fertilising","Do not fertilise unless the soil is extremely poor, over fertilising will encourage excess growth which will weigh heavy on the branches causing them to lean away from the upright position ruining the habit. The leaning branches may need to be removed or "
"Treemovals","Cupressus sempervirens Glauca ","Pests / Diseases","Susceptible to the borers, Cypress Bark Beetle and Cypress Bark Weevil when stressed."
"Treemovals","Cupressus sempervirens Glauca ","Uses","Use clonal forms for avenues, narrow screens, formal gardens, arches, Mediterranean style landscapes, conifer gardens, habit contrasts, tubs and topiary."
"Treemovals","Cupressus torulosa ","common_name","Bhutan Cypress"
"Treemovals","Cupressus torulosa ","Family","Cupressaceae"
"Treemovals","Cupressus torulosa ","Origins","Himalayas to Western China"
"Treemovals","Cupressus torulosa ","Plant Type","Evergreen coniferous tree"
"Treemovals","Cupressus torulosa ","Size","25m tall, may eventually reach 45m when very old, 4 - 8m x 2m in ten years in a warm climate."
"Treemovals","Cupressus torulosa ","Habit/ Form","Fastigiate in warm climates, broad conical in cold climates, the habit will be intermediate in areas that are intermediate in temperature. The main branches are ascending to horizontal with pendulous branchlets with recurved tips. The branchlets hang in v"
"Treemovals","Cupressus torulosa ","Leaves","Tiny scale-like light green aging to dark green, closely clasping the stem, giving the branchlets a cord-like appearance. The branchlets are drooping on ascending main branches."
"Treemovals","Cupressus torulosa ","Flowers"," "
"Treemovals","Cupressus torulosa ","Fruit","A small dark brown rounded cone 10 -20mm across."
"Treemovals","Cupressus torulosa ","Bark / Trunk","Grey brown fissured bark"
"Treemovals","Cupressus torulosa ","Vigour / Longevity","Slow growing becoming moderate, long lived"
"Treemovals","Cupressus torulosa ","Environmental Requirements","Sunny positions including western sun."
"Treemovals","Cupressus torulosa ","Hardiness","Tolerates moderate frost, neglect and wind."
"Treemovals","Cupressus torulosa ","Soil / Drainage","Hardy to most soils, can grow on sandy loam to heavy clay loams with at least moderate drainage. Best growth on deep, rich, moist well drained soils with a mulch."
"Treemovals","Cupressus torulosa ","Pruning","Pruning is not usually needed, keep to a single leader. Can be pruned as a hedge or as a topiary."
"Treemovals","Cupressus torulosa ","Watering","Watering during drought will improve foliage colour and vigour."
"Treemovals","Cupressus torulosa ","Fertilising","Use complete nine month slow release fertilisers during the growing period till established."
"Treemovals","Cupressus torulosa ","Pests / Diseases","Susceptible to the borers, Cypress Bark Beetle and Cypress Bark Weevil when stressed."
"Treemovals","Cupressus torulosa ","Uses","Wnd breaks, hedges, giant hedges, borders, screens, formal gardens, conifer gardens, habit contrasts, tubs, topiary and avenues."
"Treemovals","Elaeocarpus eumundii ","common_name","Quandong"
"Treemovals","Elaeocarpus eumundii ","Family","Elaeocarpaceae"
"Treemovals","Elaeocarpus eumundii ","Origins","North coast of New South Wales through to north Queensland mainly in rainforest areas."
"Treemovals","Elaeocarpus eumundii ","Plant Type","Evergreen tree"
"Treemovals","Elaeocarpus eumundii ","Size","8- 10m x 2-4m "
"Treemovals","Elaeocarpus eumundii ","Habit/ Form","Dome shaped tree."
"Treemovals","Elaeocarpus eumundii ","Leaves","Glossy green obovate, new growth is bright red to purple."
"Treemovals","Elaeocarpus eumundii ","Flowers","m scented flowers form on racemes in late November."
"Treemovals","Elaeocarpus eumundii ","Fruit","Small round to egg shape fruits to 1.5cm diameter. Green in colour they turn blue then black when ripe."
"Treemovals","Elaeocarpus eumundii ","Bark / Trunk","Smooth straight trunk and bark."
"Treemovals","Elaeocarpus eumundii ","Vigour / Longevity","Average growth rate."
"Treemovals","Elaeocarpus eumundii ","Environmental Requirements","Prefers part shade and a warm humid site. Protect from extreme temperatures and exposed sites"
"Treemovals","Elaeocarpus eumundii ","Hardiness","Good in warm weather but will get burnt in frost. Tolerates moderate coastal exposure."
"Treemovals","Elaeocarpus eumundii ","Soil / Drainage","Well drained soil. Survives heavy soils but will not thrive."
"Treemovals","Elaeocarpus eumundii ","Pruning","Not required."
"Treemovals","Elaeocarpus eumundii ","Watering","Maintain water in warmer months."
"Treemovals","Elaeocarpus eumundii ","Fertilising","Use long life slow release fertilizer."
"Treemovals","Elaeocarpus eumundii ","Pests / Diseases","No know problems."
"Treemovals","Elaeocarpus eumundii ","Uses","This beautiful tree can be used in parks and gardens as a foliage contrast. Commonly used in smaller gardens as a screen, hedge or feature tree. Grows in shade gardens where many other trees would struggle."
"Treemovals","Elaeocarpus reticulatus ","common_name","Blue Berry Ash"
"Treemovals","Elaeocarpus reticulatus ","Family","Elaeocarpaceae"
"Treemovals","Elaeocarpus reticulatus ","Origins","East coast of Australia from Tasmania to Queensland"
"Treemovals","Elaeocarpus reticulatus ","Plant Type","Evergreen tree"
"Treemovals","Elaeocarpus reticulatus ","Size","8m x 5m in cultivation, can reach 15m tall in its natural habitat"
"Treemovals","Elaeocarpus reticulatus ","Habit/ Form","A narrow upright tree tapering towards the apex, with mostly horizontal branches. Often pruned to form screens and hedges."
"Treemovals","Elaeocarpus reticulatus ","Leaves","Alternate, narrow elliptic to broad lanceolate, 100 - 150mm x25 - 35mm, margin shallowly serrate, new growth bronze red (often covered with a waxy white, coating) aging to dark green. Some older leaves turn red before falling."
"Treemovals","Elaeocarpus reticulatus ","Flowers","Funnelform / campanulate, white with lacerated petal edges, faintly perfumed, hanging in pendulous clusters (racemes) from the upper leaf axils, mid spring to early summer. Aniseed scent."
"Treemovals","Elaeocarpus reticulatus ","Fruit","A rounded berry (10mm in diameter) dark blue, in a loose cluster (raceme) of 6 - 8 berries, persisting most of the year."
"Treemovals","Elaeocarpus reticulatus ","Bark / Trunk","Smooth grey bark when young, becoming slightly wrinkled, with longitudinal fissures with age."
"Treemovals","Elaeocarpus reticulatus ","Vigour / Longevity","Slow at first, becomes moderately vigorous once established, long lived."
"Treemovals","Elaeocarpus reticulatus ","Environmental Requirements","Best growth in sunny positions, grows well in dappled sun or half sun / half shade positions but the habit will be more open and fewer flowers will be produced."
"Treemovals","Elaeocarpus reticulatus ","Hardiness","Usually frost tolerant, tolerates shady moist positions, second line salt tolerant, resistant to Phytophthora cinnamomi."
"Treemovals","Elaeocarpus reticulatus ","Soil / Drainage","Very adaptable, prefers moist, rich sandy loam soils, high in organic matter, but grows well on sandy soils and clay soils. Can tolerate wet soils for short periods."
"Treemovals","Elaeocarpus reticulatus ","Pruning","Train to a single leader if a tree is wanted, tip prune young plants to encourage dense growth if a shrubby screen plant or hedge is wanted."
"Treemovals","Elaeocarpus reticulatus ","Watering","Water during dry weather."
"Treemovals","Elaeocarpus reticulatus ","Fertilising","Apply blood and bone or native plant fertilisers after flowering till established. Maintain a thick organic mulch for best results."
"Treemovals","Elaeocarpus reticulatus ","Pests / Diseases","Not common but thrips can be a problem in very dry conditions."
"Treemovals","Elaeocarpus reticulatus ","Uses","Attracts insect eating and seed eating birds, small shade tree, street tree, screen, hedge, topiary, flower colour contrast plants, tubs when young, bonsai, native gardens, topiary and indoor plant."
"Treemovals","Fagus sylvatica","common_name","English Beech, European Beech"
"Treemovals","Fagus sylvatica","Family","Fagaceae"
"Treemovals","Fagus sylvatica","Origins","Europe and South West Asia"
"Treemovals","Fagus sylvatica","Plant Type","Deciduous tree"
"Treemovals","Fagus sylvatica","Size","15 - 18m x 10 - 12m, can reach 30m in nature."
"Treemovals","Fagus sylvatica","Habit/ Form","Usually a straight trunked tree with a broad conical crown"
"Treemovals","Fagus sylvatica","Leaves","Alternate, broad ovate with prominent veins, 80 - 100mm x 50 - 70mm, often with an uneven leaf base, margin variably sinuate and undulate, bright green aging to dark green, turning copper gold in late autumn and persisting on the tree till spring in all but the coldest climates."
"Treemovals","Fagus sylvatica","Flowers","Small, green, apetalous (without petals) separate male staminate and female (pistillate) flowers (monoecious) in small drooping heads in early spring with or just before the new growth."
"Treemovals","Fagus sylvatica","Fruit","An ovoid three sided, edible brown nut enclosed in a prickly bract (involucre) ripening in autumn."
"Treemovals","Fagus sylvatica","Bark / Trunk","Branchlets zigzag at the nodes, young growth smooth coppery green aging to smooth grey. Distinct pointed winter buds, 25 - 35mm long, shiny brown."
"Treemovals","Fagus sylvatica","Vigour / Longevity","Slow growing, long lived."
"Treemovals","Fagus sylvatica","Environmental Requirements","Sunny positions with wind protection in cool climates."
"Treemovals","Fagus sylvatica","Hardiness","Tolerates limey soils well, not drought tolerant or wind tolerant"
"Treemovals","Fagus sylvatica","Soil / Drainage","Needs deep, fertile, moist, well drained soils. This tree is shallow rooted, be careful when cultivating around it, a difficult tree to grow other plants under."
"Treemovals","Fagus sylvatica","Pruning","Train to a single leader, will tolerate heavy pruning. Traditionally used in hedging and pleaching."
"Treemovals","Fagus sylvatica","Watering","Must be kept moist in summer"
"Treemovals","Fagus sylvatica","Fertilising","Apply a complete fertiliser in late winter till established."
"Treemovals","Fagus sylvatica","Pests / Diseases","Leaf burn from salty soils and windy or dry situations, root rot in poorly drained soils."
"Treemovals","Fagus sylvatica","Uses","Shade tree, street tree, avenue tree, autumn colour contrast tree, hedge plant, tapestry hedge plant, pleached borders and avenues."
"Treemovals","Ficus macrophylla ","common_name","Moreton Bay Fig"
"Treemovals","Ficus macrophylla ","Family","Moraceae"
"Treemovals","Ficus macrophylla ","Origins","Eastern Australia"
"Treemovals","Ficus macrophylla ","Plant Type","Evergreen tree"
"Treemovals","Ficus macrophylla ","Size","40m x40m+"
"Treemovals","Ficus macrophylla ","Habit/ Form","A broad domed tree with a massive buttressed trunk, and aerial roots from the lower branches."
"Treemovals","Ficus macrophylla ","Leaves","Alternate, ovate / elliptic, with a short broad drip tip, 150 - 250mm x 60 - 100mm, shiny dark green, pale green and rusty brown tomentose underneath."
"Treemovals","Ficus macrophylla ","Flowers","An invaginated inflorescence -flowers are held on the inside wall of the fig. In spring, summer and autumn."
"Treemovals","Ficus macrophylla ","Fruit","An oval or rounded fig, 25mm across, (a fig is an invaginated inflorescence -flowers are held on the inside wall of the fig) green ripening to reddish purple with yellow or red spots, the interior pulp is brown. In spring, summer and autumn."
"Treemovals","Ficus macrophylla ","Bark / Trunk","Smooth or rough grey bark on a massive buttressed trunk, with aerial roots from the lower branches."
"Treemovals","Ficus macrophylla ","Vigour / Longevity","Moderate to vigorous, long lived"
"Treemovals","Ficus macrophylla ","Environmental Requirements","Best growth in warm, sunny positions including west, will tolerate lightly shaded positions and bright light indoors."
"Treemovals","Ficus macrophylla ","Hardiness","Frost tender, second line salt tolerant and saline soil tolerant."
"Treemovals","Ficus macrophylla ","Soil / Drainage","Tolerates any well drained soil with reliable moisture, prefers a soil high in organic matter. Use a standard potting mix for potted indoor specimens."
"Treemovals","Ficus macrophylla ","Pruning","Train to a single leader. Plant where there is enough space for this tree to develop to its mature size so it does not have to be pruned to contain its size."
"Treemovals","Ficus macrophylla ","Watering","This tree is too large for long term artificial irrigation, only choose a naturally moist site."
"Treemovals","Ficus macrophylla ","Fertilising","Apply complete fertilisers in spring till established."
"Treemovals","Ficus macrophylla ","Pests / Diseases","Chewing Gum Psyllid, a scale insect that feeds on the undersides of the leaves, the resultant bleeding sap becomes sticky like chewing gum."
"Treemovals","Ficus macrophylla ","Uses","Attracts seed eating birds and bats. Too large for most uses, mainly seen in large parks as a shade or specimen tree, bonsai. o not plant near drains this tree has a vigorous root system."
"Treemovals","Ficus microcarpa var hilli ","common_name","Hill's Weeping Fig, Hill's Weeping Fig-tree"
"Treemovals","Ficus microcarpa var hilli ","Family","Moraceae"
"Treemovals","Ficus microcarpa var hilli ","Origins","Rainforests of coastal Queensland"
"Treemovals","Ficus microcarpa var hilli ","Plant Type","Evergreen tree"
"Treemovals","Ficus microcarpa var hilli ","Size","15 - 20m x 12- 15m"
"Treemovals","Ficus microcarpa var hilli ","Habit/ Form","A single or multiple trunked tree, with a low broad domed canopy."
"Treemovals","Ficus microcarpa var hilli ","Leaves","Alternate, narrow elliptic to ovate / oblong, 80 - 120mm x 30 - 40mm, with a short rounded drip tip, shiny dark green."
"Treemovals","Ficus microcarpa var hilli ","Flowers","An invaginated inflorescence -flowers are held on the inside wall of the fig. In spring, summer and autumn."
"Treemovals","Ficus microcarpa var hilli ","Fruit","An obovoid fig, 7 - 10mm across with a flattened apex, (a fig is an invaginated inflorescence - flowers are held on the inside wall of the fig) green aging to salmon pink with green spots in autumn."
"Treemovals","Ficus microcarpa var hilli ","Bark / Trunk","The bark is smooth grey, and the trunk eventually forms buttress roots and aerial roots from the lower branches in humid environments."
"Treemovals","Ficus microcarpa var hilli ","Vigour / Longevity","Vigorous, long lived"
"Treemovals","Ficus microcarpa var hilli ","Environmental Requirements","Best growth in full sun, will tolerate lightly shaded positions and bright light indoors."
"Treemovals","Ficus microcarpa var hilli ","Hardiness","Tolerates mildest frosts only, moderately wind tolerant, second line salt tolerant but may show some leaf damage and pollution tolerant."
"Treemovals","Ficus microcarpa var hilli ","Soil / Drainage","Tolerates any well drained soil with reliable moisture, prefers a soil high in organic matter. Use a standard potting mix for potted indoor specimens."
"Treemovals","Ficus microcarpa var hilli ","Pruning","Train to a single leader, can be pruned into a large formal hedge or topiary specimen. Plant where there is enough space for this tree to develop to its mature size."
"Treemovals","Ficus microcarpa var hilli ","Watering","This tree is too large for long term artificial irrigation, only plant on reliably moist soils. Keep container grown specimens evenly moist for best foliage colour and density."
"Treemovals","Ficus microcarpa var hilli ","Fertilising","Fertilise with complete fertilisers till established. Fertilise container grown specimens with a complete nine month slow release fertiliser or organic slow release fertilisers during the growing season."
"Treemovals","Ficus microcarpa var hilli ","Pests / Diseases","Scale insects, thrips"
"Treemovals","Ficus microcarpa var hilli ","Uses","Attracts seed eating birds and bats. Shade tree, street tree, screen tree, wind break tree, hedges, indoor plant, tubs when young and topiary. Do not plant near drains this tree has a vigorous root system."
"Treemovals","Ficus rubiginosa","common_name","Port Jackson Fig, Rusty Fig"
"Treemovals","Ficus rubiginosa","Family","Moraceae"
"Treemovals","Ficus rubiginosa","Origins","New South Wales, most wide spread of the local figs."
"Treemovals","Ficus rubiginosa","Plant Type","Evergreen tree"
"Treemovals","Ficus rubiginosa","Size","20m x20m+"
"Treemovals","Ficus rubiginosa","Habit/ Form","A broad domed tree with a massive buttressed trunk, and aerial roots from the lower branches. Produces a shrubby plant in inland areas."
"Treemovals","Ficus rubiginosa","Leaves","Alternate, oval / elliptic, to obovate with a broad apex and short broad drip tip, 150 - 250mm x 60 - 100mm, shiny dark green, pale green or rusty brown tomentose underneath. The tomentum can usually be felt if it cannot be seen."
"Treemovals","Ficus rubiginosa","Flowers","An invaginated inflorescence -flowers are held on the inside wall of the fig. In spring, summer and autumn."
"Treemovals","Ficus rubiginosa","Fruit","A pair of rounded figs, (a fig is an invaginated inflorescence - flowers are held on the inside wall of the fig) 8 - 14mm across, green ripening to yellow green with scattered warty growths in autumn."
"Treemovals","Ficus rubiginosa","Bark / Trunk","Smooth or rough grey bark on a large, sometimes massive buttressed trunk, with aerial roots from the lower branches."
"Treemovals","Ficus rubiginosa","Vigour / Longevity","Moderate to vigorous, long lived"
"Treemovals","Ficus rubiginosa","Environmental Requirements","Best growth in warm sunny positions."
"Treemovals","Ficus rubiginosa","Hardiness","Mildly frost tolerant, second line salt tolerant."
"Treemovals","Ficus rubiginosa","Soil / Drainage","Tolerates any well drained soil with reliable moisture, prefers a soil high in organic matter. Use a standard potting mix for potted indoor specimens."
"Treemovals","Ficus rubiginosa","Pruning","Train to a single leader. Plant where there is enough space for this tree to develop to its mature size so it does not have to be pruned to contain its size."
"Treemovals","Ficus rubiginosa","Watering","This tree is too large for long term artificial irrigation, only choose a naturally moist site."
"Treemovals","Ficus rubiginosa","Fertilising","Apply complete fertilisers in spring till established."
"Treemovals","Ficus rubiginosa","Pests / Diseases"," "
"Treemovals","Ficus rubiginosa","Uses","Attracts seed eating birds and bats. Shade tree, screen tree, specimen tree, wind break, tubs and bonsai. Do not plant near drains this tree has a vigorous root system."
"Treemovals","Fraxinus angustifolia var Raywoodii ","common_name","Claret Ash"
"Treemovals","Fraxinus angustifolia var Raywoodii ","Family","Oleaceae"
"Treemovals","Fraxinus angustifolia var Raywoodii ","Origins","Seedling variant of uncertain parentage, found in an Adelaide Nursery."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Plant Type","Deciduous tree"
"Treemovals","Fraxinus angustifolia var Raywoodii ","Size","15 - 20m x 10- 12m"
"Treemovals","Fraxinus angustifolia var Raywoodii ","Habit/ Form","A single trunked narrow domed tree when young, aging to a medium domed tree."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Leaves","Opposite to three whorled, imparipinnate with 7 to 11 lanceolate leaflets, 60 -100mm x 1 -25mm, margin serrate, shiny dark green, turning claret red in autumn. Does not colour as well in warm areas the leaves age to a purple black."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Flowers","Of no decorative value"
"Treemovals","Fraxinus angustifolia var Raywoodii ","Fruit","A yellow/ brown single, elongate lanceolate samara in upright clusters, in autumn."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Bark / Trunk","Branchlets have olive green bark and large, felty, brown black buds. The bark on the trunk becomes rough and grey with age."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Vigour / Longevity","Moderately vigorous, long lived."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Environmental Requirements","Needs sunny positions and a cool climate for best autumn foliage colour."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Hardiness","Hardy to - 5Â°C."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Soil / Drainage","Better quality soils give the best results. Although hardy to any soil with reasonable drainage and reliable water in summer."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Pruning","Train to a single leader when young, then let the natural habit develop."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Watering","Keep well watered to grow this tree vigorously to help establish a strong single leader."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Fertilising","Apply a complete fertiliser in late winter for spring growth till established."
"Treemovals","Fraxinus angustifolia var Raywoodii ","Pests / Diseases"," "
"Treemovals","Fraxinus angustifolia var Raywoodii ","Uses","Street tree, shade tree, avenue tree and autumn colour contrast tree."
"Treemovals","Fraxinus excelsior Aurea ","common_name","Golden Ash, Golden European Ash"
"Treemovals","Fraxinus excelsior Aurea ","Family","Oleaceae"
"Treemovals","Fraxinus excelsior Aurea ","Origins","Species from Great Britain and Europe"
"Treemovals","Fraxinus excelsior Aurea ","Plant Type","Deciduous tree"
"Treemovals","Fraxinus excelsior Aurea ","Size","10- 12m x 10- 12m"
"Treemovals","Fraxinus excelsior Aurea ","Habit/ Form","A single trunked tree with a conical crown when young, becoming broad domed with age."
"Treemovals","Fraxinus excelsior Aurea ","Leaves","Opposite to three whorled, imparipinnate with 5 to 11 lanceolate leaflets, 50 -100mm x 20 -40mm, margin serrate, bright yellow aging to bright green in summer, turning butter yellow in autumn. Does not colour as well in warm areas."
"Treemovals","Fraxinus excelsior Aurea ","Flowers","Of no decorative value"
"Treemovals","Fraxinus excelsior Aurea ","Fruit","A single slightly twisted, elongate lanceolate samara in pendulous clusters, green aging to mid brown in late summer and autumn."
"Treemovals","Fraxinus excelsior Aurea ","Bark / Trunk","Young twigs covered in smooth yellow bark with large black winter buds. Rough grey bark (creamy grey on protected trunks in cold climates) on the trunks."
"Treemovals","Fraxinus excelsior Aurea ","Vigour / Longevity","Moderately vigorous, long lived."
"Treemovals","Fraxinus excelsior Aurea ","Environmental Requirements","Sunny positions in a cool climate for best autumn foliage colour."
"Treemovals","Fraxinus excelsior Aurea ","Hardiness","Hardy to -15Â°C"
"Treemovals","Fraxinus excelsior Aurea ","Soil / Drainage","Hardy to any soil with reasonable drainage and reliable water in summer."
"Treemovals","Fraxinus excelsior Aurea ","Pruning","Train to a single leader when young, then let the natural habit develop."
"Treemovals","Fraxinus excelsior Aurea ","Watering","Keep well watered to grow this tree vigorously to help establish a strong single leader."
"Treemovals","Fraxinus excelsior Aurea ","Fertilising","Apply a complete fertiliser in late winter for spring growth till established."
"Treemovals","Fraxinus excelsior Aurea ","Pests / Diseases"," "
"Treemovals","Fraxinus excelsior Aurea ","Uses","Street tree, shade tree, avenue tree, summer colour contrast tree and autumn colour contrast tree."
"Treemovals","Fraxinus urbanite","common_name","Green Ash"
"Treemovals","Fraxinus urbanite","Family","Oleaceae"
"Treemovals","Fraxinus urbanite","Origins","Northern America"
"Treemovals","Fraxinus urbanite","Plant Type","Deciduous tree"
"Treemovals","Fraxinus urbanite","Size","11m x 8m"
"Treemovals","Fraxinus urbanite","Habit/ Form","Broadly pyramidal, dense. Upright branching."
"Treemovals","Fraxinus urbanite","Leaves","Extremely lustrous, dark green pinnate leaves with five to nine leaflets, changing to a deep bronze in autumn. The large leaflets impart a moderately coarse, but elegant, texture to the canopy."
"Treemovals","Fraxinus urbanite","Flowers","Yellowish-green male flowers in spring. Inconspicuous."
"Treemovals","Fraxinus urbanite","Fruit","None evident in Australia"
"Treemovals","Fraxinus urbanite","Bark / Trunk","Attractive grey to dark greyish-brown. Becoming ridged and furrowed with age."
"Treemovals","Fraxinus urbanite","Vigour / Longevity","Moderately vigorous, long lived."
"Treemovals","Fraxinus urbanite","Environmental Requirements","Sunny positions in a cool climate for best autumn foliage colour."
"Treemovals","Fraxinus urbanite","Hardiness","Tolerates low levels of drought, compaction, urban conditions including air pollution."
"Treemovals","Fraxinus urbanite","Soil / Drainage","Wide range of soil types, though prefers a moist, well drained, slightly acid to pH neutral soil."
"Treemovals","Fraxinus urbanite","Pruning","If a formal weeping habit is desired, it is necessary to control the shape of this cultivar by removing upright growing vertical and crossing branches. May require regular formative pruning for strong limb, trunk and crown structure."
"Treemovals","Fraxinus urbanite","Watering","Keep well watered to grow this tree vigorously to help establish a strong single leader."
"Treemovals","Fraxinus urbanite","Fertilising","Apply a complete fertiliser in late winter for spring growth till established."
"Treemovals","Fraxinus urbanite","Pests / Diseases","Powdery mildew."
"Treemovals","Fraxinus urbanite","Uses","Street tree, shade tree, avenue tree and autumn colour contrast tree."
"Treemovals","Ginkgo biloba ","common_name","Maidenhair Tree, Ducks Foot Tree"
"Treemovals","Ginkgo biloba ","Family","Ginkgoaceae"
"Treemovals","Ginkgo biloba ","Origins","South East China - extinct in the wild, cultivated around monasteries for centuries, rediscovered by Westerner in 1690."
"Treemovals","Ginkgo biloba ","Plant Type","Deciduous tree"
"Treemovals","Ginkgo biloba ","Size","10 - 40m x 13 - 26m"
