"study","species","trait_name","value","trait_name_original","value_original"
"Ozbreed","Grevillea juniperina","Uses","Ground cover and specimen planting.","Uses","Ground cover and specimen planting."
"Ozbreed","Grevillea juniperina","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Use native slow release fertiliser sparingly. Prune every 2-3 years if required.","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Use native slow release fertiliser sparingly. Prune every 2-3 years if required."
"Ozbreed","Grevillea juniperina","Where it works","NSW (Sydney and south), ACT, VIC, TAS, SA & WA.","Where it works","NSW (Sydney and south), ACT, VIC, TAS, SA & WA."
"Ozbreed","Grevillea juniperina","Cultivar","Gold Cluster","Cultivar","Gold Cluster"
"Ozbreed","Dianella caerulea","Description","Gold Mine Dianellaprovides green and gold variegated foliage all year round. It is great for borders, mass plantings and as a ground cover. Purple flowers are on display from September to November, with purple berries in spring.","Description","Gold Mine Dianellaprovides green and gold variegated foliage all year round. It is great for borders, mass plantings and as a ground cover. Purple flowers are on display from September to November, with purple berries in spring."
"Ozbreed","Dianella caerulea","Uses","Modern gardens, borders, mass plantings and as a ground cover.","Uses","Modern gardens, borders, mass plantings and as a ground cover."
"Ozbreed","Dianella caerulea","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. If required use slow release fertiliser in spring.Spots will show up, so remove untidy foliage when required, or cut back hard once per year.","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. If required use slow release fertiliser in spring.Spots will show up, so remove untidy foliage when required, or cut back hard once per year."
"Ozbreed","Dianella caerulea","Where it works","Light to moderate frost regions for all states (incl. NT) and all frost free areas.","Where it works","Light to moderate frost regions for all states (incl. NT) and all frost free areas."
"Ozbreed","Dianella caerulea","Cultivar","Gold Mine","Cultivar","Gold Mine"
"Ozbreed","Anigozanthos hybrid","Description","Gold Velvet is a very tough, mid-sized, landscape Kangaroo Paw. It displays stunning 1m tall flowers for most of the year. Compared to other Kangaroo Paws, it has more resistance to black spot and needs less trimming.","Description","Gold Velvet is a very tough, mid-sized, landscape Kangaroo Paw. It displays stunning 1m tall flowers for most of the year. Compared to other Kangaroo Paws, it has more resistance to black spot and needs less trimming."
"Ozbreed","Anigozanthos hybrid","Uses","Mass planting, pots and low maintenance gardens or landscapes. For lowest maintenance it is best planted behind/in between evergreen strappy leaf plants.","Uses","Mass planting, pots and low maintenance gardens or landscapes. For lowest maintenance it is best planted behind/in between evergreen strappy leaf plants."
"Ozbreed","Anigozanthos hybrid","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil level. If required use a native slow release fertiliser in spring. Remove older flower stems and cut back foliage every 1-2 years, unless planted in bands between strappy leaf plants.","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil level. If required use a native slow release fertiliser in spring. Remove older flower stems and cut back foliage every 1-2 years, unless planted in bands between strappy leaf plants."
"Ozbreed","Anigozanthos hybrid","Where it works","NSW, ACT, VIC, TAS, SA, WA & QLD (in northern QLD it is shorter lived, approx. 2-3 years. South it is longer term.)","Where it works","NSW, ACT, VIC, TAS, SA, WA & QLD (in northern QLD it is shorter lived, approx. 2-3 years. South it is longer term.)"
"Ozbreed","Anigozanthos hybrid","Cultivar","Gold Velvet","Cultivar","Gold Velvet"
"Ozbreed","Dietes grandiflora","Description","Dietes grandiflora is one of the toughest and most beautiful landscape plants available in Australia. The only downside is its ability to produce a lot of seed.Grand Star Dietes has a very low pollen countcompared to the common form, and rarely if ever producesviable seed. Now it is possible to use one of the prettiestand toughest landscape plants without the worry of itseeding everywhere! Shown to produce a low percentageof seed compared to the common form in field tests.","Description","Dietes grandiflora is one of the toughest and most beautiful landscape plants available in Australia. The only downside is its ability to produce a lot of seed.Grand Star Dietes has a very low pollen countcompared to the common form, and rarely if ever producesviable seed. Now it is possible to use one of the prettiestand toughest landscape plants without the worry of itseeding everywhere! Shown to produce a low percentageof seed compared to the common form in field tests."
"Ozbreed","Dietes grandiflora","Uses","Residential and commercial landscapes.","Uses","Residential and commercial landscapes."
"Ozbreed","Dietes grandiflora","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Cut back every 5 to 7years.","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Cut back every 5 to 7years."
"Ozbreed","Dietes grandiflora","Where it works","South QLD, NSW, ACT, VIC, SA & WA.","Where it works","South QLD, NSW, ACT, VIC, SA & WA."
"Ozbreed","Dietes grandiflora","Cultivar","GRAND STAR","Cultivar","GRAND STAR"
"Ozbreed","Lomandra longifolia","Description","Great White Lomandra is similar to Katrinus Deluxe Lomandra, but with a variegated twist.","Description","Great White Lomandra is similar to Katrinus Deluxe Lomandra, but with a variegated twist."
"Ozbreed","Lomandra longifolia","Uses","Roadsides, golf courses, offices, mass plantings, feature plantings and gardens.","Uses","Roadsides, golf courses, offices, mass plantings, feature plantings and gardens."
"Ozbreed","Lomandra longifolia","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. Use slow release fertiliser in spring. Prune as required.","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. Use slow release fertiliser in spring. Prune as required."
"Ozbreed","Lomandra longifolia","Where it works","Southern NSW, VIC, SA, WA, TAS. Requires free draining soils or light to moderate shade in Sydney. Not suitable for Queensland unless in areas like Toowoomba.","Where it works","Southern NSW, VIC, SA, WA, TAS. Requires free draining soils or light to moderate shade in Sydney. Not suitable for Queensland unless in areas like Toowoomba."
"Ozbreed","Lomandra longifolia","Cultivar","Great white","Cultivar","Great white"
"Ozbreed","Callistemon viminalis","Description","Green John Callistemon has nicer light green foliage in contrast to older dark green mature foliage, its green foliage also contrasts well with its red flowers. Faster to grow and establish than Little John. Will reach its full height potential when maintained, but will be smaller in tough roadside conditions. Red flowers from September  November.","Description","Green John Callistemon has nicer light green foliage in contrast to older dark green mature foliage, its green foliage also contrasts well with its red flowers. Faster to grow and establish than Little John. Will reach its full height potential when maintained, but will be smaller in tough roadside conditions. Red flowers from September  November."
"Ozbreed","Callistemon viminalis","Uses","Specimen and/or contrast planting.","Uses","Specimen and/or contrast planting."
"Ozbreed","Callistemon viminalis","Cultivar","Green John","Cultivar","Green John"
"Ozbreed","Westringia fruticosa","Description","Grey Box Westringia provides great colour contrast with grey foliage and white flowers from September  May. Great as a hedge or left unpruned in its natural ball shape. A great drought tolerant alternative to English Box.","Description","Grey Box Westringia provides great colour contrast with grey foliage and white flowers from September  May. Great as a hedge or left unpruned in its natural ball shape. A great drought tolerant alternative to English Box."
"Ozbreed","Westringia fruticosa","Uses","Hedges, borders, containers and mass plantings.","Uses","Hedges, borders, containers and mass plantings."
"Ozbreed","Westringia fruticosa","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Leave unpruned in its tidy natural shape or prune to shape 1-3 times a year after flowering (this depends on your requirements, more frequent pruning will provide a tidier shape).","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Leave unpruned in its tidy natural shape or prune to shape 1-3 times a year after flowering (this depends on your requirements, more frequent pruning will provide a tidier shape)."
"Ozbreed","Westringia fruticosa","Where it works","QLD, NSW, ACT, VIC, TAS, SA & WA.","Where it works","QLD, NSW, ACT, VIC, TAS, SA & WA."
"Ozbreed","Westringia fruticosa","Cultivar","Grey Box","Cultivar","Grey Box"
"Ozbreed","Dodonaea viscosa","Description","Commonly known as sticky hop bush, this Dodonaea viscosa is a small, compact shrub. When young, it may have green foliage which will turn purple after three to four months, and continues that way for most of the year.","Description","Commonly known as sticky hop bush, this Dodonaea viscosa is a small, compact shrub. When young, it may have green foliage which will turn purple after three to four months, and continues that way for most of the year."
"Ozbreed","Dodonaea viscosa","Uses","The possible uses of Hip Hop are many, including specimen planting, group planting, mass plantings or as a shrub border along fences, or when pruned yearly as a 50-70cm hedge.","Uses","The possible uses of Hip Hop are many, including specimen planting, group planting, mass plantings or as a shrub border along fences, or when pruned yearly as a 50-70cm hedge."
"Ozbreed","Dodonaea viscosa","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser in spring if required.Prune every 1-2 years.","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser in spring if required.Prune every 1-2 years."
"Ozbreed","Dodonaea viscosa","Where it works","NSW, ACT, VIC, TAS, SA, WA, QLD & NT.","Where it works","NSW, ACT, VIC, TAS, SA, WA, QLD & NT."
"Ozbreed","Dodonaea viscosa","Cultivar","Hip Hop","Cultivar","Hip Hop"
"Ozbreed","Syzygium francisii","Description","Hobbit Syzygium is a really dense, compact native shrub. If you are really patient and wait 5-6 years, it will become a dense screening plant at 3 metres tall, needing little maintenance. Pruning once a year will keep Hobbit Syzygium a low growing shrub.","Description","Hobbit Syzygium is a really dense, compact native shrub. If you are really patient and wait 5-6 years, it will become a dense screening plant at 3 metres tall, needing little maintenance. Pruning once a year will keep Hobbit Syzygium a low growing shrub."
"Ozbreed","Syzygium francisii","Uses","Specimen shrub, small hedge, screen.","Uses","Specimen shrub, small hedge, screen."
"Ozbreed","Syzygium francisii","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Prune every year if required.","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Prune every year if required."
"Ozbreed","Syzygium francisii","Where it works","NSW, ACT, VIC, SA, WA, TAS, QLD & NT.","Where it works","NSW, ACT, VIC, SA, WA, TAS, QLD & NT."
"Ozbreed","Syzygium francisii","Cultivar","Hobbit","Cultivar","Hobbit"
"Ozbreed","Liriope muscari","Description","This fine leaf compact spreading Liriope has beautiful pink flowers and is a one mow per year lawn alternative. Isabella Liriope is a better border than Mondo as it performs better in full sun, drought and frost. It also recovers better from damage. Plant 6 per square metre for a full coverage lawn in 18-24 months or 12 per square metre for quicker coverage in 9-12 months.","Description","This fine leaf compact spreading Liriope has beautiful pink flowers and is a one mow per year lawn alternative. Isabella Liriope is a better border than Mondo as it performs better in full sun, drought and frost. It also recovers better from damage. Plant 6 per square metre for a full coverage lawn in 18-24 months or 12 per square metre for quicker coverage in 9-12 months."
"Ozbreed","Liriope muscari","Uses","Lawn alternative for sun and heavy shade, garden borders, specimen and mass planting. Ideal for use around stepping stones.","Uses","Lawn alternative for sun and heavy shade, garden borders, specimen and mass planting. Ideal for use around stepping stones."
"Ozbreed","Liriope muscari","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden if not using as a lawn alternative (chunky mulch is recommended). Use slow release fertiliser in spring if required. Mow/cut back once per year in July  August. (will look better with mowing every year, but if it cant be mown new growth will cover discoloured leaves by spring or summer).","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden if not using as a lawn alternative (chunky mulch is recommended). Use slow release fertiliser in spring if required. Mow/cut back once per year in July  August. (will look better with mowing every year, but if it cant be mown new growth will cover discoloured leaves by spring or summer)."
"Ozbreed","Liriope muscari","Where it works","NSW, ACT, QLD, VIC, SA, WA, TAS & NT.","Where it works","NSW, ACT, QLD, VIC, SA, WA, TAS & NT."
"Ozbreed","Liriope muscari","Cultivar","Isabella","Cultivar","Isabella"
"Ozbreed","Liriope muscari","Description","Just Right Liriope plant is a better alternative to Evergreen giant, as it is more evergreen, burns less in frost and sun and has a much more uniform shape and size. It is also more Phytophthora tolerant. Just Right Liriope has rarely, if ever, produced viable seed over the past 8 years which makes it a safer choice.","Description","Just Right Liriope plant is a better alternative to Evergreen giant, as it is more evergreen, burns less in frost and sun and has a much more uniform shape and size. It is also more Phytophthora tolerant. Just Right Liriope has rarely, if ever, produced viable seed over the past 8 years which makes it a safer choice."
"Ozbreed","Liriope muscari","Uses","Roadsides, mass plantings, feature plantings and gardens.","Uses","Roadsides, mass plantings, feature plantings and gardens."
"Ozbreed","Liriope muscari","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Trim older leaves as required and cut back every 4-6 years (will look better with pruning more frequently).","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Trim older leaves as required and cut back every 4-6 years (will look better with pruning more frequently)."
"Ozbreed","Liriope muscari","Where it works","NSW, QLD, ACT, VIC, TAS, SA, WA & NT.","Where it works","NSW, QLD, ACT, VIC, TAS, SA, WA & NT."
"Ozbreed","Liriope muscari","Cultivar","Just Right","Cultivar","Just Right"
"Ozbreed","Lomandra hystrix","Description","Katie Belles Lomandra is a highly versatile plant and performs in both wet and dry conditions. Masses of flowers from September to November year after year, sometimes repeat flowering in autumn. Katie Belles Lomandra strengthens the soil up to 285% (2007 Paananen, Layt;Study).","Description","Katie Belles Lomandra is a highly versatile plant and performs in both wet and dry conditions. Masses of flowers from September to November year after year, sometimes repeat flowering in autumn. Katie Belles Lomandra strengthens the soil up to 285% (2007 Paananen, Layt;Study)."
"Ozbreed","Lomandra hystrix","Uses","Mass planting for wet and dry landscapes, the edge of watercourses, drainage channels, raingardens or specimen planting.","Uses","Mass planting for wet and dry landscapes, the edge of watercourses, drainage channels, raingardens or specimen planting."
"Ozbreed","Lomandra hystrix","Care","Water as required for 8-13 weeks until established. Occasional watering may be required for dry inland regions, WA and SA. Plant in a well mulched garden (chunky mulch is recommended, but can tolerate mulches with fines). If required use slow release fertiliser in spring. Every 3-7 years cut back 30cm above the ground (looks better pruned every 3 years, depends on desired look).","Care","Water as required for 8-13 weeks until established. Occasional watering may be required for dry inland regions, WA and SA. Plant in a well mulched garden (chunky mulch is recommended, but can tolerate mulches with fines). If required use slow release fertiliser in spring. Every 3-7 years cut back 30cm above the ground (looks better pruned every 3 years, depends on desired look)."
"Ozbreed","Lomandra hystrix","Where it works","QLD, NSW, ACT, VIC, TAS, SA & WA.","Where it works","QLD, NSW, ACT, VIC, TAS, SA & WA."
"Ozbreed","Lomandra hystrix","Cultivar","Katie Belles","Cultivar","Katie Belles"
"Ozbreed","Lomandra longifolia","Description","Katrinus Deluxe is an improved form of Katrinus with bigger flowers and a more dense compact form. Looks amazing when planted en masse, and strengthens the soil up to 366% (2007 Paananen, Layt; Study). Katrinus Deluxe lives on natural rainfall, occasional top up watering will be required in extreme drought.","Description","Katrinus Deluxe is an improved form of Katrinus with bigger flowers and a more dense compact form. Looks amazing when planted en masse, and strengthens the soil up to 366% (2007 Paananen, Layt; Study). Katrinus Deluxe lives on natural rainfall, occasional top up watering will be required in extreme drought."
"Ozbreed","Lomandra longifolia","Uses","Mass planting and specimen planting.","Uses","Mass planting and specimen planting."
"Ozbreed","Lomandra longifolia","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. If required use slow release fertiliser in spring. Cut back to 20cm or half the height if required after 7 years.","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. If required use slow release fertiliser in spring. Cut back to 20cm or half the height if required after 7 years."
"Ozbreed","Lomandra longifolia","Where it works","NSW, ACT, VIC, SA, WA, TAS & QLD (do not plant in depressed areas).","Where it works","NSW, ACT, VIC, SA, WA, TAS & QLD (do not plant in depressed areas)."
"Ozbreed","Lomandra longifolia","Cultivar","Katrinus Deluxe","Cultivar","Katrinus Deluxe"
"Ozbreed","Dianella caerulea","Description","King Alfred Dianella is the best erosion control plant available, strengthening the soil by 752% (2007 Paananen, Layt; Study). With very short canes, and sometimes none at all, King Alfred Dianella is a tidy plant with purple and yellow flowers that reach 1m high from September  March.","Description","King Alfred Dianella is the best erosion control plant available, strengthening the soil by 752% (2007 Paananen, Layt; Study). With very short canes, and sometimes none at all, King Alfred Dianella is a tidy plant with purple and yellow flowers that reach 1m high from September  March."
"Ozbreed","Dianella caerulea","Uses","Mass planting or specimen planting","Uses","Mass planting or specimen planting"
"Ozbreed","Dianella caerulea","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. If required use slow release fertiliser in spring. Every 1-2 years cut back 15cm above the ground (will look better with pruning every year, this depends on your requirements).As this is a fast growing Dianella, it will require cutting back more often, but responds very well to being cut back. If it is not cut back every 2 years (minimum), it can become overgrown, and be short lived. With regular pruning it is a reliable, long lived, tidy Dianella.","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. If required use slow release fertiliser in spring. Every 1-2 years cut back 15cm above the ground (will look better with pruning every year, this depends on your requirements).As this is a fast growing Dianella, it will require cutting back more often, but responds very well to being cut back. If it is not cut back every 2 years (minimum), it can become overgrown, and be short lived. With regular pruning it is a reliable, long lived, tidy Dianella."
"Ozbreed","Dianella caerulea","Where it works","NSW, ACT, QLD, VIC, SA, WA & TAS.","Where it works","NSW, ACT, QLD, VIC, SA, WA & TAS."
"Ozbreed","Dianella caerulea","Cultivar","King Alfred","Cultivar","King Alfred"
"Ozbreed","Poa poiformis","Description","Kingsdale Poa has brilliant blue arching foliage that adds softness to any garden or landscape. Kingsdale Poa performs well on sloping sites that require erosion control, and is excellent for coastal positions. It is smaller than Eskdale.","Description","Kingsdale Poa has brilliant blue arching foliage that adds softness to any garden or landscape. Kingsdale Poa performs well on sloping sites that require erosion control, and is excellent for coastal positions. It is smaller than Eskdale."
"Ozbreed","Poa poiformis","Uses","Ideal for mass plantings or as a border. Tolerates exposed areas.","Uses","Ideal for mass plantings or as a border. Tolerates exposed areas."
"Ozbreed","Poa poiformis","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser in spring and/or autumn. Trim back annually to 15cm above the ground in autumn or late winter.","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser in spring and/or autumn. Trim back annually to 15cm above the ground in autumn or late winter."
"Ozbreed","Poa poiformis","Where it works","NSW, ACT, VIC, TAS, SA, WA & QLD (only for non humid regions like Toowoomba with some shade)","Where it works","NSW, ACT, VIC, TAS, SA, WA & QLD (only for non humid regions like Toowoomba with some shade)"
"Ozbreed","Poa poiformis","Cultivar","Kingsdale","Cultivar","Kingsdale"
"Ozbreed","Corymbia citriodora","Description","A bushier, significantly more compact growing form of the popular and widely grown Corymbia citriodora, or better know as the Lemon Scented Gum. This dwarf sized tree will form a dense canopy with a multi-stemmed trunk. The beauty of Lemon Squash Corymbia is that it does not have the propensity to drop limbs and make a nuisance of its self like the much taller common form can. It features the smooth grey bark and lovely lemon scented foliage when crushed that the species is renowned for.","Description","A bushier, significantly more compact growing form of the popular and widely grown Corymbia citriodora, or better know as the Lemon Scented Gum. This dwarf sized tree will form a dense canopy with a multi-stemmed trunk. The beauty of Lemon Squash Corymbia is that it does not have the propensity to drop limbs and make a nuisance of its self like the much taller common form can. It features the smooth grey bark and lovely lemon scented foliage when crushed that the species is renowned for."
"Ozbreed","Corymbia citriodora","Uses","Ideal for street planting, parks, ovals and home gardens.","Uses","Ideal for street planting, parks, ovals and home gardens."
"Ozbreed","Corymbia citriodora","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Lemon Squash Corymbia will respond well to pruning and will need protection from frost when young.","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Lemon Squash Corymbia will respond well to pruning and will need protection from frost when young."
"Ozbreed","Corymbia citriodora","Where it works","SA, WA, VIC, NSW, QLD","Where it works","SA, WA, VIC, NSW, QLD"
"Ozbreed","Corymbia citriodora","Cultivar","Lemon Squash","Cultivar","Lemon Squash"
"Ozbreed","Abelia","Description","Little Gold Abelia contrasts well with green, red and blue foliage plants for endless design possibilites. This compact, tidy plant forms a dense shrub, or alternatively can be used as a ground cover when pruned once or twice a year. It has reasonable drought tolerance and is moderately frost tolerant.","Description","Little Gold Abelia contrasts well with green, red and blue foliage plants for endless design possibilites. This compact, tidy plant forms a dense shrub, or alternatively can be used as a ground cover when pruned once or twice a year. It has reasonable drought tolerance and is moderately frost tolerant."
"Ozbreed","Abelia","Uses","Specimen planting, hedge, pruned ground cover, mass planting or as a wide border plant.","Uses","Specimen planting, hedge, pruned ground cover, mass planting or as a wide border plant."
"Ozbreed","Abelia","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended).Prune annually if required to remove old foliage. More frequent light pruning will be required if it is being used as a hedging plant or ground cover.","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended).Prune annually if required to remove old foliage. More frequent light pruning will be required if it is being used as a hedging plant or ground cover."
"Ozbreed","Abelia","Where it works","QLD, NSW, VIC, TAS, NT, SA & WA.","Where it works","QLD, NSW, VIC, TAS, NT, SA & WA."
"Ozbreed","Abelia","Cultivar","Little Gold","Cultivar","Little Gold"
"Ozbreed","Dianella caerulea","Description","Little Jess Dianella is dwarf with short canes and is a very low maintenance plant requiring trimming approximately every 8 years. Its compact canes will not fall over, and produces masses of purple flowers from September  November. Little Jess Dianellais a very drought tolerant Dianella, even more than other Dianella caerulea varieties, including the Breeze plant.","Description","Little Jess Dianella is dwarf with short canes and is a very low maintenance plant requiring trimming approximately every 8 years. Its compact canes will not fall over, and produces masses of purple flowers from September  November. Little Jess Dianellais a very drought tolerant Dianella, even more than other Dianella caerulea varieties, including the Breeze plant."
"Ozbreed","Dianella caerulea","Uses","Specimen and mass plantings for commercial and residential use.","Uses","Specimen and mass plantings for commercial and residential use."
"Ozbreed","Dianella caerulea","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. If required use slow release fertiliser in spring. Every 2-8 years cut back half the height (will look better with pruning every 2-3 years for gardens, 4-8 years for roadsides).","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. If required use slow release fertiliser in spring. Every 2-8 years cut back half the height (will look better with pruning every 2-3 years for gardens, 4-8 years for roadsides)."
"Ozbreed","Dianella caerulea","Cultivar","Little Jess","Cultivar","Little Jess"
"Ozbreed","Philodendron species","Description","Little Phil Philodendron is far more compact than other Philodendrons, giving it some great advantages. Its leaves dont elongate as much as others, meaning the Little Phil plant is better in low light levels.","Description","Little Phil Philodendron is far more compact than other Philodendrons, giving it some great advantages. Its leaves dont elongate as much as others, meaning the Little Phil plant is better in low light levels."
"Ozbreed","Philodendron species","Uses","Landscape gardens and greenwalls. Its size also makes it a good table, bench top or window sill indoor plant. The perfect plant for the table on a patio. A great office desk companion plant.","Uses","Landscape gardens and greenwalls. Its size also makes it a good table, bench top or window sill indoor plant. The perfect plant for the table on a patio. A great office desk companion plant."
"Ozbreed","Philodendron species","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Remove older leaves if it becomes necessary. It can survive in full sun, but like all Philodendrons, it appreciates at least a little shelter from the full Australian sun. In the colder parts of Australia its best grown as an indoor or patio plant, or in a well sheltered garden.","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Remove older leaves if it becomes necessary. It can survive in full sun, but like all Philodendrons, it appreciates at least a little shelter from the full Australian sun. In the colder parts of Australia its best grown as an indoor or patio plant, or in a well sheltered garden."
"Ozbreed","Philodendron species","Where it works","QLD, NSW, VIC, NT, SA & WA.","Where it works","QLD, NSW, VIC, NT, SA & WA."
"Ozbreed","Philodendron species","Cultivar","Little Phil","Cultivar","Little Phil"
"Ozbreed","Dianella revoluta","Description","Little Rev Dianella is a very hardy plant with a beautiful form, making it perfect for modern landscapes. Recent wet periods have shown it is best planted in raised or flat landscapes. Little Rev Dianella has masses of small purple flowers from October to November.","Description","Little Rev Dianella is a very hardy plant with a beautiful form, making it perfect for modern landscapes. Recent wet periods have shown it is best planted in raised or flat landscapes. Little Rev Dianella has masses of small purple flowers from October to November."
"Ozbreed","Dianella revoluta","Uses","Commercial and residential modern landscapes.","Uses","Commercial and residential modern landscapes."
"Ozbreed","Dianella revoluta","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. If required use slow release fertiliser in spring. Every 3-5 years cut back to 1/3 the height (will look better with pruning every 3 years, this depends on your requirements). Do not excessively irrigate.","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. If required use slow release fertiliser in spring. Every 3-5 years cut back to 1/3 the height (will look better with pruning every 3 years, this depends on your requirements). Do not excessively irrigate."
"Ozbreed","Dianella revoluta","Where it works","ACT, VIC, SA, WA, TAS & NSW (must have good free draining soil for Sydney).","Where it works","ACT, VIC, SA, WA, TAS & NSW (must have good free draining soil for Sydney)."
"Ozbreed","Dianella revoluta","Cultivar","Little Rev","Cultivar","Little Rev"
"Ozbreed","Alternanthera dentata","Description","Little Ruby Alternantherais the perfect mounding ground cover with a compact, spreading habit and deep burgundy foliage, making it a real stand out plant in the garden. It is approximately a third the height of the common form. This Alternanthera loves humidity, but can also tolerate frost better than most forms. In very cold climates, it will still need to be in a sheltered position.","Description","Little Ruby Alternantherais the perfect mounding ground cover with a compact, spreading habit and deep burgundy foliage, making it a real stand out plant in the garden. It is approximately a third the height of the common form. This Alternanthera loves humidity, but can also tolerate frost better than most forms. In very cold climates, it will still need to be in a sheltered position."
"Ozbreed","Alternanthera dentata","Uses","Ground cover, border plant, and for containers.","Uses","Ground cover, border plant, and for containers."
"Ozbreed","Alternanthera dentata","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring.","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring."
"Ozbreed","Alternanthera dentata","Where it works","Light to moderate frost regions for all states (incl. NT) and all frost free areas.","Where it works","Light to moderate frost regions for all states (incl. NT) and all frost free areas."
"Ozbreed","Alternanthera dentata","Cultivar","Little Ruby","Cultivar","Little Ruby"
"Ozbreed","Dianella caerulea","Description","Lucia Dianella has deep green foliage with mulberry flower buds in spring. These open to purple flowers that sit high above foliage, followed by purple berries in summer. Grows well in coastal and inland climates, may discolour in winter in very cold climates, but handles frosts down to -7c with minor leaf burn. Multiple rhizome shoots means excellent coverage and quick damage recovery.","Description","Lucia Dianella has deep green foliage with mulberry flower buds in spring. These open to purple flowers that sit high above foliage, followed by purple berries in summer. Grows well in coastal and inland climates, may discolour in winter in very cold climates, but handles frosts down to -7c with minor leaf burn. Multiple rhizome shoots means excellent coverage and quick damage recovery."
"Ozbreed","Dianella caerulea","Uses","Mass planting for roadsides, median strips and borders.","Uses","Mass planting for roadsides, median strips and borders."
