study,species,trait_name,value
Sydney_water,Chamelaucium uncinatum,description,Evergreen spreading open shrub (3m x 3m) from WA. Fine soft needle-like leaves. Long stemmed trusses of waxy pink; rose or white flowers from late winter to spring. Useful as a specimen or grouped for its floral display particularly in a bush garden. Excellent cut flower. Needs perfect drainage and sensitive to over watering. Prefers sandy alkaline soil. Avoid root disturbance to increase lifespan. Moderately frost tolerant. Drought tolerant.
Sydney_water,Cheiranthus cheiri,Plant type,Annual
Sydney_water,Cheiranthus cheiri,Sun/Shade tolerance,Full sun
Sydney_water,Cheiranthus cheiri,Frost tolerance,Frost sensitive
Sydney_water,Cheiranthus cheiri,Soil type(s),"Sand, Loam"
Sydney_water,Cheiranthus cheiri,Water rating,Medium
Sydney_water,Cheiranthus cheiri,Plant origin,Non indigenous (Mediterranean region)
Sydney_water,Cheiranthus cheiri,common name,Wallflower
Sydney_water,Cheiranthus cheiri,description,"Evergreen, branching perennial grown as a cool-season annual (0.6 m x 0.3 m) from the Mediterranean region. Dull-green, oblong leaves. Heads of fragrant flowers in many colours including red, yellow, white, orange and brown in spring. Useful as a border, background, for colour in the perennial garden and cut flowers. Needs a sunny position and well-drained, light-textured soil. Remove spent flowers to prevent seeding and prolong flowering. Tolerates light to medium frosts only. Drought sensitive."
Sydney_water,Chlorophytum comosum Variegatum,Plant type,Perennial
Sydney_water,Chlorophytum comosum Variegatum,Sun/Shade tolerance,"Part Shade, Shade"
Sydney_water,Chlorophytum comosum Variegatum,Frost tolerance,Frost sensitive
Sydney_water,Chlorophytum comosum Variegatum,Soil type(s),"Sand, Clay, Loam"
Sydney_water,Chlorophytum comosum Variegatum,Water rating,Medium
Sydney_water,Chlorophytum comosum Variegatum,Plant origin,Non indigenous (Africa)
Sydney_water,Chlorophytum comosum Variegatum,common name,Spider Plant
Sydney_water,Chlorophytum comosum Variegatum,description,Evergreen tufted perennial forming a rosette (0.3m x 0.3m) from Africa. Long strap-like leaves striped yellow and green. Tiny star shaped white flowers carried on thin stems. Small rosettes of leaves may appear on flower stems forming plantlets. Useful for a hanging basket; border or edging. Prefers a semi shaded position in well drained moist soil. Invasive weed potential. Avoid use near bushland areas. Tolerates short drought periods and poor soil. Frost sensitive.
Sydney_water,Choisya ternata,Plant type,Shrub
Sydney_water,Choisya ternata,Sun/Shade tolerance,"Full Sun, Part Shade"
Sydney_water,Choisya ternata,Frost tolerance,Frost hardy
Sydney_water,Choisya ternata,Soil type(s),"Sand, Loam"
Sydney_water,Choisya ternata,Water rating,Medium
Sydney_water,Choisya ternata,Plant origin,Non indigenous (Mexico)
Sydney_water,Choisya ternata,common name,Mexican Orange Blossom
Sydney_water,Choisya ternata,description,Evergreen rounded dense shrub (1.25m x 1m) from Mexico. Leaves bright green glossy in 3 leaflets. Fragrant white flowers late spring. Useful for low hedge or feature shrub. Prefers fertile well drained soil. Avoid root disturbance. Mostly frost tolerant. Remove leaves if frost damaged and plant recovers well.
Sydney_water,Chorizema cordatum,Plant type,Shrub
Sydney_water,Chorizema cordatum,Sun/Shade tolerance,Part shade
Sydney_water,Chorizema cordatum,Frost tolerance,Frost sensitive
Sydney_water,Chorizema cordatum,Soil type(s),Sand
Sydney_water,Chorizema cordatum,Water rating,Medium
Sydney_water,Chorizema cordatum,Plant origin,Non indigenous (WA)
Sydney_water,Chorizema cordatum,common name,Flame Pea
Sydney_water,Chorizema cordatum,description,Evergreen erect to scrambling soft wooded shrub (0.8m x 0.6m) from WA. Stiff oblong to ovate leaves. Terminal sprays of bright orange-red pea flowers in spring. Useful as a specimen or grouped for its colour display particularly in a bush garden. Needs sandy well drained soil in light shade. Mulch to protect surface roots. Moderately frost tolerant.
Sydney_water,Chrysalidocarpus lutescens,Plant type,Palm
Sydney_water,Chrysalidocarpus lutescens,Sun/Shade tolerance,"Part Shade, Shade"
Sydney_water,Chrysalidocarpus lutescens,Frost tolerance,Frost sensitive
Sydney_water,Chrysalidocarpus lutescens,Soil type(s),"Sand, Loam"
Sydney_water,Chrysalidocarpus lutescens,Water rating,High
Sydney_water,Chrysalidocarpus lutescens,Plant origin,Non indigenous (Madagascar & Mautitius)
Sydney_water,Chrysalidocarpus lutescens,common name,Golden Cane Palm
Sydney_water,Chrysalidocarpus lutescens,description,Evergreen palm on numerous slender and clustered stems (6m x 4m) from Madagascar and Mauritius. Green arching fronds with yellow mid-rib and leaflet mid-veins. Yellow flowers followed by black fruit. Useful as a container plant or for a tropical effect in a sheltered position. Prefers fertile soil in partial shade. Frost and drought sensitive.
Sydney_water,Chrysocephalum apiculatum,Plant type,Ground cover
Sydney_water,Chrysocephalum apiculatum,Sun/Shade tolerance,Full sun
Sydney_water,Chrysocephalum apiculatum,Frost tolerance,Frost sensitive
Sydney_water,Chrysocephalum apiculatum,Soil type(s),"Sand, Loam, Clay"
Sydney_water,Chrysocephalum apiculatum,Water rating,Low
Sydney_water,Chrysocephalum apiculatum,Plant origin,Indigenous (All states of Australia (Sydney))
Sydney_water,Chrysocephalum apiculatum,common name,Yellow Buttons
Sydney_water,Chrysocephalum apiculatum,description,Evergreen prostrate suckering groundcover (0.15m x 0.7m) from all states of Australia (including Sydney). Silver-grey hairy leaves. Clusters of heads of bright yellow flowers in spring and summer. Useful in a rock or perennial garden or for mass planting on banks. Can be susceptible to damping off fungal disease in high humidity. Beneficial to mulch with pebbles to increase life span. Some forms are frost sensitive. Drought tolerant.
Sydney_water,Chrysocephalum baxteri,Plant type,Perennial
Sydney_water,Chrysocephalum baxteri,Sun/Shade tolerance,Full sun
Sydney_water,Chrysocephalum baxteri,Frost tolerance,Frost hardy
Sydney_water,Chrysocephalum baxteri,Soil type(s),"Sand, Clay, Loam"
Sydney_water,Chrysocephalum baxteri,Water rating,Low
Sydney_water,Chrysocephalum baxteri,Plant origin,Non indigenous (NSW; Vic; SA & Tas)
Sydney_water,Chrysocephalum baxteri,common name,White Everlasting
Sydney_water,Chrysocephalum baxteri,description,Evergreen clump forming perennial with hairy stems (0.3m x 0.5m) from SA; Vic; Tas & NSW. Linear glossy dark green leaves. Papery white flowers with yellow centres in spring and summer. Useful for flower beds or for a rock; pebble or bush garden. Needs well drained soil. Prune back after flowering. May need to replace plants every few years. Beneficial to mulch with pebbles to increase lifespan. Frost and drought tolerant.
Sydney_water,Cissus antarctica,Plant type,Climber
Sydney_water,Cissus antarctica,Sun/Shade tolerance,"Part Shade, Shade"
Sydney_water,Cissus antarctica,Frost tolerance,Frost sensitive
Sydney_water,Cissus antarctica,Soil type(s),"Sand, Clay, Loam"
Sydney_water,Cissus antarctica,Water rating,Medium
Sydney_water,Cissus antarctica,Plant origin,Indigenous (Rainforests of Qld & NSW (including Sydney))
Sydney_water,Cissus antarctica,common name,Kangaroo Vine
Sydney_water,Cissus antarctica,description,Evergreen vigorous tendril climber (5m) from rainforests of Qld and NSW (including Sydney). Glossy deep green heart shaped leaves rusty felty below. Small green hairy flowers intermittently followed by glossy black berries. Useful to cover a fence or pergola. Popular as an indoor plant. Requires well composted soil with ample moisture. Prefers a shady position. Frost and drought sensitive.
Sydney_water,Cissus rhombifolia,Plant type,Climber
Sydney_water,Cissus rhombifolia,Sun/Shade tolerance,"Part Shade, Shade"
Sydney_water,Cissus rhombifolia,Frost tolerance,Frost sensitive
Sydney_water,Cissus rhombifolia,Soil type(s),"Sand, Loam, Clay"
Sydney_water,Cissus rhombifolia,Water rating,Medium
Sydney_water,Cissus rhombifolia,Plant origin,Non indigenous (South America & West Indies)
Sydney_water,Cissus rhombifolia,common name,Grape Ivy
Sydney_water,Cissus rhombifolia,description,Evergreen woody tendril climber (4m) from South America and West Indies . Glossy green leaves divided into 3 coarsely toothed leaflets. Insignificant flowers. Useful to cover a pergola or structure in a shady protected position. Frost and drought sensitive.
Sydney_water,Cistus x purpureus,Plant type,Shrub
Sydney_water,Cistus x purpureus,Sun/Shade tolerance,Full sun
Sydney_water,Cistus x purpureus,Frost tolerance,Frost hardy
Sydney_water,Cistus x purpureus,Soil type(s),"Sand, Loam"
Sydney_water,Cistus x purpureus,Water rating,Low
Sydney_water,Cistus x purpureus,Plant origin,Non indigenous (Europe)
Sydney_water,Cistus x purpureus,common name,Purple Rock Rose
Sydney_water,Cistus x purpureus,description,Evergreen bushy rounded shrub (1m x 1m) from Europe. Narrow grey-green leaves; slightly sticky to the touch. Flowers dark pink with a maroon blotch and prominent yellow stamens throughout summer. Useful for coastal areas and as a quick growing filler. Prefers a well drained sunny position. Prune after flowering. Good drought tolerance.
Sydney_water,Citharexylum spinosum,Plant type,Tree
Sydney_water,Citharexylum spinosum,Sun/Shade tolerance,Full sun
Sydney_water,Citharexylum spinosum,Frost tolerance,Frost sensitive
Sydney_water,Citharexylum spinosum,Soil type(s),"Sand, Loam, Clay"
Sydney_water,Citharexylum spinosum,Water rating,Medium
Sydney_water,Citharexylum spinosum,Plant origin,Non indigenous (West Indies)
Sydney_water,Citharexylum spinosum,common name,Fiddlewood
Sydney_water,Citharexylum spinosum,description,Evergreen dense tree (10m x 4m) from the West Indies. Lanceolate leaves turning bronze in autumn. White sweetly perfumed flowers in autumn. Useful for a shade tree or screen. Prefers fertile soil. Moderately frost tolerant.
Sydney_water,Citrus aurantifolia,Plant type,Tree
Sydney_water,Citrus aurantifolia,Sun/Shade tolerance,Full sun
Sydney_water,Citrus aurantifolia,Frost tolerance,Frost sensitive
Sydney_water,Citrus aurantifolia,Soil type(s),"Sand, Loam"
Sydney_water,Citrus aurantifolia,Water rating,High
Sydney_water,Citrus aurantifolia,Plant origin,Non indigenous (Asia)
Sydney_water,Citrus aurantifolia,common name,Lime
Sydney_water,Citrus aurantifolia,description,Evergreen small symmetrical tree with a shallow root system (4m x 3m) from Asia. Smooth glossy green leaves and mostly stiff sharp thorns. Fragrant white flowers followed by green to pale lemon highly acid fruit produced over an extended period. Fruit tends to drop when ripe. Useful for its fruit and as an ornamental. Varieties include 'Tahitian' and 'West Indian'. Prefers light well drained soil. Mulch under the canopy. Apply high nitrogen fertiliser in early summer. Susceptible to Melanose fungus. Most frost sensitive of all Citrus species. Drought sensitive.
Sydney_water,Citrus limon Eureka,Plant type,Tree
Sydney_water,Citrus limon Eureka,Sun/Shade tolerance,Full sun
Sydney_water,Citrus limon Eureka,Frost tolerance,Frost hardy
Sydney_water,Citrus limon Eureka,Soil type(s),"Sand, Loam"
Sydney_water,Citrus limon Eureka,Water rating,Medium
Sydney_water,Citrus limon Eureka,Plant origin,Non indigenous (China)
Sydney_water,Citrus limon Eureka,common name,Eureka Lemon
Sydney_water,Citrus limon Eureka,description,Evergreen vigorous tree with an open habit (3m x 3m) from China. Green elliptical leaves on thornless branches. Perfumed white flowers followed by lemon fruit with mildly rough often ribbed skin. Mostly summer fruiting. Useful primarily to provide fruit and as an ornamental. Needs well drained open textured soil. Regular fertilising is beneficial. Avoid over fertilising. Frost tolerant and drought sensitive.
Sydney_water,Citrus paradisi,Plant type,Tree
Sydney_water,Citrus paradisi,Sun/Shade tolerance,Full sun
Sydney_water,Citrus paradisi,Frost tolerance,Frost sensitive
Sydney_water,Citrus paradisi,Soil type(s),"Sand, Loam"
Sydney_water,Citrus paradisi,Water rating,High
Sydney_water,Citrus paradisi,Plant origin,Non indigenous (Hybrid)
Sydney_water,Citrus paradisi,common name,Grapefruit
Sydney_water,Citrus paradisi,description,Evergreen rounded tree with spreading branches (6m x 4m). Thought to be a hybrid between the pummelo and the orange. Dark green ovate leaves with small rounded teeth. Clusters of white flowers in the leaf axils followed by thick pale lemon fruit sometimes blushed with pink. Useful for its fruit and as an ornamental. Varieties include 'Marsh'; 'Ruby' and 'Thompson'. Prefers light well drained soil. Mulch under the canopy. Apply high nitrogen fertiliser in early summer. Drought and frost sensitive.
Sydney_water,Citrus reticulata,Plant type,Tree
Sydney_water,Citrus reticulata,Sun/Shade tolerance,Full sun
Sydney_water,Citrus reticulata,Frost tolerance,Frost hardy
Sydney_water,Citrus reticulata,Soil type(s),"Sand, Loam"
Sydney_water,Citrus reticulata,Water rating,High
Sydney_water,Citrus reticulata,Plant origin,Non indigenous (Asia)
Sydney_water,Citrus reticulata,common name,Mandarin
Sydney_water,Citrus reticulata,description,Evergreen rounded tree with an open crown (5m x 4m) from Asia. Lance shaped shiny green leaves on winged petioles. Fragrant white flowers followed by loose skinned orange-like fruit from autumn depending on the variety. Useful for its fruit and as an ornamental. Prefers light well drained soil. Mulch under the canopy. Apply high nitrogen fertiliser in early summer. Varieties include 'Ellendale'; 'Imperial' and 'Emperor'. Harvest early mandarins as they ripen. May require pruning to remove dead and crowded wood. Thin fruit to avoid alternate year bearing. Frost tolerant. Drought sensitive.
Sydney_water,Citrus sinensis,Plant type,Tree
Sydney_water,Citrus sinensis,Sun/Shade tolerance,"Full Sun, Part Shade"
Sydney_water,Citrus sinensis,Frost tolerance,Frost hardy
Sydney_water,Citrus sinensis,Soil type(s),"Sand, Loam"
Sydney_water,Citrus sinensis,Water rating,Medium
Sydney_water,Citrus sinensis,Plant origin,Non indigenous (Asia)
Sydney_water,Citrus sinensis,common name,Orange
Sydney_water,Citrus sinensis,description,Evergreen compact tree (7m x 5m) from China. Dark green shiny and leathery leaves. Fragrant white flowers arranged in clusters followed by orange fruit in autumn and winter. Useful for its fruit and as an ornamental. Varieties include 'Valencia' and 'Washington Naval'. Allow fruit to ripen on the tree. Prefers light well drained soil. Mulch under the canopy. Apply high nitrogen fertiliser in early summer. Frost tolerant. Drought sensitive.
Sydney_water,Clematis aristata,Plant type,Climber
Sydney_water,Clematis aristata,Sun/Shade tolerance,Part shade
Sydney_water,Clematis aristata,Frost tolerance,Frost hardy
Sydney_water,Clematis aristata,Soil type(s),"Sand, Clay, Loam"
Sydney_water,Clematis aristata,Water rating,Low
Sydney_water,Clematis aristata,Plant origin,Indigenous (Qld; NSW (including Sydney) ACT; Vic & Tas)
Sydney_water,Clematis aristata,common name,Old Man's Beard
Sydney_water,Clematis aristata,description,Evergreen vigorous twining climber (8m) from Qld; NSW (including Sydney); ACT; Vic & Tas. Leaves variable once or twice divided into three trifoliate segments. Purple juvenile foliage with silver markings. Short branches of creamy white star-shaped flowers in spring followed by feathery fruit. Useful to cover a fence; trellis or pergola or may be used as a groundcover in the absence of vertical elements. Prefers some overhead shade. Mulch to keep the root zone cool. Frost tolerant.
Sydney_water,Clematis gentianoides,Plant type,Perennial
Sydney_water,Clematis gentianoides,Sun/Shade tolerance,Part shade
Sydney_water,Clematis gentianoides,Frost tolerance,Frost hardy
Sydney_water,Clematis gentianoides,Soil type(s),Sand
Sydney_water,Clematis gentianoides,Water rating,Medium
Sydney_water,Clematis gentianoides,Plant origin,Non indigenous (Tasmania)
Sydney_water,Clematis gentianoides,common name,Bushy Clematis
Sydney_water,Clematis gentianoides,description,Evergreen small perennial (0.5m x 0.5m) producing tufts from a short rhizome from Tasmania. Thick green lanceolate leaves sometimes trailing. White star-like flowers on erect branches. Useful for a rock or gravel garden or pot plant. Prefers a protected position with filtered sunlight. Needs well drained soil. Tolerant of poor soil. Frost tolerant. Drought sensitive.
Sydney_water,Clematis montana Rubens,Plant type,Climber
Sydney_water,Clematis montana Rubens,Sun/Shade tolerance,Part shade
Sydney_water,Clematis montana Rubens,Frost tolerance,Frost hardy
Sydney_water,Clematis montana Rubens,Soil type(s),"Sand, Clay, Loam"
Sydney_water,Clematis montana Rubens,Water rating,Medium
Sydney_water,Clematis montana Rubens,Plant origin,Non indigenous (Himalayas)
Sydney_water,Clematis montana Rubens,common name,Anemone Clematis
Sydney_water,Clematis montana Rubens,description,Deciduous climber with tendrils (6m) from the Himalayas. Green leaves in leaflets of 3 with purple tingeed new growth. Perfumed single pink to mauve flowers in spring. Useful trained on a wall or trellis or grown with other climbers. Flower stems produced direct from previous season's ripened stems. Prune after flowering to allow new growth for next season. Prefers a cool mountain climate. Upper growth needs full sun. Keep root zone cool with mulch and shade particularly in a warmer climate. Drought sensitive. Frost tolerant.
Sydney_water,Cleome hassleriana Hybrids,Plant type,Annual
Sydney_water,Cleome hassleriana Hybrids,Sun/Shade tolerance,Full sun
Sydney_water,Cleome hassleriana Hybrids,Frost tolerance,Frost hardy
Sydney_water,Cleome hassleriana Hybrids,Soil type(s),"Sand, Loam, Clay"
Sydney_water,Cleome hassleriana Hybrids,Water rating,Medium
Sydney_water,Cleome hassleriana Hybrids,Plant origin,Non indigenous (South America)
Sydney_water,Cleome hassleriana Hybrids,common name,Spider Flower
Sydney_water,Cleome hassleriana Hybrids,description,"Fast-growing, bushy annual (1 m x 0.5 m) from South America. Divided, palmate leaves on hairy stems. Heads of claw-like, narrow-petalled flowers with protruding stamens in shades of pink, mauve, purple or white. Useful for tall, background colour and texture. Long-lasting cut flowers. Prefers full sun. Tolerant of hot, dry conditions once established."
Sydney_water,Clerodendrum longiflorum var glabra,Plant type,Shrub
Sydney_water,Clerodendrum longiflorum var glabra,Sun/Shade tolerance,"Part Shade, Shade"
Sydney_water,Clerodendrum longiflorum var glabra,Frost tolerance,Frost sensitive
Sydney_water,Clerodendrum longiflorum var glabra,Soil type(s),"Sand, Clay, Loam"
Sydney_water,Clerodendrum longiflorum var glabra,Water rating,Medium
Sydney_water,Clerodendrum longiflorum var glabra,Plant origin,Non indigenous (Rainforests of Qld; NT & SE Asia)
Sydney_water,Clerodendrum longiflorum var glabra,common name,
Sydney_water,Clerodendrum longiflorum var glabra,description,Evergreen rounded shrub (3m x 2m) from rainforests of Qld; NT and SE Asia. Dark green heavily veined broadly ovate leaves. Large terminal heads of white flowers followed by black fruit with prominent red calyces. Useful feature for for warm coastal gardens. Prefers a protected position with some shade. Prune to maintain shape. Drought and frost sensitive.
Sydney_water,Clivia miniata,Plant type,"Ground cover, Perennial"
Sydney_water,Clivia miniata,Sun/Shade tolerance,"Part Shade, Shade"
Sydney_water,Clivia miniata,Frost tolerance,Frost sensitive
Sydney_water,Clivia miniata,Soil type(s),"Sand, Clay, Loam"
Sydney_water,Clivia miniata,Water rating,High
Sydney_water,Clivia miniata,Plant origin,Non indigenous (South Africa)
Sydney_water,Clivia miniata,common name,Clivia Lily
Sydney_water,Clivia miniata,description,Evergreen clump-forming perennial (0.4m x 0.5m) from South Africa. Dark green strap-shaped basal leaves. Stems produce umbels of 12-20 funnel-shaped orange flowers in spring. Useful as groundcover under trees; for a border or between shrubs. Prefers a partly shaded to deeply shaded position. Sensitive to salinity. Frost and drought sensitive.
Sydney_water,Clytostoma callistegioides,Plant type,Climber
Sydney_water,Clytostoma callistegioides,Sun/Shade tolerance,"Full Sun, Part Shade"
Sydney_water,Clytostoma callistegioides,Frost tolerance,Frost hardy
Sydney_water,Clytostoma callistegioides,Soil type(s),"Sand, Clay, Loam"
Sydney_water,Clytostoma callistegioides,Water rating,Low
Sydney_water,Clytostoma callistegioides,Plant origin,Non indigenous (Argentina & Brazil)
Sydney_water,Clytostoma callistegioides,common name,Argentine Trumpet Vine
Sydney_water,Clytostoma callistegioides,description,Evergreen fast growing tendril climber (5m) from Argentina and Brazil. Leaves with two oval glossy leaflets and a tendril. Small nodding clusters of purple veined lavender flowers in spring and summer. Useful for a fence or pergola with plenty of space for its vigorous growth. Tolerates light to moderate frost. Drought tolerant.
Sydney_water,Cobaea scandens,Plant type,Climber
Sydney_water,Cobaea scandens,Sun/Shade tolerance,Full sun
Sydney_water,Cobaea scandens,Frost tolerance,Frost sensitive
Sydney_water,Cobaea scandens,Soil type(s),"Sand, Loam"
Sydney_water,Cobaea scandens,Water rating,Medium
Sydney_water,Cobaea scandens,Plant origin,Non indigenous (Mexico)
Sydney_water,Cobaea scandens,common name,Cup and Saucer Vine
Sydney_water,Cobaea scandens,description,Evergreen fast growing tendril climber (4m) from Mexico. Compound leaves with leaflets terminating in branched tendrils. Pendant bell shaped yellow green flowers aging to purple in spring and summer. Useful to cover a trellis or wall. Prefers well drained soil in a warm protected position. Drought and frost sensitive. May be grown as an annual in frost areas.
Sydney_water,Coleonema pulchrum,Plant type,Shrub
Sydney_water,Coleonema pulchrum,Sun/Shade tolerance,Full sun
Sydney_water,Coleonema pulchrum,Frost tolerance,Frost hardy
Sydney_water,Coleonema pulchrum,Soil type(s),"Sand, Loam, Clay"
Sydney_water,Coleonema pulchrum,Water rating,Low
Sydney_water,Coleonema pulchrum,Plant origin,Non indigenous (South Africa)
Sydney_water,Coleonema pulchrum,common name,Diosma
Sydney_water,Coleonema pulchrum,description,Evergreen spreading to dome-shaped shrub (1.5m x 1.5m) from South Africa. Tiny soft needle-like aromatic leaves and star-shaped pink flowers from late winter to spring. Useful for mass planting; border or low hedge. Prune to maintain compact form. Drought and frost tolerant.
Sydney_water,Coleus blumei Hybrids,Plant type,Annual
Sydney_water,Coleus blumei Hybrids,Sun/Shade tolerance,Part shade
Sydney_water,Coleus blumei Hybrids,Frost tolerance,Frost sensitive
Sydney_water,Coleus blumei Hybrids,Soil type(s),"Sand, Clay, Loam"
Sydney_water,Coleus blumei Hybrids,Water rating,Medium
Sydney_water,Coleus blumei Hybrids,Plant origin,Non indigenous (Asia)
Sydney_water,Coleus blumei Hybrids,common name,Coleus
Sydney_water,Coleus blumei Hybrids,description,"Evergreen, fast-growing, bushy perennial grown as an annual (0.4 m x 0.3 m) from Asia. Pointed, oval leaves in bright mixture of coloured patterns including pink, red, yellow, cream or green. Insignificant flowers. Useful in sheltered positions for colourful foliage display, as a border, background or to fill dark corners. Prefers a lightly shaded position in fertile soil. Remove flowers for improved foliage display. Susceptible to snail and slug damage. Drought and frost sensitive."
Sydney_water,Convolvulus cneorum,Plant type,"Shrub, Ground cover"
Sydney_water,Convolvulus cneorum,Sun/Shade tolerance,Full sun
Sydney_water,Convolvulus cneorum,Frost tolerance,Frost hardy
Sydney_water,Convolvulus cneorum,Soil type(s),"Sand, Clay, Loam"
Sydney_water,Convolvulus cneorum,Water rating,Low
Sydney_water,Convolvulus cneorum,Plant origin,Non indigenous (Southern Europe)
Sydney_water,Convolvulus cneorum,common name,Silverbush
Sydney_water,Convolvulus cneorum,description,Evergreen compact bushy shrub (0.6m.x 0.7m) from Southern Europe. Silky silver green leaves. Pink buds open to white funnel shaped flowers in spring to summer. Useful for groundcover in very hot dry positions. Avoid damp positions. Drought tolerant.
Sydney_water,Convolvulus mauritanicus,Plant type,Ground cover
Sydney_water,Convolvulus mauritanicus,Sun/Shade tolerance,"Full Sun, Part Shade"
Sydney_water,Convolvulus mauritanicus,Frost tolerance,Frost hardy
Sydney_water,Convolvulus mauritanicus,Soil type(s),"Sand, Loam, Clay"
Sydney_water,Convolvulus mauritanicus,Water rating,Low
Sydney_water,Convolvulus mauritanicus,Plant origin,Non indigenous (North Africa; Spain & Italy)
Sydney_water,Convolvulus mauritanicus,common name,Ground Morning Glory
Sydney_water,Convolvulus mauritanicus,description,Evergreen trailing groundcover perennial with slender stems (0.1m x 0.9m) from North Africa; Spain & Italy. Small oval leaves on lax stems. Open trumpet-shaped vibrant blue-purple flowers in summer. Useful as a groundcover or to cascade over a wall or out of a container. Frost and drought tolerant.
Sydney_water,Coprosma Karo Red,Plant type,Shrub
Sydney_water,Coprosma Karo Red,Sun/Shade tolerance,"Full Sun, Part Shade"
Sydney_water,Coprosma Karo Red,Frost tolerance,Frost sensitive
Sydney_water,Coprosma Karo Red,Soil type(s),"Sand, Clay, Loam"
Sydney_water,Coprosma Karo Red,Water rating,Low
Sydney_water,Coprosma Karo Red,Plant origin,Non indigenous (New Zealand)
Sydney_water,Coprosma Karo Red,common name,Red Karo Coprosma
Sydney_water,Coprosma Karo Red,description,Evergreen compact shrub (0.5m x 1m) from New Zealand. Round shiny leaves in tones of green through bronze and red to almost black. Colour tones more intense in winter. Useful for its colourful foliage as a low hedge; border; in pots or massed. Prefers well drained soil in sun or dappled shade. Salt spray and wind tolerant. Tolerates light frosts only. Drought tolerant.
Sydney_water,Coprosma repens Evening Glow,Plant type,Shrub
Sydney_water,Coprosma repens Evening Glow,Sun/Shade tolerance,"Full Sun, Part Shade"
Sydney_water,Coprosma repens Evening Glow,Frost tolerance,Frost sensitive
Sydney_water,Coprosma repens Evening Glow,Soil type(s),"Sand, Loam, Clay"
Sydney_water,Coprosma repens Evening Glow,Water rating,Low
Sydney_water,Coprosma repens Evening Glow,Plant origin,Non indigenous (New Zealand)
Sydney_water,Coprosma repens Evening Glow,common name,Evening Glow Coprosma
Sydney_water,Coprosma repens Evening Glow,description,Evergreen narrow upright shrub (1m x 1m) from New Zealand. Obovate shiny green leaves with irregular yellow spots turning orange red in spring and autumn. Inconspicuous flowers. Useful for hedging; border or mixed with other shrubbery for its colourful foliage. Prefers well drained soil in full to partial sun particularly in a coastal location. Tolerates poor soil and salt spray. Frost sensitive. Drought tolerant.
Sydney_water,Coprosma x kirkii,Plant type,Ground cover
Sydney_water,Coprosma x kirkii,Sun/Shade tolerance,Full sun
Sydney_water,Coprosma x kirkii,Frost tolerance,Frost sensitive
Sydney_water,Coprosma x kirkii,Soil type(s),"Sand, Clay, Loam"
Sydney_water,Coprosma x kirkii,Water rating,Low
Sydney_water,Coprosma x kirkii,Plant origin,Non indigenous (New Zealand)
Sydney_water,Coprosma x kirkii,common name,Kirk's Coprosma
Sydney_water,Coprosma x kirkii,description,Evergreen dense groundcover (0.3m x 1.5m). Natural hybrid from New Zealand. Lance-shaped leathery glossy olive green leaves. Insignificant flowers. Useful for banks; spilling over walls and mass planting large areas. Hardy. Tolerant of salt spray and poor soil. Frost and drought tolerant.
Sydney_water,Cordyline australis,Plant type,Tree
Sydney_water,Cordyline australis,Sun/Shade tolerance,"Full Sun, Part Shade"
Sydney_water,Cordyline australis,Frost tolerance,Frost hardy
Sydney_water,Cordyline australis,Soil type(s),"Sand, Loam, Clay"
Sydney_water,Cordyline australis,Water rating,Medium
Sydney_water,Cordyline australis,Plant origin,Non indigenous (New Zealand)
Sydney_water,Cordyline australis,common name,New Zealand Cabbage Tree
Sydney_water,Cordyline australis,description,Evergreen slow growing sparsely branched palm-like tree with fleshy rhizome (8-12m x 5m) from New Zealand. Rosettes of long strap-shaped leaves at the end of each stem. Large open panicles of small fragrant white flowers in autumn. Useful as a feature for its unusual form particularly in coastal areas. Variable coloured leaf forms available. Frost and salt spray tolerant. Drought sensitive.
Sydney_water,Cordyline stricta,Plant type,Shrub
Sydney_water,Cordyline stricta,Sun/Shade tolerance,"Full Sun, Part Shade, Shade"
Sydney_water,Cordyline stricta,Frost tolerance,Frost sensitive
Sydney_water,Cordyline stricta,Soil type(s),"Sand, Loam, Clay"
Sydney_water,Cordyline stricta,Water rating,Medium
Sydney_water,Cordyline stricta,Plant origin,Non indigenous (NSW & Qld)
Sydney_water,Cordyline stricta,common name,Palm Lily
Sydney_water,Cordyline stricta,description,Evergreen slender upright palm-like shrub with many stems (3m x 2m) from rainforests or sandstone gullies of NSW and Qld. Upper stems carry rosettes of strap-like (0.5m) dark green leaves. Long semi-pendulous branching stems of tiny violet flowers mid to late summer. Useful as a feature for the accent value of its foliage and between other plants where its bare base is hidden. Suitable indoor or patio plant. Very adaptable; prefers ample water but tolerates dry periods. Tolerates both sun and heavy shade. Frost sensitive.
Sydney_water,Coreopsis lanceolata,Plant type,Annual
Sydney_water,Coreopsis lanceolata,Sun/Shade tolerance,"Full Sun, Part Shade"
Sydney_water,Coreopsis lanceolata,Frost tolerance,Frost hardy
Sydney_water,Coreopsis lanceolata,Soil type(s),"Sand, Clay, Loam"
Sydney_water,Coreopsis lanceolata,Water rating,Low
Sydney_water,Coreopsis lanceolata,Plant origin,Non indigenous (USA)
Sydney_water,Coreopsis lanceolata,common name,Lanceleaf Coreopsis
