"study","species","trait_name","value"
"Plant_selector_plus","Leptospermum lanigerum","Trunk","Shedding"
"Plant_selector_plus","Leptospermum lanigerum","Form","Medium Tree (Usually between 5m & 11m)"
"Plant_selector_plus","Leptospermum lanigerum","description","Notes Uses: Can be used as a screen, informal or formal hedge for wider verges, parks and reserves.Fast growing and responds well to pruning. Useful for poorly drained sites and for regeneration along creeks and rivers. Attracts nectar eating birds and butterflies. Dense copses are excellent refuges for native birds.Cultural use: Wood and bark was used by indigenous peoples to make implements, weapons, tools and canoes.Note: This species is classified schedule 1, Regulation 24.2 under the Sewerage Act and may be planted in any street or road in any drainage area provided they are not planted closer than two metres to any sewer main or connection.This plant is indigenous to the following botanical regions of South Australia.:MU: Murray:SL: Southern Lofty:KI: Kangaroo Island:SE: South Eastern For detail on these regions refer to the user guide."
"Plant_selector_plus","Leucopogon parviflorus","Height","2-4m"
"Plant_selector_plus","Leucopogon parviflorus","Spread","1-3m"
"Plant_selector_plus","Leucopogon parviflorus","Position","Full Sun"
"Plant_selector_plus","Leucopogon parviflorus","Family","Epacridaceae"
"Plant_selector_plus","Leucopogon parviflorus","Botanical Name","Leucopogon parviflorus"
"Plant_selector_plus","Leucopogon parviflorus","Common Name","Coast Beard-heath"
"Plant_selector_plus","Leucopogon parviflorus","Origin","SA, Vic, NSW, WA, Tas, New Zealand"
"Plant_selector_plus","Leucopogon parviflorus","Habit","Bushy, Dense"
"Plant_selector_plus","Leucopogon parviflorus","Landscape","Coast, Coastal dunes, Coastal cliffs"
"Plant_selector_plus","Leucopogon parviflorus","Soil Texture","Sand"
"Plant_selector_plus","Leucopogon parviflorus","pH","Alkaline, Neutral"
"Plant_selector_plus","Leucopogon parviflorus","Tolerates","Drought, Lime, Moderate frost, Soil salinity, Salt spray"
"Plant_selector_plus","Leucopogon parviflorus","Supplementary Watering","None"
"Plant_selector_plus","Leucopogon parviflorus","Flower Colour","White"
"Plant_selector_plus","Leucopogon parviflorus","Flowering Time","Spring, Autumn"
"Plant_selector_plus","Leucopogon parviflorus","Flower Type","Clusters"
"Plant_selector_plus","Leucopogon parviflorus","Purpose","Bush food, Wind protection, Screen, Ornamental, Habitat, Erosion"
"Plant_selector_plus","Leucopogon parviflorus","Evergreen/Deciduous","Evergreen"
"Plant_selector_plus","Leucopogon parviflorus","Form","Medium Shrub (Usually between 1.2m & 3.6m)"
"Plant_selector_plus","Leucopogon parviflorus","description","Notes Uses: An ornamental but hardy foliage plant tolerant of exposed coastal locations.Ccan be planted as a wind-break or for reclamation projects along coastal verges, parks and reserves.Requires excellent drainage.Attracts birds for food source and habitat.Cultural use: Small succulent fruits used as a food source for indigenous peoples.This plant is indigenous to the following botanical regions of South Australia.:EP: Eyre Peninsula:YP: Yorke Peninsula:SL: Southern Lofty:KI: Kangaroo Island:SE: South Eastern For detail on these regions refer to the user guide."
"Plant_selector_plus","Myoporum montanum","Height","1-3m"
"Plant_selector_plus","Myoporum montanum","Spread","1-5m"
"Plant_selector_plus","Myoporum montanum","Position","Full Sun"
"Plant_selector_plus","Myoporum montanum","Family","Myoporaceae"
"Plant_selector_plus","Myoporum montanum","Botanical Name","Myoporum montanum"
"Plant_selector_plus","Myoporum montanum","Common Name","Waterbush"
"Plant_selector_plus","Myoporum montanum","Origin","SA, WA, Vic, NSW, Qld, NT, ACT"
"Plant_selector_plus","Myoporum montanum","Habit","Upright, Spreading,"
"Plant_selector_plus","Myoporum montanum","Landscape","Plains, Footslopes, Hills"
"Plant_selector_plus","Myoporum montanum","Soil Texture","Clay, Loam, Sand"
"Plant_selector_plus","Myoporum montanum","pH","Acidic, Alkaline, Neutral"
"Plant_selector_plus","Myoporum montanum","Tolerates","Drought, Fire, Lime, Moderate frost"
"Plant_selector_plus","Myoporum montanum","Supplementary Watering","Minimal"
"Plant_selector_plus","Myoporum montanum","Flower Colour","White"
"Plant_selector_plus","Myoporum montanum","Flowering Time","Summer, Winter"
"Plant_selector_plus","Myoporum montanum","Flower Type","Bell"
"Plant_selector_plus","Myoporum montanum","Purpose","Ornamental, Habitat, Erosion"
"Plant_selector_plus","Myoporum montanum","Evergreen/Deciduous","Evergreen"
"Plant_selector_plus","Myoporum montanum","Form","Medium Shrub (Usually between 1.2m & 3.6m)"
"Plant_selector_plus","Myoporum montanum","description","Notes Uses: As a wind-break or screen on wide median streets, highways, parks and reserves. Requires well-drained soils and responds to pruning.Food source and habitat for native birds.Note: Fire retardant plant as per SA Country Fire Service, contact for further information.This plant is indigenous to the following botanical regions of South Australia.:NW: North Western :LE: Lake Eyre :GT: Gairdner-Torrens :FR: Flinders Rangers :EA: Eastern :EP: Eyre Peninsula:NL: Northern Lofty:MU: Murray:YP: Yorke Peninsula:SL: Southern Lofty For detail on these regions refer to the user guide."
"Plant_selector_plus","Adenanthos terminalis","Height","0.5-2m"
"Plant_selector_plus","Adenanthos terminalis","Spread","1-2m"
"Plant_selector_plus","Adenanthos terminalis","Position","Full Sun, Part Shade"
"Plant_selector_plus","Adenanthos terminalis","Family","Proteaceae"
"Plant_selector_plus","Adenanthos terminalis","Botanical Name","Adenanthos terminalis"
"Plant_selector_plus","Adenanthos terminalis","Common Name","Gland Flower"
"Plant_selector_plus","Adenanthos terminalis","Origin","SA"
"Plant_selector_plus","Adenanthos terminalis","Habit","Erect"
"Plant_selector_plus","Adenanthos terminalis","Landscape","Coast, Coastal cliffs, Coastal footslopes, Plains, 2nd line coast"
"Plant_selector_plus","Adenanthos terminalis","Soil Texture","Sand"
"Plant_selector_plus","Adenanthos terminalis","pH","Acidic, Neutral"
"Plant_selector_plus","Adenanthos terminalis","Tolerates","Drought, Moderate frost"
"Plant_selector_plus","Adenanthos terminalis","Supplementary Watering","Minimal"
"Plant_selector_plus","Adenanthos terminalis","Flower Colour","Cream"
"Plant_selector_plus","Adenanthos terminalis","Flowering Time","Spring, Summer"
"Plant_selector_plus","Adenanthos terminalis","Flower Type","Tubular"
"Plant_selector_plus","Adenanthos terminalis","Purpose","Habitat, Ornamental, Screen"
"Plant_selector_plus","Adenanthos terminalis","Evergreen/Deciduous","Evergreen"
"Plant_selector_plus","Adenanthos terminalis","Form","Medium Shrub (Usually between 1.2m & 3.6m)"
"Plant_selector_plus","Adenanthos terminalis","description","Notes Uses: A hardy foliage plant. Plant singly for contrast or grouped as an informal hedge or barrier along wider roadside verges and nature strips. Tolerates coastal exposure and can be planted as a wind-break. Sand binding plant for coastal reserves and parks. Requires very well-drained sandy soils. Attracts nectar eating birds and insects.This plant is indigenous to the following botanical regions of South Australia.:EP: Eyre Peninsula:MU: Murray:SL: Southern Lofty:KI: Kangaroo Island:SE: South Eastern For detail on these regions refer to the user guide."
"Plant_selector_plus","Acacia longifolia var. sophorae","Height","2-6m"
"Plant_selector_plus","Acacia longifolia var. sophorae","Spread","4-10m"
"Plant_selector_plus","Acacia longifolia var. sophorae","Position","Full Sun, Part Shade"
"Plant_selector_plus","Acacia longifolia var. sophorae","Family","Fabaceae"
"Plant_selector_plus","Acacia longifolia var. sophorae","Botanical Name","Acacia longifolia var. sophorae"
"Plant_selector_plus","Acacia longifolia var. sophorae","Common Name","Coastal Wattle"
"Plant_selector_plus","Acacia longifolia var. sophorae","Origin","SA, Vic, NSW, Tas"
"Plant_selector_plus","Acacia longifolia var. sophorae","Habit","Dense, Spreading"
"Plant_selector_plus","Acacia longifolia var. sophorae","Landscape","Coast, Coastal dunes, Coastal footslopes, Footslopes, Hills, Plains, 2nd line coast"
"Plant_selector_plus","Acacia longifolia var. sophorae","Soil Texture","Clay, Loam, Sand"
"Plant_selector_plus","Acacia longifolia var. sophorae","pH","Acidic, Alkaline, Neutral"
"Plant_selector_plus","Acacia longifolia var. sophorae","Tolerates","Lime, Moderate frost, Soil salinity, Salt spray"
"Plant_selector_plus","Acacia longifolia var. sophorae","Supplementary Watering","Minimal"
"Plant_selector_plus","Acacia longifolia var. sophorae","Flower Colour","Yellow"
"Plant_selector_plus","Acacia longifolia var. sophorae","Flowering Time","Spring, Winter"
"Plant_selector_plus","Acacia longifolia var. sophorae","Flower Type","Clusters"
"Plant_selector_plus","Acacia longifolia var. sophorae","Purpose","Bush food, Erosion, Habitat, Noise reduction, Screen"
"Plant_selector_plus","Acacia longifolia var. sophorae","Evergreen/Deciduous","Evergreen"
"Plant_selector_plus","Acacia longifolia var. sophorae","Form","Large Shrub (Usually exceeds 3.6m)"
"Plant_selector_plus","Acacia longifolia var. sophorae","description","Notes Uses: As a wind-break or screen on wide median strips on highways or in parks and reserves.Fragrant, bird and insect attracting.Note: This species is classified schedule 1, Regulation 24.2 under the Sewerage Act and may be planted in any street or road in any drainage area provided they are not planted closer than two metres to any sewer main or connection.Cultural use: Indigenous peoples roasted and ate the seeds.This plant is indigenous to the following botanical regions of South Australia. :EP: Eyre Peninsula:MU: Murray:YP: Yorke Peninsula:SL: Southern Lofty:KI: Kangaroo Island:SE: South Eastern For detail on these regions refer to the user guide"
"Plant_selector_plus","Grevillea sericea","Height","1.5-3m"
"Plant_selector_plus","Grevillea sericea","Spread","1-3m"
"Plant_selector_plus","Grevillea sericea","Position","Full Sun"
"Plant_selector_plus","Grevillea sericea","Family","Proteaceae"
"Plant_selector_plus","Grevillea sericea","Botanical Name","Grevillea sericea"
"Plant_selector_plus","Grevillea sericea","Common Name","Pink Spider Flower"
"Plant_selector_plus","Grevillea sericea","Origin","NSW"
"Plant_selector_plus","Grevillea sericea","Habit","Upright, Spreading to erect"
"Plant_selector_plus","Grevillea sericea","Landscape","Hills"
"Plant_selector_plus","Grevillea sericea","Soil Texture","Clay, Loam, Sand"
"Plant_selector_plus","Grevillea sericea","pH","Acidic, Alkaline, Neutral"
"Plant_selector_plus","Grevillea sericea","Tolerates","Drought, Moderate frost"
"Plant_selector_plus","Grevillea sericea","Supplementary Watering","Minimal"
"Plant_selector_plus","Grevillea sericea","Flower Colour","Mauve, Pink"
"Plant_selector_plus","Grevillea sericea","Flowering Time","Spring, Summer, Autumn, Winter"
"Plant_selector_plus","Grevillea sericea","Flower Type","Spider/Clustered"
"Plant_selector_plus","Grevillea sericea","Purpose","Habitat, Ornamental"
"Plant_selector_plus","Grevillea sericea","Form","Medium Shrub (Usually between 1.2m & 3.6m)"
"Plant_selector_plus","Grevillea sericea","description","Notes Uses: A highly ornamental but hardy foliage plant. Plant singly for contrast as a background plant in wider verges, nature strips and streetscapes or grouped as an informal hedge or barrier. Suitable for parks, reserves, wider roadside plantings. Responds to pruning. Attracts native birds and insects.Caution: Can cause skin irritations.Note: This species is provisionally classified schedule 1, Regulation 24.2 under the Sewerage Act. Written approval is required prior to planting in streets or roads. It should not be planted closer than two metres to any sewer main or connection."
"Plant_selector_plus","Acacia lasiocarpa 'Glow Wattle'","Height","0.2-1m"
"Plant_selector_plus","Acacia lasiocarpa 'Glow Wattle'","Spread","1-1.5m"
"Plant_selector_plus","Acacia lasiocarpa 'Glow Wattle'","Position","Full Sun, Part Shade"
"Plant_selector_plus","Acacia lasiocarpa 'Glow Wattle'","Family","Fabaceae"
"Plant_selector_plus","Acacia lasiocarpa 'Glow Wattle'","Botanical Name","Acacia lasiocarpa 'Glow Wattle'"
"Plant_selector_plus","Acacia lasiocarpa 'Glow Wattle'","Habit","Prostrate, Spreading"
"Plant_selector_plus","Acacia lasiocarpa 'Glow Wattle'","Landscape","Footslopes, Hills, Plains"
"Plant_selector_plus","Acacia lasiocarpa 'Glow Wattle'","Soil Texture","Clay, Loam, Sand"
"Plant_selector_plus","Acacia lasiocarpa 'Glow Wattle'","pH","Acidic, Neutral"
"Plant_selector_plus","Acacia lasiocarpa 'Glow Wattle'","Tolerates","Drought, Lime, Moderate frost"
"Plant_selector_plus","Acacia lasiocarpa 'Glow Wattle'","Supplementary Watering","Minimal"
"Plant_selector_plus","Acacia lasiocarpa 'Glow Wattle'","Flower Colour","Yellow"
"Plant_selector_plus","Acacia lasiocarpa 'Glow Wattle'","Flowering Time","Spring, Winter"
"Plant_selector_plus","Acacia lasiocarpa 'Glow Wattle'","Flower Type","Globular"
"Plant_selector_plus","Acacia lasiocarpa 'Glow Wattle'","Purpose","Ornamental, Habitat"
"Plant_selector_plus","Acacia lasiocarpa 'Glow Wattle'","Evergreen/Deciduous","Evergreen"
"Plant_selector_plus","Acacia lasiocarpa 'Glow Wattle'","Form","Groundcover"
"Plant_selector_plus","Acacia lasiocarpa 'Glow Wattle'","description","Notes Uses: As an ornamental ground cover in shady borders or verges, for weed-suppression and soil control.Recommended for its foliage and flowers. Attracts native birds and insects.Requires well-drained soils.Note: Although this species is not classified under the Sewerage Act, it is recommended that it not be planted closer than two metres to any sewer main or connection."
"Plant_selector_plus","Hakea myrtoides","Height","0.2-0.5m"
"Plant_selector_plus","Hakea myrtoides","Spread","0.6-1.5m"
"Plant_selector_plus","Hakea myrtoides","Position","Full Sun, Part Shade"
"Plant_selector_plus","Hakea myrtoides","Family","Proteaceae"
"Plant_selector_plus","Hakea myrtoides","Botanical Name","Hakea myrtoides"
"Plant_selector_plus","Hakea myrtoides","Origin","WA"
"Plant_selector_plus","Hakea myrtoides","Habit","Dwarf, Spreading"
"Plant_selector_plus","Hakea myrtoides","Landscape","Plains, Footslopes, Hills"
"Plant_selector_plus","Hakea myrtoides","Soil Texture","Clay, Loam, Sand"
"Plant_selector_plus","Hakea myrtoides","pH","Acidic, Alkaline, Neutral"
"Plant_selector_plus","Hakea myrtoides","Tolerates","Lime, Moderate frost"
"Plant_selector_plus","Hakea myrtoides","Supplementary Watering","Minimal"
"Plant_selector_plus","Hakea myrtoides","Flower Colour","Red"
"Plant_selector_plus","Hakea myrtoides","Flowering Time","Spring, Autumn"
"Plant_selector_plus","Hakea myrtoides","Flower Type","Spikes"
"Plant_selector_plus","Hakea myrtoides","Evergreen/Deciduous","Evergreen"
"Plant_selector_plus","Hakea myrtoides","Form","Groundcover"
"Plant_selector_plus","Hakea myrtoides","description","Notes Uses: Highly ornamental ground cover for verges, median strips, roundabouts and embankments. Dense matting effect suppresses weeds and stabilizes soil. Requires excellent drainage.Attracts native nectar eating birds and insects. Lizard refuge.Note: Although this species is not classified under the Sewerage Act, it is recommended that it not be planted closer than two metres to any sewer main or connection."
"Plant_selector_plus","Hakea prostrata","Height","1-5m"
"Plant_selector_plus","Hakea prostrata","Spread","2.5-6m"
"Plant_selector_plus","Hakea prostrata","Position","Full Sun, Part Shade"
"Plant_selector_plus","Hakea prostrata","Family","Proteaceae"
"Plant_selector_plus","Hakea prostrata","Botanical Name","Hakea prostrata"
"Plant_selector_plus","Hakea prostrata","Common Name","Harsh Hakea"
"Plant_selector_plus","Hakea prostrata","Origin","WA"
"Plant_selector_plus","Hakea prostrata","Habit","Dense, Spreading to ascending"
"Plant_selector_plus","Hakea prostrata","Landscape","Coast, Coastal cliffs, Coastal footslopes, 2nd line coast, Plains"
"Plant_selector_plus","Hakea prostrata","Soil Texture","Loam, Sand"
"Plant_selector_plus","Hakea prostrata","pH","Acidic, Alkaline, Neutral"
"Plant_selector_plus","Hakea prostrata","Tolerates","Drought, Moderate frost, Salt spray"
"Plant_selector_plus","Hakea prostrata","Supplementary Watering","Minimal"
"Plant_selector_plus","Hakea prostrata","Flower Colour","White, Cream"
"Plant_selector_plus","Hakea prostrata","Flowering Time","Spring, Summer"
"Plant_selector_plus","Hakea prostrata","Flower Type","Clusters"
"Plant_selector_plus","Hakea prostrata","Purpose","Habitat, Ornamental, Wind protection, Screen, Erosion"
"Plant_selector_plus","Hakea prostrata","Evergreen/Deciduous","Evergreen"
"Plant_selector_plus","Hakea prostrata","Form","Medium Shrub (Usually between 1.2m & 3.6m)"
"Plant_selector_plus","Hakea prostrata","description","Notes Uses: In its low form a hardy weed-suppressing ground cover, taller forms as wind-break or barrier. Controls foot traffic due to its prickly foliage. Suitable for larger areas, wider streetscapes, embankments, batters, coastal reserves and parks. Requires well-drained soils. Responds well to pruning. Bird and lizard refuge.Caution: Sheds its seeds and can naturalize in some areas.Note: Although this species is not classified under the Sewerage Act, it is recommended that it not be planted closer than two metres to any sewer main or connection."
"Plant_selector_plus","Hakea 'Burrendong Beauty'","Height","1-1.5m"
"Plant_selector_plus","Hakea 'Burrendong Beauty'","Spread","1.5-3m"
"Plant_selector_plus","Hakea 'Burrendong Beauty'","Position","Full Sun"
"Plant_selector_plus","Hakea 'Burrendong Beauty'","Family","Proteaceae"
"Plant_selector_plus","Hakea 'Burrendong Beauty'","Botanical Name","Hakea 'Burrendong Beauty'"
"Plant_selector_plus","Hakea 'Burrendong Beauty'","Origin","WA"
"Plant_selector_plus","Hakea 'Burrendong Beauty'","Habit","Semi prostrate to erect, Compact, Mounding"
"Plant_selector_plus","Hakea 'Burrendong Beauty'","Landscape","2nd line coast, Coastal footslopes, Plains, Footslopes, Hills"
"Plant_selector_plus","Hakea 'Burrendong Beauty'","Soil Texture","Clay, Loam, Sand"
"Plant_selector_plus","Hakea 'Burrendong Beauty'","pH","Acidic, Neutral"
"Plant_selector_plus","Hakea 'Burrendong Beauty'","Tolerates","Drought, Moderate frost, Wind"
"Plant_selector_plus","Hakea 'Burrendong Beauty'","Supplementary Watering","Minimal"
"Plant_selector_plus","Hakea 'Burrendong Beauty'","Flower Colour","Pink, Red"
"Plant_selector_plus","Hakea 'Burrendong Beauty'","Flowering Time","Spring, Winter"
"Plant_selector_plus","Hakea 'Burrendong Beauty'","Flower Type","Globular"
"Plant_selector_plus","Hakea 'Burrendong Beauty'","Purpose","Wind protection, Ornamental, Habitat, Erosion"
"Plant_selector_plus","Hakea 'Burrendong Beauty'","Evergreen/Deciduous","Evergreen"
"Plant_selector_plus","Hakea 'Burrendong Beauty'","Form","Low shrub (Up to 1.2m)"
"Plant_selector_plus","Hakea 'Burrendong Beauty'","description","Notes Uses: A highly ornamental and hardy weed-suppressing ground cover, taller forms as a low wind-break or barrier. Controls foot traffic due to its prickly foliage. Suitable for, wider streetscapes, embankments, batters and parks. Requires well-drained soils. Responds well to pruning to encourage bushier growth. Attracts nectar eatingbirds and insects, bird and lizard refuge.Note: Although this species is not classified under the Sewerage Act, it is recommended that it not be planted closer than two metres to any sewer main or connection."
"Plant_selector_plus","Anigozanthos 'Bicentennial Belle'","Height","0.6-0.6m"
"Plant_selector_plus","Anigozanthos 'Bicentennial Belle'","Spread","0.5-0.5m"
"Plant_selector_plus","Anigozanthos 'Bicentennial Belle'","Position","Full Sun"
"Plant_selector_plus","Anigozanthos 'Bicentennial Belle'","Family","Haemodoraceae"
"Plant_selector_plus","Anigozanthos 'Bicentennial Belle'","Botanical Name","Anigozanthos 'Bicentennial Belle'"
"Plant_selector_plus","Anigozanthos 'Bicentennial Belle'","Common Name","Kangaroo Paw"
"Plant_selector_plus","Anigozanthos 'Bicentennial Belle'","Habit","Clumping"
"Plant_selector_plus","Anigozanthos 'Bicentennial Belle'","Landscape","2nd line coast, Plains, Footslopes, Hills"
"Plant_selector_plus","Anigozanthos 'Bicentennial Belle'","Soil Texture","Clay, Loam, Sand"
"Plant_selector_plus","Anigozanthos 'Bicentennial Belle'","pH","Acidic, Alkaline, Neutral"
"Plant_selector_plus","Anigozanthos 'Bicentennial Belle'","Tolerates","Drought, Fire, Moderate frost, Wind"
"Plant_selector_plus","Anigozanthos 'Bicentennial Belle'","Supplementary Watering","Moderate"
"Plant_selector_plus","Anigozanthos 'Bicentennial Belle'","Flower Colour","Red"
"Plant_selector_plus","Anigozanthos 'Bicentennial Belle'","Flowering Time","Summer, Winter"
"Plant_selector_plus","Anigozanthos 'Bicentennial Belle'","Flower Type","Tubular"
"Plant_selector_plus","Anigozanthos 'Bicentennial Belle'","Purpose","Habitat, Ornamental"
"Plant_selector_plus","Anigozanthos 'Bicentennial Belle'","Evergreen/Deciduous","Evergreen"
"Plant_selector_plus","Anigozanthos 'Bicentennial Belle'","Form","Strap-leaved"
"Plant_selector_plus","Anigozanthos 'Bicentennial Belle'","description","Notes Uses: As a vertical accent in mixed beds or planted en-mass in median strips, verges and roundabouts.Prune old flowering stems.Bird and insect attracting.Requires well-drained soils.Note: Fire retardant plant as per SA Country Fire Service, contact for further information."
"Plant_selector_plus","Gastrolobium sericeum","Height","0.8-1m"
"Plant_selector_plus","Gastrolobium sericeum","Spread","1-4m"
"Plant_selector_plus","Gastrolobium sericeum","Position","Full Sun"
"Plant_selector_plus","Gastrolobium sericeum","Family","Leguminaceae"
"Plant_selector_plus","Gastrolobium sericeum","Botanical Name","Gastrolobium sericeum"
"Plant_selector_plus","Gastrolobium sericeum","Origin","WA"
"Plant_selector_plus","Gastrolobium sericeum","Habit","Dwarf, Spreading, Dense"
"Plant_selector_plus","Gastrolobium sericeum","Landscape","Footslopes, Hills, Watercourse"
"Plant_selector_plus","Gastrolobium sericeum","Soil Texture","Clay, Sand"
"Plant_selector_plus","Gastrolobium sericeum","pH","Acidic, Alkaline, Neutral"
"Plant_selector_plus","Gastrolobium sericeum","Tolerates","Drought, Moderate frost"
"Plant_selector_plus","Gastrolobium sericeum","Supplementary Watering","Minimal"
"Plant_selector_plus","Gastrolobium sericeum","Flower Colour","Cream"
"Plant_selector_plus","Gastrolobium sericeum","Flowering Time","Spring, Summer"
"Plant_selector_plus","Gastrolobium sericeum","Flower Type","Pea"
"Plant_selector_plus","Gastrolobium sericeum","Purpose","Habitat, Ornamental"
"Plant_selector_plus","Gastrolobium sericeum","Evergreen/Deciduous","Evergreen"
"Plant_selector_plus","Gastrolobium sericeum","Form","Low shrub (Up to 1.2m)"
"Plant_selector_plus","Gastrolobium sericeum","description","Notes Uses: Highly ornamental flowering shrub for informal group plantings amongst other shrubs in mixed raised beds and verges. Plant en-mass as an understorey ground cover, or soil stabilizer on embankments.Flowers may also be, red or almost black. Attracts native butterflies.Warning: This genus known to be toxic to stock.Formerly Brachysema sericea."
"Plant_selector_plus","Eucalyptus largiflorens","Canopy Shape","Open"
"Plant_selector_plus","Eucalyptus largiflorens","Height","10-20m"
"Plant_selector_plus","Eucalyptus largiflorens","Spread","8-15m"
"Plant_selector_plus","Eucalyptus largiflorens","Position","Full Sun"
"Plant_selector_plus","Eucalyptus largiflorens","Family","Myrtaceae"
"Plant_selector_plus","Eucalyptus largiflorens","Botanical Name","Eucalyptus largiflorens"
"Plant_selector_plus","Eucalyptus largiflorens","Common Name","River Box, Black Box"
"Plant_selector_plus","Eucalyptus largiflorens","Origin","SA, VIC, NSW, Qld"
"Plant_selector_plus","Eucalyptus largiflorens","Habit","Trunk solitary usually short and crooked, Crown rounded to spreading"
"Plant_selector_plus","Eucalyptus largiflorens","Landscape","Plains, Footslopes, Hills, Watercourse"
"Plant_selector_plus","Eucalyptus largiflorens","Soil Texture","Clay, Loam"
"Plant_selector_plus","Eucalyptus largiflorens","pH","Acidic, Alkaline, Neutral"
"Plant_selector_plus","Eucalyptus largiflorens","Tolerates","Lime, Heavy frost, Soil salinity"
"Plant_selector_plus","Eucalyptus largiflorens","Supplementary Watering","Minimal"
"Plant_selector_plus","Eucalyptus largiflorens","Flower Colour","White"
"Plant_selector_plus","Eucalyptus largiflorens","Flowering Time","Spring, Summer"
"Plant_selector_plus","Eucalyptus largiflorens","Foliage","Bluish-green"
"Plant_selector_plus","Eucalyptus largiflorens","Flower Type","Eucalypt-type"
"Plant_selector_plus","Eucalyptus largiflorens","Purpose","Ornamental, Habitat, Erosion, Timber"
"Plant_selector_plus","Eucalyptus largiflorens","Evergreen/Deciduous","Evergreen"
"Plant_selector_plus","Eucalyptus largiflorens","Trunk","Rough"
"Plant_selector_plus","Eucalyptus largiflorens","Form","Tall Tree (Usually exceeds 10m)"
"Plant_selector_plus","Eucalyptus largiflorens","description","Notes Uses: A highly ornamental, distinctively shaped and hardy species which is ideal for the home garden. Also used for contrast as a background plant in open areas or grouped as a wind-break and wind erosion control. Excellent for heavy or poorly drained soils, including alkaline.Attracts nectar eating birds and insects for food and habitat.Cultural use: Seeds were ground for food and gum used as adhesive by indigenous peoples.Note: This species is provisionally classified schedule 2 by SA Water and requires written approval before being planted in any street or drainage area. It should not be planted closer than 3.5 metres to any sewer main or connection.This plant is indigenous to the following botanical regions of South Australia.:EA: Eastern :NL: Northern Lofty:MU: Murray:YP: Yorke Peninsula:SL: Southern Lofty:SE: South Eastern For detail on these regions refer to the user guide."
"Plant_selector_plus","Eucalyptus leptophylla","Canopy Shape","Open"
"Plant_selector_plus","Eucalyptus leptophylla","Height","3-8m"
"Plant_selector_plus","Eucalyptus leptophylla","Spread","4-8m"
"Plant_selector_plus","Eucalyptus leptophylla","Position","Full Sun"
"Plant_selector_plus","Eucalyptus leptophylla","Family","Myrtaceae"
"Plant_selector_plus","Eucalyptus leptophylla","Botanical Name","Eucalyptus leptophylla"
"Plant_selector_plus","Eucalyptus leptophylla","Common Name","Narrow Leaved Red Mallee"
"Plant_selector_plus","Eucalyptus leptophylla","Origin","SA, Vic, NSW, WA"
"Plant_selector_plus","Eucalyptus leptophylla","Habit","Spreading, Moderately dense, Multi-trunked"
"Plant_selector_plus","Eucalyptus leptophylla","Landscape","2nd line coast, Coastal footslopes, Plains"
"Plant_selector_plus","Eucalyptus leptophylla","Soil Texture","Gravel, Loam, Sand"
"Plant_selector_plus","Eucalyptus leptophylla","pH","Acidic, Alkaline, Neutral"
"Plant_selector_plus","Eucalyptus leptophylla","Tolerates","Drought, Lime, Moderate frost"
"Plant_selector_plus","Eucalyptus leptophylla","Supplementary Watering","Minimal"
"Plant_selector_plus","Eucalyptus leptophylla","Flower Colour","White, Cream"
"Plant_selector_plus","Eucalyptus leptophylla","Flowering Time","Spring, Autumn"
"Plant_selector_plus","Eucalyptus leptophylla","Foliage","Grey-green"
"Plant_selector_plus","Eucalyptus leptophylla","Flower Type","Clusters"
"Plant_selector_plus","Eucalyptus leptophylla","Purpose","Ornamental, Habitat"
"Plant_selector_plus","Eucalyptus leptophylla","Evergreen/Deciduous","Evergreen"
"Plant_selector_plus","Eucalyptus leptophylla","Trunk","Smooth"
"Plant_selector_plus","Eucalyptus leptophylla","Form","Medium Tree (Usually between 5m & 11m)"
"Plant_selector_plus","Eucalyptus leptophylla","description","Notes Uses: A highly ornamental and hardy species for contrast as a background plant in wider verges, nature strips, parks and reserves or grouped as a wind-break and wind erosion control.Rich sprays of red buds in late summer in autumnAttracts nectar eating birds and insects for food and habitat.Responds to pruning.This plant is indigenous to the following botanical regions of South Australia.:NU: Nullarbor :GT: Gairdner-Torrens :FR: Flinders Rangers :EA: Eastern :EP: Eyre Peninsula:NL: Northern Lofty:MU: Murray:YP: Yorke Peninsula:SL: Southern Lofty:KI: Kangaroo Island For detail on these regions refer to the user guide."
"Plant_selector_plus","Eucalyptus microcarpa","Canopy Shape","Open"
"Plant_selector_plus","Eucalyptus microcarpa","Height","10-25m"
"Plant_selector_plus","Eucalyptus microcarpa","Spread","10-15m"
"Plant_selector_plus","Eucalyptus microcarpa","Position","Full Sun"
"Plant_selector_plus","Eucalyptus microcarpa","Family","Myrtaceae"
"Plant_selector_plus","Eucalyptus microcarpa","Botanical Name","Eucalyptus microcarpa"
"Plant_selector_plus","Eucalyptus microcarpa","Common Name","Grey Box (Southern Lofty)"
"Plant_selector_plus","Eucalyptus microcarpa","Origin","SA, Vic, NSW, Qld"
"Plant_selector_plus","Eucalyptus microcarpa","Habit","Rounded to spreading"
"Plant_selector_plus","Eucalyptus microcarpa","Landscape","Footslopes, Hills, Plains"
"Plant_selector_plus","Eucalyptus microcarpa","Soil Texture","Clay, Loam"
"Plant_selector_plus","Eucalyptus microcarpa","pH","Acidic, Alkaline, Neutral"
"Plant_selector_plus","Eucalyptus microcarpa","Tolerates","Drought, Lime, Moderate frost"
"Plant_selector_plus","Eucalyptus microcarpa","Supplementary Watering","Minimal"
"Plant_selector_plus","Eucalyptus microcarpa","Flower Colour","White"
