"study","species","trait_name","value","trait_name_original","value_original"
"Riyadh","Ziziphus nummularia","family","Rhamnaceae","Family Name","Rhamnaceae"
"Riyadh","Ziziphus nummularia","maintenance_level","low","Maintenance","Low"
"Riyadh","Ziziphus nummularia","description","Ziziphus nummularia has the Arabic names sidr, nabak or bayyi. Its area of distribution is the northern to central Arabian peninsula, western India and southeastern Pakistan, and southern Iran. The shrub is used to desert climates. It normally reaches a height of 2 metres, or sometimes more. Ziziphus nummularia develops a dense, thorny, often irregular and weeping crown. The foliage is evergreen. The leaves are alternately arranged, entire and small ovate. The 3-mm single flowers stand together umbel-like and appear in winter and spring, and have a whitish-yellow colour. The apple-like fruits have a size of 1 cm. Propagation is by seeds and cuttings. The shrub, as a native, is very well adapted to desert conditions, with its tap roots, leathery leaves, drought resistance and high salt tolerance. It grows in silty, gravelly soil. The sidr is an attractive and appealing shrub or small tree which can be found growing in small groups in Thumamah Park. It is recommended for use in open country and would be excellent for projects such as the rehabilitation of natural plant cover. It can be used as coloniser, bank and slope stabiliser, and for environmental consolidation. With its fresh dark foliage, it should be also considered for urban landscape design purposes. It would be advisable for natural landscape design themes such as Wadi Hanifah or even in road verge greening, park planting, or as a screen or shelter against wind. Pruning is not necessary, but periodic pruning and irrigation will improve growth.","description","Ziziphus nummularia has the Arabic names sidr, nabak or bayyi. Its area of distribution is the northern to central Arabian peninsula, western India and southeastern Pakistan, and southern Iran. The shrub is used to desert climates. It normally reaches a height of 2 metres, or sometimes more. Ziziphus nummularia develops a dense, thorny, often irregular and weeping crown. The foliage is evergreen. The leaves are alternately arranged, entire and small ovate. The 3-mm single flowers stand together umbel-like and appear in winter and spring, and have a whitish-yellow colour. The apple-like fruits have a size of 1 cm. Propagation is by seeds and cuttings. The shrub, as a native, is very well adapted to desert conditions, with its tap roots, leathery leaves, drought resistance and high salt tolerance. It grows in silty, gravelly soil. The sidr is an attractive and appealing shrub or small tree which can be found growing in small groups in Thumamah Park. It is recommended for use in open country and would be excellent for projects such as the rehabilitation of natural plant cover. It can be used as coloniser, bank and slope stabiliser, and for environmental consolidation. With its fresh dark foliage, it should be also considered for urban landscape design purposes. It would be advisable for natural landscape design themes such as Wadi Hanifah or even in road verge greening, park planting, or as a screen or shelter against wind. Pruning is not necessary, but periodic pruning and irrigation will improve growth."
"Riyadh","Adenium obesum","family","Apocynaceae","Family Name","Apocynaceae"
"Riyadh","Adenium obesum","maintenance_level","medium","Maintenance","Moderate"
"Riyadh","Adenium obesum","risk","poison","Toxicity Highly Poisonous","Highly Poisonous"
"Riyadh","Adenium obesum","description","Desert Roses, or adanah in Arabic, are succulent shrubs with irregular shapes, native to northeastern Africa and Arabia. Their fleshy trunks may be buried half or entirely in the soil. They grow slowly to several metres in height with large caudexes. Twisted branches are sparsely covered with obovate, shiny leaves that are up to 8 cm long. They are semi-evergreen and retained in warm conditions. In Arriyadh, they usually undergo dormancy and drop their leaves in winter. Irrigation should be reduced at this time. Most showy are the stellate flowers in shades of pink and magenta with white throats and a diameter of 5 to 7 cm. They appear in dense clusters in spring until temperature exceeds 40C. Desert Roses do excellently as indoor or container plants when they receive enough sun and not too much watering. Cuttings root easily, but do not develop the typical fat, bottle-like trunks. Young plants already produce flowers after one year. In rock gardens, Adenium takes full sun and thrives on heat. Pruning usually does not improve the plant’s appearance. If cuts are necessary, they should be done only during the dormancy in winter when the flow of sap is low. The sap is poisonous and is sometimes used on arrows for hunting big game. Decoctions are medically used to treat eczemas and infected wounds. Cultivars also show flowers in deep-red or white. Adenium obesum is the most attractive of twelve species; some are considered subspecies.","description","Desert Roses, or adanah in Arabic, are succulent shrubs with irregular shapes, native to northeastern Africa and Arabia. Their fleshy trunks may be buried half or entirely in the soil. They grow slowly to several metres in height with large caudexes. Twisted branches are sparsely covered with obovate, shiny leaves that are up to 8 cm long. They are semi-evergreen and retained in warm conditions. In Arriyadh, they usually undergo dormancy and drop their leaves in winter. Irrigation should be reduced at this time. Most showy are the stellate flowers in shades of pink and magenta with white throats and a diameter of 5 to 7 cm. They appear in dense clusters in spring until temperature exceeds 40°C. Desert Roses do excellently as indoor or container plants when they receive enough sun and not too much watering. Cuttings root easily, but do not develop the typical fat, bottle-like trunks. Young plants already produce flowers after one year. In rock gardens, Adenium takes full sun and thrives on heat. Pruning usually does not improve the plant’s appearance. If cuts are necessary, they should be done only during the dormancy in winter when the flow of sap is low. The sap is poisonous and is sometimes used on arrows for hunting big game. Decoctions are medically used to treat eczemas and infected wounds. Cultivars also show flowers in deep-red or white. Adenium obesum is the most attractive of twelve species; some are considered subspecies."
"Riyadh","Eriobotrya japonica","family","Rosaceae","Family Name","Rosaceae"
"Riyadh","Eriobotrya japonica","maintenance_level","medium","Maintenance","Moderate"
"Riyadh","Eriobotrya japonica","description","Eriobotrya, commonly known as Loquat, is an evergreen shrub or small tree with a compact, rounded structure that reaches a height of between 3 and 8 metres. It is indigenous to Central China and South Japan, and seen in Arriyadh only in sheltered gardens and farms. The bark and young branches are woolly and the large, deep-veined and saw-toothed leaves are glossy, dark green on top and rusty underneath; they are elliptically shaped and up to 30 cm long. Clusters of small, white, rose-like flowers appear at the branch endings in panicles in autumn and winter, exuding a scent of vanilla. The small, edible, round fruit is deep-yellow in colour, and sweet in flavour. The large seed can be squeezed out of the fleshy fruit. Loquat is deep rooting and likes well-drained, but moist soil, and is nevertheless quite drought-tolerant. Growth rate and salt tolerance are moderate. E. japonica can be propagated by seed or cuttings. It is an appealing, small tree for a protected, private garden or patio or a large container, because of its attractive foliage, flowers and fruit. Best planted in wind-sheltered locations, Loquat will make an excellent specimen, dominant or edging plant in a park, too, if sheltered. It requires a rich dressing of fertiliser in spring, and is susceptible to fireblight, root fungus and mealybugs. Maintenance is moderate and pruning is required from time to time to improve the tree’s shape and to thin out the interior branches, to allow sunlight to reach inside. In this way, fruit-bearing will be increased.","description","Eriobotrya, commonly known as Loquat, is an evergreen shrub or small tree with a compact, rounded structure that reaches a height of between 3 and 8 metres. It is indigenous to Central China and South Japan, and seen in Arriyadh only in sheltered gardens and farms. The bark and young branches are woolly and the large, deep-veined and saw-toothed leaves are glossy, dark green on top and rusty underneath; they are elliptically shaped and up to 30 cm long. Clusters of small, white, rose-like flowers appear at the branch endings in panicles in autumn and winter, exuding a scent of vanilla. The small, edible, round fruit is deep-yellow in colour, and sweet in flavour. The large seed can be squeezed out of the fleshy fruit. Loquat is deep rooting and likes well-drained, but moist soil, and is nevertheless quite drought-tolerant. Growth rate and salt tolerance are moderate. E. japonica can be propagated by seed or cuttings. It is an appealing, small tree for a protected, private garden or patio or a large container, because of its attractive foliage, flowers and fruit. Best planted in wind-sheltered locations, Loquat will make an excellent specimen, dominant or edging plant in a park, too, if sheltered. It requires a rich dressing of fertiliser in spring, and is susceptible to fireblight, root fungus and mealybugs. Maintenance is moderate and pruning is required from time to time to improve the tree’s shape and to thin out the interior branches, to allow sunlight to reach inside. In this way, fruit-bearing will be increased."
"Riyadh","Asclepias curassavica","family","Asclepiadaceae","Family Name","Asclepiadaceae"
"Riyadh","Asclepias curassavica","maintenance_level","low","Maintenance","Low"
"Riyadh","Asclepias curassavica","description","The Milkweed or Silkweed is a small, bushy, evergreen shrub with woody stalks at the base, growing to a height of 100 cm. It is indigenous to tropical North America and Africa. Silkweed has umbel flowers both red and yellow in colour that bloom almost the whole year round. It requires a moist, fertile and well-drained soil and nutrients. A. curassavica prefers a sunny to a partially shady location. It can withstand frost up to –5C. The Silkweed takes its name from its seeds. When the longish slender pods open, dark brown seeds become visible which have silky hairs upon them. The plant can be propagated by seeds or cuttings of the green branches or root division. The milky fluid produced in the plant’s stems can cause irritation, and contact with the eyes should be avoided. This Asclepias is very attractive in private gardens or parks in mixed borders, or as a high groundcover, because of its attractive appearance in both flower and seed. It should be planted together with other plants having similar requirements such as regular irrigation, light and nutrients. Lush, tropical planting themes are, therefore, suitable for the use of this plant. Pinching the tops after flowering improves blooming and encourages dense growth from below; otherwise, the plant needs only low maintenance.","description","The Milkweed or Silkweed is a small, bushy, evergreen shrub with woody stalks at the base, growing to a height of 100 cm. It is indigenous to tropical North America and Africa. Silkweed has umbel flowers both red and yellow in colour that bloom almost the whole year round. It requires a moist, fertile and well-drained soil and nutrients. A. curassavica prefers a sunny to a partially shady location. It can withstand frost up to –5°C. The Silkweed takes its name from its seeds. When the longish slender pods open, dark brown seeds become visible which have silky hairs upon them. The plant can be propagated by seeds or cuttings of the green branches or root division. The milky fluid produced in the plant’s stems can cause irritation, and contact with the eyes should be avoided. This Asclepias is very attractive in private gardens or parks in mixed borders, or as a high groundcover, because of its attractive appearance in both flower and seed. It should be planted together with other plants having similar requirements such as regular irrigation, light and nutrients. Lush, tropical planting themes are, therefore, suitable for the use of this plant. Pinching the tops after flowering improves blooming and encourages dense growth from below; otherwise, the plant needs only low maintenance."
"Riyadh","Pittosporum tobira","family","Pittosporaceae","Family Name","Pittosporaceae"
"Riyadh","Pittosporum tobira","maintenance_level","medium","Maintenance","Moderate"
"Riyadh","Pittosporum tobira","description","Pittosporum tobira is also known as Mock Orange. The shrub is native to central China, Japan and Korea. It prefers a Mediterranean to subtropical climate. It grows to a height of between 2 and 5 metres, with a spread of up to 4 metres. The shrub is usually regularly rounded in shape, and the foliage is evergreen. The leaves are dark green on top and light green underneath. The leaf shape is convex-obovate and entire, and the leaves are arranged alternately. The flowers are white or pale yellow, with a pleasant fragrance. The fruits are pale olive-green round capsules with a size of 1 cm. Maintenance requirements are minimal; occasionally, pruning will lead to a denser growth. Propagation is by sowing and pricking, by cuttings or through self-seeding. Mock Orange does not like stagnant water; however, it needs medium irrigation with a low salinity content. Like all evergreen plants which grow in Mediterranean climates, P. tobira loves a microclimate with sufficient air humidity. Accordingly, it is vulnerable to desiccation. It is, however, frost-tolerant. This bird- and bee-attracting plant will provide shelter and screens in parks or private sheltered gardens. Pittosporum can be pruned as a topiary, and is useful in pots. Considered should be the fruit drop which is maybe not desired next to pathways. The shrub will be a recommended as dominant plant or as grouped planting and also as a flowering hedge. Occasionally seen in Arriyadh, in the Diplomatic Quarter for example, P. tobira often shows signs of sunburn and chlorosis.","description","Pittosporum tobira is also known as Mock Orange. The shrub is native to central China, Japan and Korea. It prefers a Mediterranean to subtropical climate. It grows to a height of between 2 and 5 metres, with a spread of up to 4 metres. The shrub is usually regularly rounded in shape, and the foliage is evergreen. The leaves are dark green on top and light green underneath. The leaf shape is convex-obovate and entire, and the leaves are arranged alternately. The flowers are white or pale yellow, with a pleasant fragrance. The fruits are pale olive-green round capsules with a size of 1 cm. Maintenance requirements are minimal; occasionally, pruning will lead to a denser growth. Propagation is by sowing and pricking, by cuttings or through self-seeding. Mock Orange does not like stagnant water; however, it needs medium irrigation with a low salinity content. Like all evergreen plants which grow in Mediterranean climates, P. tobira loves a microclimate with sufficient air humidity. Accordingly, it is vulnerable to desiccation. It is, however, frost-tolerant. This bird- and bee-attracting plant will provide shelter and screens in parks or private sheltered gardens. Pittosporum can be pruned as a topiary, and is useful in pots. Considered should be the fruit drop which is maybe not desired next to pathways. The shrub will be a recommended as dominant plant or as grouped planting and also as a flowering hedge. Occasionally seen in Arriyadh, in the Diplomatic Quarter for example, P. tobira often shows signs of sunburn and chlorosis."
"Riyadh","Faidherbia albida","family","Mimosaceae","Family Name","Mimosaceae"
"Riyadh","Faidherbia albida","maintenance_level","low","Maintenance","Low"
"Riyadh","Faidherbia albida","description","The Ana Tree, formerly known as Acacia albida, and in Arabic as harraz, is native to Africa and introduced into the Middle East, India and Pakistan. It is a large, very thorny, deciduous tree reaching 30 metres in height in its native habitats on floodplains and dry watercourses. A fast-growing tree with a thick trunk and zigzag branching habit, the pale grey-green leaves are borne on whitish-grey, smooth stems and branches when young, which become grey and rough when older. The straight, whitish thorns are up to 40 mm long. The bark is grey, and fissured when old. Scented, pale cream-coloured flowers in long spikes occur from March to September, and are followed by large, unusually twisted, fruit pods, bright orange in colour. F. albida has a deep tap root, making it very drought-resistant, and it will grow in waterlogged soils and withstand occasional frost. For propagation, its seeds should first be treated with boiling water overnight before sowing. Young plants develop long tap roots and should be planted in the ground quickly. The tree is particularly useful in nitrogen fixation and erosion control, and is highly valued in agroforestry. It also has medicinal properties in the treatment of infections. Susceptible to mealybugs and scale, it can be treated with systemic insecticides. Large areas of the Sahara in Niger have been re-afforested with the Ana Tree, with great success. With its white twigs and thorns, it is an interesting specimen tree in a park or large garden with only low maintenance requirements.","description","The Ana Tree, formerly known as Acacia albida, and in Arabic as harraz, is native to Africa and introduced into the Middle East, India and Pakistan. It is a large, very thorny, deciduous tree reaching 30 metres in height in its native habitats on floodplains and dry watercourses. A fast-growing tree with a thick trunk and zigzag branching habit, the pale grey-green leaves are borne on whitish-grey, smooth stems and branches when young, which become grey and rough when older. The straight, whitish thorns are up to 40 mm long. The bark is grey, and fissured when old. Scented, pale cream-coloured flowers in long spikes occur from March to September, and are followed by large, unusually twisted, fruit pods, bright orange in colour. F. albida has a deep tap root, making it very drought-resistant, and it will grow in waterlogged soils and withstand occasional frost. For propagation, its seeds should first be treated with boiling water overnight before sowing. Young plants develop long tap roots and should be planted in the ground quickly. The tree is particularly useful in nitrogen fixation and erosion control, and is highly valued in agroforestry. It also has medicinal properties in the treatment of infections. Susceptible to mealybugs and scale, it can be treated with systemic insecticides. Large areas of the Sahara in Niger have been re-afforested with the Ana Tree, with great success. With its white twigs and thorns, it is an interesting specimen tree in a park or large garden with only low maintenance requirements."
"Riyadh","Acacia cuthbertsonii","family","Mimosaceae","Family Name","Mimosaceae"
"Riyadh","Acacia cuthbertsonii","maintenance_level","low","Maintenance","Low"
"Riyadh","Acacia cuthbertsonii","description","This bushy, often gnarled shrub or low tree has a twisted trunk with highly fissured bark, which flakes off in brittle pieces. The yellow flowers appear profusely after copious rainfall. Commonly known in its native Australia as Silver Witchetty, A. cuthbertsonii occurs sporadically throughout arid parts of the country, usually growing on the gravelly soil and rocky sands of hills or along creeks and drainage lines. It requires full sun and is very drought-tolerant. Such topographical situations are similar to those of the shallow wadis and rowdahs of the Arriyadh region, where water collects after winter rains. These properties have made the tree attractive for planting in the Arriyadh region and it was selected from several Australian species for trials at the Research and Agricultural experiments Station in Dirab, Arriyadh, where it has grown well in certain experimental studies. For landscaping purposes, the tree’s dense foliage make it an ideal low shrub for accent and screening. The large seed pods are eaten when still green by aboriginal people, and the bark is used as an aid against toothache and for making bandages and sandals.","description","This bushy, often gnarled shrub or low tree has a twisted trunk with highly fissured bark, which flakes off in brittle pieces. The yellow flowers appear profusely after copious rainfall. Commonly known in its native Australia as Silver Witchetty, A. cuthbertsonii occurs sporadically throughout arid parts of the country, usually growing on the gravelly soil and rocky sands of hills or along creeks and drainage lines. It requires full sun and is very drought-tolerant. Such topographical situations are similar to those of the shallow wadis and rowdahs of the Arriyadh region, where water collects after winter rains. These properties have made the tree attractive for planting in the Arriyadh region and it was selected from several Australian species for trials at the Research and Agricultural experiments Station in Dirab, Arriyadh, where it has grown well in certain experimental studies. For landscaping purposes, the tree’s dense foliage make it an ideal low shrub for accent and screening. The large seed pods are eaten when still green by aboriginal people, and the bark is used as an aid against toothache and for making bandages and sandals."
"Riyadh","Acacia gerrardii","family","Mimosaceae","Family Name","Mimosaceae"
"Riyadh","Acacia gerrardii","maintenance_level","low","Maintenance","Low"
"Riyadh","Acacia gerrardii","description","A. gerrardii is a variable species. The variety iraquensis (sant al waraqi) has a rough, spiny trunk and finely fissured, dark-coloured bark, which does not peel off in strips like that of the whitish bark of A. gerrardii var. najdensis, (sant al najdi). The seeds of iraquensis are held in sickle-shaped, flat pods which are beige-coloured, long and straight, and covered by fine, grey hairs. Those of najdensis are strongly curled, almost circular pods, and a much darker brown. A. gerrardii has a distribution in the northern part of the Arriyadh region and Saudi Arabia and is usually found in depressions and watercourses. A small tree with ascending branches and a flattened crown. It has a long, straight and single stem with a reddish bark. Young, strong branches are densely covered with grey velvety hairs. Numerous thorns are arranged in pairs and white in colour, while mature trunks are almost thorn-free. Singular, round, creamy-white, sweet-scented flowers appear from October to February. During a very cold winter, the tree is deciduous. Propagated by seed, A. gerrardii is fast-growing, hardy to about –10 C, and drought-resistant. It will become a spreading shade tree, when watered frequently. Its winter flowers make the tree an attractive species for arid landscape design in both intensive and extensive landscape situations. It is suitable for most gardens with a native look, and valuable for revegetation schemes, and roadside planting. Little maintenance is required once trained well into a straight leader.","description","A. gerrardii is a variable species. The variety iraquensis (sant al waraqi) has a rough, spiny trunk and finely fissured, dark-coloured bark, which does not peel off in strips like that of the whitish bark of A. gerrardii var. najdensis, (sant al najdi). The seeds of iraquensis are held in sickle-shaped, flat pods which are beige-coloured, long and straight, and covered by fine, grey hairs. Those of najdensis are strongly curled, almost circular pods, and a much darker brown. A. gerrardii has a distribution in the northern part of the Arriyadh region and Saudi Arabia and is usually found in depressions and watercourses. A small tree with ascending branches and a flattened crown. It has a long, straight and single stem with a reddish bark. Young, strong branches are densely covered with grey velvety hairs. Numerous thorns are arranged in pairs and white in colour, while mature trunks are almost thorn-free. Singular, round, creamy-white, sweet-scented flowers appear from October to February. During a very cold winter, the tree is deciduous. Propagated by seed, A. gerrardii is fast-growing, hardy to about –10 °C, and drought-resistant. It will become a spreading shade tree, when watered frequently. Its winter flowers make the tree an attractive species for arid landscape design in both intensive and extensive landscape situations. It is suitable for most gardens with a native look, and valuable for revegetation schemes, and roadside planting. Little maintenance is required once trained well into a straight leader."
"Riyadh","Acacia iteaphylla","family","Mimosaceae","Family Name","Mimosaceae"
"Riyadh","Acacia iteaphylla","maintenance_level","low","Maintenance","Low"
"Riyadh","Acacia iteaphylla","description","This is a beautiful, slightly weeping, tall shrub, widespread in its native Australia. Its habitat there is amongst tall trees, growing in gravelly soils, sand and clay on gentle slopes and wasteland or in undisturbed natural vegetation. It has high potential for planting in Arriyadh. The shrub has an angular, branching structure with drooping tips bearing narrow, willow-like soft phyllodes or leaves, distinguished by their silvery blue-green colour. Stems and leaves are reddish-pink when young. Profuse, pale yellow sprays of fragrant flowers emerge from October onwards until early spring, from conspicuous red bracts. It is a very adaptable shrub, tolerating most soils and lime. It is also very tolerant of extended dry periods, moderate frosts up to –10C, and also saline soils. A. iteaphylla grows in full sun, even tolerating partial shade, and needs a well-drained position. No irrigation is required once established, but watering is necessary over long dry periods. The shrubs attract birds and are aromatic. Propagation is by scarifying the seed or boiling it in water. Plants flower well after two years. Low maintenance is required, branches do not resprout after pruning. An annual application of a slow-release fertiliser improves growth. A. iteaphylla has a high landscape value. It makes a good screen or low windbreak, and can be planted as an ornamental feature or an interesting hedge. A prostrate form can be used as a mounding ground cover. In the garden, A. iteaphylla is an acacia which provides colour during the winter.","description","This is a beautiful, slightly weeping, tall shrub, widespread in its native Australia. Its habitat there is amongst tall trees, growing in gravelly soils, sand and clay on gentle slopes and wasteland or in undisturbed natural vegetation. It has high potential for planting in Arriyadh. The shrub has an angular, branching structure with drooping tips bearing narrow, willow-like soft phyllodes or leaves, distinguished by their silvery blue-green colour. Stems and leaves are reddish-pink when young. Profuse, pale yellow sprays of fragrant flowers emerge from October onwards until early spring, from conspicuous red bracts. It is a very adaptable shrub, tolerating most soils and lime. It is also very tolerant of extended dry periods, moderate frosts up to –10°C, and also saline soils. A. iteaphylla grows in full sun, even tolerating partial shade, and needs a well-drained position. No irrigation is required once established, but watering is necessary over long dry periods. The shrubs attract birds and are aromatic. Propagation is by scarifying the seed or boiling it in water. Plants flower well after two years. Low maintenance is required, branches do not resprout after pruning. An annual application of a slow-release fertiliser improves growth. A. iteaphylla has a high landscape value. It makes a good screen or low windbreak, and can be planted as an ornamental feature or an interesting hedge. A prostrate form can be used as a mounding ground cover. In the garden, A. iteaphylla is an acacia which provides colour during the winter."
"Riyadh","Senna occidentalis","family","Caesalpiniaceae","Family Name","Caesalpiniaceae"
"Riyadh","Senna occidentalis","maintenance_level","low","Maintenance","Low"
"Riyadh","Senna occidentalis","risk","poison","Toxicity Poisonous","Poisonous"
"Riyadh","Senna occidentalis","description","This medium-sized shrub originates from tropical America. It grows slender twigs with compound, dull-green leaves to a total height of some 2 metres with an equivalent width. The alternate, evergreen foliage is compound with elliptical leaflets of 2 to 10 cm that may exhibit a reddish venation. From autumn until spring, yellow-orange flowers emerge in terminal racemes with up to six florets each. They resemble pea flowers measuring about 3 cm across, and attract bees and butterflies. Seeds ripen in cylindrical, glabrous pods of 12 cm in length. Their colour varies from olive-green and brown to almost black, and they can be used for propagation after being soaked for 24 hours. When roasted, they can serve as substitute for coffee beans, hence the common name Coffee Senna. Another common name, Septic Weed, indicates that it occasionally escapes from cultivation found on disturbed ground such as waste sites or ditches along roads. In Arriyadh, this can be excluded beyond irrigated areas, while in humid tropical countries they compete with crops. If bruised, this plant exudes a foetid smell. Plants are poisonous, but rarely ingested by livestock. Any soil with sufficient moisture is suitable, and the shrub benefits from fertile ground with high nutrient levels. It thrives in full sun to produce a stunning floral display. Under adverse conditions, Coffee Senna is short-lived and even grows annually in some regions. With respect to its proliferating habit, this shrub is useful in low-maintenance areas. It rarely suffers from disease.","description","This medium-sized shrub originates from tropical America. It grows slender twigs with compound, dull-green leaves to a total height of some 2 metres with an equivalent width. The alternate, evergreen foliage is compound with elliptical leaflets of 2 to 10 cm that may exhibit a reddish venation. From autumn until spring, yellow-orange flowers emerge in terminal racemes with up to six florets each. They resemble pea flowers measuring about 3 cm across, and attract bees and butterflies. Seeds ripen in cylindrical, glabrous pods of 12 cm in length. Their colour varies from olive-green and brown to almost black, and they can be used for propagation after being soaked for 24 hours. When roasted, they can serve as substitute for coffee beans, hence the common name Coffee Senna. Another common name, Septic Weed, indicates that it occasionally escapes from cultivation found on disturbed ground such as waste sites or ditches along roads. In Arriyadh, this can be excluded beyond irrigated areas, while in humid tropical countries they compete with crops. If bruised, this plant exudes a foetid smell. Plants are poisonous, but rarely ingested by livestock. Any soil with sufficient moisture is suitable, and the shrub benefits from fertile ground with high nutrient levels. It thrives in full sun to produce a stunning floral display. Under adverse conditions, Coffee Senna is short-lived and even grows annually in some regions. With respect to its proliferating habit, this shrub is useful in low-maintenance areas. It rarely suffers from disease."
"Riyadh","Cercidium floridum","family","Caesalpiniaceae","Family Name","Caesalpiniaceae"
"Riyadh","Cercidium floridum","maintenance_level","medium","Maintenance","Moderate"
"Riyadh","Cercidium floridum","description","Native to the Sonoran and Mojave deserts of Arizona and California, Cercidium species are not only some of the most drought-tolerant of trees, but are also outstanding flowerers, deserving to be used much more prominently in Arriyadh. Not often planted in Saudi Arabia, C. floridum is nearly always mistaken for the very common Parkinsonia aculeata (Jerusalem Thorn), which in many ways is quite similar. However, with careful observation, it is noticeable that the smooth, bright-green bark of Cercidium is different to that of Parkinsonia. C. floridum is to be found in the central median of the King Khalid International Airport highway. This slow-growing tree reaches a height of 9 metres with equal spread, and is deciduous in dry and cold spells. When it loses its fine-textured foliage, the dense, green and spiny twigs give it the appearance of an evergreen. Fragrant masses of bright-yellow, pea-shaped flowers are a wonderful sight covering the whole tree in spring. They are followed by pods. The blue palo verde withstands great heat and intense sun; drought-tolerant once established, deep watering on a regular basis during the growing season encourages faster growth and spectacular flower displays. It tolerates alkaline soils and is moderately frost-tolerant. It is propagated by seed, which germinates readily once the hard seed coat is scarified. Blue Palo verde is a beautiful, small shade tree providing stunning spring colour. It is useful for road and footpath planting, and as an accent in gardens, courtyards and parks.","description","Native to the Sonoran and Mojave deserts of Arizona and California, Cercidium species are not only some of the most drought-tolerant of trees, but are also outstanding flowerers, deserving to be used much more prominently in Arriyadh. Not often planted in Saudi Arabia, C. floridum is nearly always mistaken for the very common Parkinsonia aculeata (Jerusalem Thorn), which in many ways is quite similar. However, with careful observation, it is noticeable that the smooth, bright-green bark of Cercidium is different to that of Parkinsonia. C. floridum is to be found in the central median of the King Khalid International Airport highway. This slow-growing tree reaches a height of 9 metres with equal spread, and is deciduous in dry and cold spells. When it loses its fine-textured foliage, the dense, green and spiny twigs give it the appearance of an evergreen. Fragrant masses of bright-yellow, pea-shaped flowers are a wonderful sight covering the whole tree in spring. They are followed by pods. The blue palo verde withstands great heat and intense sun; drought-tolerant once established, deep watering on a regular basis during the growing season encourages faster growth and spectacular flower displays. It tolerates alkaline soils and is moderately frost-tolerant. It is propagated by seed, which germinates readily once the hard seed coat is scarified. Blue Palo verde is a beautiful, small shade tree providing stunning spring colour. It is useful for road and footpath planting, and as an accent in gardens, courtyards and parks."
"Riyadh","Malvaviscus arboreus","family","Malvaceae","Family Name","Malvaceae"
"Riyadh","Malvaviscus arboreus","maintenance_level","medium","Maintenance","Moderate"
"Riyadh","Malvaviscus arboreus","description","Known as Wax Mallow or Turk’s Cap, this shrub spread from Central America across all warm climates, and is grown in containers where winters are cold. It grows at moderate speed to form a round shrub some 2 metres across, eventually reaching double this size if conditions are ideal. Wax Mallows resemble low Chinese Hibiscus, except for their flowers that seem to remain closed, giving them the other common name Sleeping Hibiscus. The protruding carpel is cloaked by bright red petals forming tubular flowers from spring until late autumn. Seeds develop in inconspicuous capsules and may be used for propagation. Much more common are softwood cuttings to multiply the shrub. The evergreen leaves are trilobed with a serrate margin. Usually bright green, they immediately indicate malnutrition such as alkaline soil by turning yellow. Fertile, well-drained soil with frequent irrigation allows locations in full sun, but this shrub also thrives in partial shade. It takes pruning to achieve a neat appearance and readily regenerates after severe cutting back. Pinching the branches during the growing season encourages compact growth and the production of flowers. Low temperatures are tolerated without any damage. Wax Mallows are reliable shrubs in small gardens and pedestrian precincts, and are often seen in Arriyadh in mixed shrub borders. They may grow in groups or as a flowering hedge in open ground or in containers. Copious amounts of flowers are produced, but also litter, demanding an appropriate location or frequent cleaning.","description","Known as Wax Mallow or Turk’s Cap, this shrub spread from Central America across all warm climates, and is grown in containers where winters are cold. It grows at moderate speed to form a round shrub some 2 metres across, eventually reaching double this size if conditions are ideal. Wax Mallows resemble low Chinese Hibiscus, except for their flowers that seem to remain closed, giving them the other common name Sleeping Hibiscus. The protruding carpel is cloaked by bright red petals forming tubular flowers from spring until late autumn. Seeds develop in inconspicuous capsules and may be used for propagation. Much more common are softwood cuttings to multiply the shrub. The evergreen leaves are trilobed with a serrate margin. Usually bright green, they immediately indicate malnutrition such as alkaline soil by turning yellow. Fertile, well-drained soil with frequent irrigation allows locations in full sun, but this shrub also thrives in partial shade. It takes pruning to achieve a neat appearance and readily regenerates after severe cutting back. Pinching the branches during the growing season encourages compact growth and the production of flowers. Low temperatures are tolerated without any damage. Wax Mallows are reliable shrubs in small gardens and pedestrian precincts, and are often seen in Arriyadh in mixed shrub borders. They may grow in groups or as a flowering hedge in open ground or in containers. Copious amounts of flowers are produced, but also litter, demanding an appropriate location or frequent cleaning."
"Riyadh","Rhazya stricta","family","Apocynaceae","Family Name","Apocynaceae"
"Riyadh","Rhazya stricta","maintenance_level","low","Maintenance","Low"
"Riyadh","Rhazya stricta","risk","poison","Toxicity Poisonous","Poisonous"
