"study","species","trait_name","value"
"Riyadh","Senna alata","Propagation","Cuttings , Sowing and Pricking Out"
"Riyadh","Senna alata","Maintenance","Moderate"
"Riyadh","Senna alata","Urban Climate","Resistant"
"Riyadh","Senna alata","Desiccation","Vulnerable"
"Riyadh","Senna alata","Drought","Vulnerable"
"Riyadh","Senna alata","Irrigation","Medium"
"Riyadh","Senna alata","Salinity","Moderate < 3,000 ppm"
"Riyadh","Senna alata","Hardiness Zones","-9°C"
"Riyadh","Senna alata","Vigour","Fairly Fast Growing"
"Riyadh","Senna alata","Height","From 2 To 4 M"
"Riyadh","Senna alata","Expansion","From 3 To 6 M"
"Riyadh","Senna alata","Foliage","Evergreen"
"Riyadh","Senna alata","Colour","Yellow"
"Riyadh","Senna alata","Size","From 3 To 5 CM"
"Riyadh","Senna alata","Flowering Period","From Early July Till Late October"
"Riyadh","Senna alata","Type Of Fruit","Pod"
"Riyadh","Senna alata","Size","20 CM"
"Riyadh","Senna alata","Location of Use","Public Open Space , Container Planting , Park Planting , Private Garden , Flowering Hedge , Specimen , Wadi Farm Garden"
"Riyadh","Senna alata","Other choices","Attractive Foliage , Grouped Planting , Plant Used by ADA , Attractive to Bees , Attractive Flower , Screen , Dominant Plant"
"Riyadh","Senna alata","description","This Argentinean native is well adapted to desert climates. Up to 50 cm long, its compound leaves make a lush impact. Generally evergreen, the Emperor’s Candlestick’s leaves may be shed in cold winters, but frosts known to occur in Arriyadh do not damage the branches. Without pruning, the plants form sprawling shrubs up to 4 metres high and 6 metres wide. In locations protected from strong winds, they may be trained as standard trees that eventually form picturesque, umbrella-shaped crowns. Showy spikes of bright-yellow flowers appear at the end of the shoots; these stick out like torches, and give the plants another common name, Candle Bush. The inflorescences are up to 3 cm across and are borne mainly in summer, but last well into the autumn. Pollination is done by butterflies, followed by brown, elongated pods some 30 cm long. Seeds germinate readily, providing numerous offspring both in cultivation and when escaping to invade the vicinity. Another method of multiplication is hardwood cuttings planted in winter. Soils may be low in nutrients, but need to be well drained. To achieve fast growth and a splendid floral display, this plant may be pampered by providing sufficient water and fertiliser. This way, plants quickly form dense hedges suitable for screening. Hard pruning in winter leads to proliferated growth in spring. The plants revel in full sun and heat, adjusting their vigour to almost any condition. Candle Bushes are robust in urban microclimates, and are good accent plants in parks and gardens."
"Riyadh","Cassia fistula","Family Name","Caesalpiniaceae"
"Riyadh","Cassia fistula","Origin","Tropical"
"Riyadh","Cassia fistula","Rainfall","Very Humid , Semi Humid , Semi Arid"
"Riyadh","Cassia fistula","Propagation","Cuttings , Sowing and Pricking Out"
"Riyadh","Cassia fistula","Maintenance","Moderate"
"Riyadh","Cassia fistula","Urban Climate","Resistant"
"Riyadh","Cassia fistula","Desiccation","Vulnerable"
"Riyadh","Cassia fistula","Drought","Vulnerable"
"Riyadh","Cassia fistula","Irrigation","Medium , High"
"Riyadh","Cassia fistula","Salinity","Moderate < 3,000 ppm"
"Riyadh","Cassia fistula","Hardiness Zones","-3°C"
"Riyadh","Cassia fistula","Vigour","Fast Growing"
"Riyadh","Cassia fistula","Height","From 10 To 20 M"
"Riyadh","Cassia fistula","Expansion","From 8 To 12 M"
"Riyadh","Cassia fistula","Foliage","Semi Evergreen"
"Riyadh","Cassia fistula","Colour","Yellow"
"Riyadh","Cassia fistula","Size","From 20 To 30 CM"
"Riyadh","Cassia fistula","Flowering Period","From Early March Till Late April"
"Riyadh","Cassia fistula","Smell","Flower , Scented"
"Riyadh","Cassia fistula","Type Of Fruit","Pod"
"Riyadh","Cassia fistula","Size","From 40 To 50 CM"
"Riyadh","Cassia fistula","Toxicity Poisonous","Poisonous"
"Riyadh","Cassia fistula","Location of Use","Public Open Space , Pedestrian Precinct , Container Planting , Park Planting , Private Garden , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Cassia fistula","Other choices","Mythological , Attractive Foliage , Plant Used by ADA , Good Scent , Attractive Flower , Dominant Plant , Medical Plant"
"Riyadh","Cassia fistula","description","This native from southern Asia retains some leaves during mild winters to shed these just before flowering. The Golden Shower Tree, known in Arabic as khiyar shambar, deserves its name for a spectacular floral display in spring before new leaves emerge. Some pendant, yellow flowers still show up during summer. They are lightly fragrant. The tree grows slowly to form a wide canopy in time, reaching up to 10 metres in height and even 20 metres in its native environment. Often planted in Arriyadh, it does not always grow well owing the lack of humidity and to its susceptibility to chlorosis and frost damage. Its bark is pale grey and smooth when young, becoming dark brown and rough with age. The bright-green leaves are pinnate with pairs of ovate leaflets. Bright yellow flowers are borne on drooping racemes that may reach 60 cm in length. Single flowers are about 6 cm in diameter. They are followed by indehiscent pods that contain up to 100 poisonous seeds. It takes them about a year to ripen. When spent flowers are discarded, a second flowering may take place in autumn. The Golden Shower Tree grows in full sun but tolerates some shade, a little salinity and alkaline soil. Well-drained soil is essential and some drought is tolerated. Seeds should be scarified before sowing. In Arriyadh, its landscape value includes specimen trees in private gardens and parks. Falling seedpods may cause a litter problem. For frequent heavy flowering, terminal branches on young trees should be pruned to a side bud at the end of the flowering season."
"Riyadh","Senna corymbosa","Family Name","Caesalpiniaceae"
"Riyadh","Senna corymbosa","Origin","Tropical , Mediterranean"
"Riyadh","Senna corymbosa","Rainfall","Very Humid , Semi Humid"
"Riyadh","Senna corymbosa","Propagation","Sowing and Pricking Out"
"Riyadh","Senna corymbosa","Maintenance","Moderate"
"Riyadh","Senna corymbosa","Urban Climate","Resistant"
"Riyadh","Senna corymbosa","Desiccation","Vulnerable"
"Riyadh","Senna corymbosa","Drought","Vulnerable"
"Riyadh","Senna corymbosa","Irrigation","Medium"
"Riyadh","Senna corymbosa","Salinity","High < 5,000 ppm"
"Riyadh","Senna corymbosa","Hardiness Zones","-3°C"
"Riyadh","Senna corymbosa","Height","From 2 To 3 M"
"Riyadh","Senna corymbosa","Expansion","From 2 To 4 M"
"Riyadh","Senna corymbosa","Foliage","Evergreen"
"Riyadh","Senna corymbosa","Colour","Yellow"
"Riyadh","Senna corymbosa","Size","1 CM"
"Riyadh","Senna corymbosa","Flowering Period","From Early February Till Late December"
"Riyadh","Senna corymbosa","Type Of Fruit","Pod"
"Riyadh","Senna corymbosa","Size","12 CM"
"Riyadh","Senna corymbosa","Location of Use","Public Open Space , Pedestrian Precinct , Rock Garden , Massed Planting , Container Planting , Park Planting , Steppe Garden , Private Garden , Wadi Farm Garden"
"Riyadh","Senna corymbosa","Other choices","Attractive Foliage , Grouped Planting , Plant Used by ADA , Attractive to Bees , Attractive Flower , Attractive Shape"
"Riyadh","Senna corymbosa","description","Flowering Senna grows fairly quickly to some 3 metres in height and at least the same in width. It is native to subtropical South America and distributed in Argentina, Brazil and Uruguay. If watered, it grows well under desert conditions, taking full sun and heat. Single, golden flowers are borne at the tips of the branches most of the year, but in Arriyadh they are produced most abundantly in winter. Flowering Senna must not be exposed to cold sites, because of its tenderness to frost. After being hit by cold temperatures, plants quickly recover to start flowering in summer. Any pruning is accepted to grow this plant as a flowering hedge, as a standard tree or trained along a support such as a fence for ornamental screening. If left on its own, it makes a huge mound of slender twigs with smooth, olive-green bark. Its compound leaves are evergreen and up to 35 cm in length with elliptical, pale-green leaflets. Brown, elongated pods develop soon after flowering. The hard seeds should be soaked in water to ease germination. This shrub is vulnerable to stagnant water, especially if grown in containers. It does best in soil that is high in humus and nutrients, ranging from acidic to slightly alkaline. As a member of the pea family (Leguminosae, now called Fabaceae), the roots of this shrub grow nodules. They contain bacteria that fix atmospheric nitrogen which is essential for plants to grow. This way, the Flowering Senna effectively comes with its own source of fertiliser."
"Riyadh","Casuarina equisetifolia","Family Name","Casuarinaceae"
"Riyadh","Casuarina equisetifolia","Origin","Tropical , Mediterranean , Sub Tropical"
"Riyadh","Casuarina equisetifolia","Rainfall","Extremely Humid , Very Humid , Semi Arid , Very Arid"
"Riyadh","Casuarina equisetifolia","Propagation","Cuttings , Sowing and Pricking Out"
"Riyadh","Casuarina equisetifolia","Maintenance","Moderate"
"Riyadh","Casuarina equisetifolia","Urban Climate","Resistant"
"Riyadh","Casuarina equisetifolia","Desiccation","Resistant"
"Riyadh","Casuarina equisetifolia","Drought","Resistant"
"Riyadh","Casuarina equisetifolia","Irrigation","Low"
"Riyadh","Casuarina equisetifolia","Salinity","Very High > 5,000 ppm"
"Riyadh","Casuarina equisetifolia","Hardiness Zones","-3°C"
"Riyadh","Casuarina equisetifolia","Vigour","Fairly Fast Growing"
"Riyadh","Casuarina equisetifolia","Height","From 10 To 30 M"
"Riyadh","Casuarina equisetifolia","Expansion","From 4 To 8 M"
"Riyadh","Casuarina equisetifolia","Foliage","Evergreen"
"Riyadh","Casuarina equisetifolia","Colour","Green"
"Riyadh","Casuarina equisetifolia","Size","1.2 CM"
"Riyadh","Casuarina equisetifolia","Flowering Period","From Early April Till Late May"
"Riyadh","Casuarina equisetifolia","Type Of Fruit","Nutlet , Cones"
"Riyadh","Casuarina equisetifolia","Size","From 1.2 To 1.5 CM"
"Riyadh","Casuarina equisetifolia","Location of Use","Open Country , Linear Planting , Rock Garden , Massed Planting , Hillside Planting , Hillside Stabilization , Park Planting , Stream Edge , Specimen , Wadi Plant"
"Riyadh","Casuarina equisetifolia","Other choices","Mythological , Attractive Foliage , Shoreline Stabilization , Plant Used by ADA , Screen , Shelter , Attractive Shape , Crop Plant , Colonisers"
"Riyadh","Casuarina equisetifolia","description","The Horsetail Tree grows fast to about 15 metres high and 4 metres wide. In its homelands, mature trees reach up to 60 metres. It is native to northern Australia, Indonesia, Malaysia, the Philippines and New Zealand. Often seen in Arriyadh on farms, where it is planted as a windbreak, it may be damaged by heavy frosts. Some people confuse the tree with Tamarix or athl.. In maturity, the crown becomes flat, but mostly the trees retain their conical shape. The tree’s evergreen foliage consists of pale-green needles, although it is not a conifer. The lower part of the straight trunk is mostly branchless. The light-grey bark is smooth at first, but becomes rough over time. Male and female inflorescences are usually borne on the same plant, but are inconspicuous. Pollination is by wind. Winged nuts are released gradually when ripe and are also the common method of propagation. Alternatively, cuttings are also used to propagate this tree. C. equisetifolia is tolerant of many soil types and both a high water table and several months of drought. Highly salt-tolerant, it thrives in sand. It enhances soil fertility over time by increasing nitrogen and humus. Its landscape values are stabilisation of slopes or banks, screens and windbreaks. For more elegant landscapes, regular pruning is required to improve appearance. Pruning should also be done frequently to remove old and dead branches. Severe cutting back is not tolerated. Leaf litter may be a problem, and aggressive roots may restrict the growth of nearby plants."
"Riyadh","Celosia argentea ssp. plumosa","Family Name","Amaranthaceae"
"Riyadh","Celosia argentea ssp. plumosa","Origin","Tropical"
"Riyadh","Celosia argentea ssp. plumosa","Rainfall","Semi Humid , Semi Arid"
"Riyadh","Celosia argentea ssp. plumosa","Propagation","Direct Sowing , Cuttings"
"Riyadh","Celosia argentea ssp. plumosa","Maintenance","High"
"Riyadh","Celosia argentea ssp. plumosa","Planting Phase","Annual"
"Riyadh","Celosia argentea ssp. plumosa","Desiccation","Vulnerable"
"Riyadh","Celosia argentea ssp. plumosa","Drought","Vulnerable"
"Riyadh","Celosia argentea ssp. plumosa","Irrigation","Medium"
"Riyadh","Celosia argentea ssp. plumosa","Salinity","Low < 1,000 ppm"
"Riyadh","Celosia argentea ssp. plumosa","Hardiness Zones","+3°C"
"Riyadh","Celosia argentea ssp. plumosa","Vigour","Fairly Fast Growing"
"Riyadh","Celosia argentea ssp. plumosa","Height","From 0.2 m To 1 M"
"Riyadh","Celosia argentea ssp. plumosa","Expansion","From 0.3 To 1 M"
"Riyadh","Celosia argentea ssp. plumosa","Foliage","Evergreen"
"Riyadh","Celosia argentea ssp. plumosa","Colour","Red , Yellow , Orange , Magenta"
"Riyadh","Celosia argentea ssp. plumosa","Size","2 CM"
"Riyadh","Celosia argentea ssp. plumosa","Flowering Period","From Early January Till Late March"
"Riyadh","Celosia argentea ssp. plumosa","Type Of Fruit","Capsule"
"Riyadh","Celosia argentea ssp. plumosa","Size","0.2 CM"
"Riyadh","Celosia argentea ssp. plumosa","Location of Use","Public Open Space , Pedestrian Precinct , Swimming Pool Planting , Massed Planting , Container Planting , Park Planting , Private Garden , Roof Garden , Wadi Farm Garden , Suitable For Commercial Use , Urban Area"
"Riyadh","Celosia argentea ssp. plumosa","Other choices","Grouped Planting , Plant Used by ADA , Attractive Flower , Seasonal Display"
"Riyadh","Celosia argentea ssp. plumosa","description","Originating in southeast Asia, the Cockscomb is a brightly flowering annual with an erect, bushy habit. Often seen in Arriyadh’s gardens, as a pot plant and also planted for winter colour, the loose, feathery, plume-shaped flowers have a wide range of colours, including magenta, yellow and orange. The fresh green, pointed leaves are often bronze-hued. The plant will grow to a height of 1 metre. Propagated by seeds, preferably in the flowering site since they resent disturbance, they like rich well-draining soils in full sun and thrive on sandy soils. Regular irrigation is required and the plants are not very frost-tolerant. Like all annuals planted for winter colour in Arriyadh in October/November, their life is shortened even more by the onset of hot weather in the spring, and plants soon become straggly. Relatively pest-free but maintenance-intensive, the dying flowers should be removed regularly to keep plants looking good, and eventually they will have to be removed. Apart from its use as a colourful ground cover or as a pot plant, C. argentea has no great landscape value."
"Riyadh","Centaurea ragusina","Family Name","Asteraceae"
"Riyadh","Centaurea ragusina","Origin","Tropical , Mediterranean , Sub Tropical"
"Riyadh","Centaurea ragusina","Rainfall","Semi Humid , Semi Arid"
"Riyadh","Centaurea ragusina","Propagation","Direct Sowing , Cuttings , Division , Sowing and Pricking Out"
"Riyadh","Centaurea ragusina","Maintenance","Low"
"Riyadh","Centaurea ragusina","Planting Phase","Perennial"
"Riyadh","Centaurea ragusina","Urban Climate","Resistant"
"Riyadh","Centaurea ragusina","Desiccation","Resistant"
"Riyadh","Centaurea ragusina","Drought","Vulnerable"
"Riyadh","Centaurea ragusina","Irrigation","Low"
"Riyadh","Centaurea ragusina","Salinity","Low < 1,000 ppm"
"Riyadh","Centaurea ragusina","Hardiness Zones","-9°C"
"Riyadh","Centaurea ragusina","Height","From 0.3 m To 0.4 M"
"Riyadh","Centaurea ragusina","Expansion","From 0.3 To 0.6 M"
"Riyadh","Centaurea ragusina","Foliage","Evergreen"
"Riyadh","Centaurea ragusina","Colour","Yellow"
"Riyadh","Centaurea ragusina","Size","1.5 CM"
"Riyadh","Centaurea ragusina","Flowering Period","From Early April Till Late May"
"Riyadh","Centaurea ragusina","Type Of Fruit","Achene"
"Riyadh","Centaurea ragusina","Size","1 CM"
"Riyadh","Centaurea ragusina","Location of Use","Public Open Space , Pedestrian Precinct , Rock Garden , Container Planting , Park Planting , Steppe Garden , Private Garden , Extensive Roof Garden , Roof Garden , Wadi Farm Garden , Urban Area"
"Riyadh","Centaurea ragusina","Other choices","Attractive Foliage , Ground Cover , Grouped Planting , Plant Used by ADA , Attractive to Bees , Attractive Flower , Attractive Shape"
"Riyadh","Centaurea ragusina","description","A useful, drought-tolerant perennial with evergreen (or rather ever-grey) foliage, its serrated, pinnately cut leaves make the Dusty Miller interesting in rock gardens as well as creating a bright contrast in plant beds. It grows wild along the Mediterranean coast, from where it has a resistance to salinity. To keep it neat and tidy, it should be cut back by the end of winter, and if necessary by mid-summer, to remove the faded flowers. These are not produced during the first year; however, they are insignificant, and by no means what the plant is grown for. Low humidity is no problem and a little frost is tolerated without any damage. If neglected, the plants may become leggy in time and require cutting back to grow new attractive shoots. A variety called ’Silverdust’ is more compact and has silvery-white leaves. It also has fewer flowers than the species. Propagation is very easy, from cuttings. The stems are stiff and branch from the base. They make excellent cuttings for propagating the plant quickly. Dusty Millers do well in well-drained soil with frequent irrigation. Deep rooting allows established plants to tolerate some drought. Under ideal conditions, they may reach 1 metre in height and 1.4 metres in width, but in Arriyadh, where they are to be seen in both private gardens and public open spaces, these woody perennials remain about half this size. Pinching helps the plant to grow more compactly. They have low maintenance requirements and are pest-free. Wet conditions may cause a fungal infection called rust disease."
"Riyadh","Cestrum elegans","Family Name","Solanaceae"
"Riyadh","Cestrum elegans","Origin","Tropical , Mediterranean , Sub Tropical"
"Riyadh","Cestrum elegans","Rainfall","Semi Humid , Semi Arid"
"Riyadh","Cestrum elegans","Propagation","Cuttings"
"Riyadh","Cestrum elegans","Maintenance","Moderate"
"Riyadh","Cestrum elegans","Desiccation","Vulnerable"
"Riyadh","Cestrum elegans","Drought","Vulnerable"
"Riyadh","Cestrum elegans","Irrigation","Medium"
"Riyadh","Cestrum elegans","Salinity","Moderate < 3,000 ppm"
"Riyadh","Cestrum elegans","Hardiness Zones","-9°C"
"Riyadh","Cestrum elegans","Vigour","Fast Growing"
"Riyadh","Cestrum elegans","Height","From 1 To 3 M"
"Riyadh","Cestrum elegans","Expansion","From 1.5 To 4 M"
"Riyadh","Cestrum elegans","Foliage","Evergreen"
"Riyadh","Cestrum elegans","Colour","Red"
"Riyadh","Cestrum elegans","Size","From 6 To 10 CM"
"Riyadh","Cestrum elegans","Flowering Period","From Early May Till Late September"
"Riyadh","Cestrum elegans","Type Of Fruit","Berry"
"Riyadh","Cestrum elegans","Size","From 1 To 1.5 CM"
"Riyadh","Cestrum elegans","Location of Use","Public Open Space , Pedestrian Precinct , Undergrowth , Hillside Planting , Container Planting , Park Planting , Private Garden , Flowering Hedge , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Cestrum elegans","Other choices","Wind Damage , Grouped Planting , Plant Used by ADA , Attractive to Birds , Attractive Flower , Screen , Topiary Plant , Dominant Plant"
"Riyadh","Cestrum elegans","description","This Mexican native shrub has arching branches reaching almost 3 metres in height. Red Cestrum develops large numbers of tubular, bright-red flowers in dense clusters on the twigs’ ends that attract butterflies. The pretty display lasts from spring to early autumn. Pollinated flowers develop violet-coloured berries that attract birds. The evergreen leaves are lance-shaped and hirsute. High temperatures are no problem as long as soil moisture is plentiful. Alkaline soil may result in cholorotic foliage. Yellow leaves may also be caused by full sun in unfavourable conditions. The ground should be fertile and well drained. Light pruning can be done at any time of the year. Low temperatures are tolerated down to –9°C, but prolonged periods of frost may harm the leaves. They quickly recover in spring, since the shrub responds well to feeding. Pruning should be performed during dormancy, but the shrub tolerates clipping at any time to keep a neat shape. For this purpose, pinching out the tips of young branches is appropriate. C. elegans should not be exposed to drying winds, which may cause necrotic leaf-margins. Regular irrigation in summer is vital, but should be reduced in winter. Red Cestrum makes an accent bush in mixed borders both in private and public gardens. It grows well in containers when drainage, feeding and irrigation are well maintained. Flowering branches last quite long as cut flowers. Propagation is generally performed by softwood cuttings that need some shelter to retain moisture."
"Riyadh","Cestrum nocturnum","Family Name","Solanaceae"
"Riyadh","Cestrum nocturnum","Origin","Tropical , Mediterranean , Sub Tropical"
"Riyadh","Cestrum nocturnum","Rainfall","Semi Humid , Semi Arid"
"Riyadh","Cestrum nocturnum","Propagation","Cuttings , Sowing and Pricking Out"
"Riyadh","Cestrum nocturnum","Maintenance","Moderate"
"Riyadh","Cestrum nocturnum","Urban Climate","Resistant"
"Riyadh","Cestrum nocturnum","Desiccation","Vulnerable"
"Riyadh","Cestrum nocturnum","Drought","Vulnerable"
"Riyadh","Cestrum nocturnum","Irrigation","Medium"
"Riyadh","Cestrum nocturnum","Salinity","Moderate < 3,000 ppm"
"Riyadh","Cestrum nocturnum","Hardiness Zones","-9°C"
"Riyadh","Cestrum nocturnum","Vigour","Fast Growing"
"Riyadh","Cestrum nocturnum","Height","From 1.5 To 4 M"
"Riyadh","Cestrum nocturnum","Expansion","From 2 To 5 M"
"Riyadh","Cestrum nocturnum","Foliage","Evergreen"
"Riyadh","Cestrum nocturnum","Colour","White Pastel , Yellow Pale"
"Riyadh","Cestrum nocturnum","Size","2.5 CM"
"Riyadh","Cestrum nocturnum","Flowering Period","From Early June Till Late October"
"Riyadh","Cestrum nocturnum","Smell","Sweet"
"Riyadh","Cestrum nocturnum","Type Of Fruit","Berry"
"Riyadh","Cestrum nocturnum","Size","1 CM"
"Riyadh","Cestrum nocturnum","Location of Use","Public Open Space , Pedestrian Precinct , Undergrowth , Massed Planting , Container Planting , Park Planting , Private Garden , Flowering Hedge , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Cestrum nocturnum","Other choices","Wind Damage , Grouped Planting , Plant Used by ADA , Attractive to Birds , Good Scent , Attractive Flower , Screen , Topiary Plant , Dominant Plant"
"Riyadh","Cestrum nocturnum","description","This medium-sized shrub is native to the West Indies and tropical America, and grows to about 3 metres high into a round shape. Night Jessamine, or malikat al lail in Arabic, is often planted in Arriyadh’s gardens and has a very pronounced sweet, heavy fragrance after sunset which attracts moths. Shrubs may be cut back hard after flowering. Shearing is possible to create hedges or any form desired. Evergreen, oval-shaped, waxy leaves are up to 20 cm long and 4 cm wide, and are sensitive to frost. Clusters of pale-cream, tubular flowers are borne from spring until October. Their appearance is inconspicuous, but they are famous for their sweet scent. Opening in the evening, the released fragrance may even be too strong for a permanent position next to seating areas. Pollinated flowers develop into whitish berries. The poisonous seeds cause vomiting and feverish symptoms, and the sap may also irritate the skin. The shrubs withstand some drought, alkaline soil and even salinity, but reduce flowering under such conditions. Heat and sun are tolerated and frequent irrigation is welcome in well-drained soil. They respond well to fertilising. Container plants do best with weekly liquid applications, while in open ground complete fertilisers should be given in early spring and again in summer. Scale and mites can occasionally infect the shrubs. Night Jessamine does well in containers, mixed borders or as poolside plants. Propagation via heel cuttings and seeds is simple and self-sowing may result in naturalisation in humid climates."
"Riyadh","Cestrum parqui","Family Name","Solanaceae"
"Riyadh","Cestrum parqui","Origin","Tropical , Mediterranean , Sub Tropical"
"Riyadh","Cestrum parqui","Rainfall","Semi Humid , Semi Arid"
"Riyadh","Cestrum parqui","Propagation","Cuttings , Sowing and Pricking Out"
"Riyadh","Cestrum parqui","Maintenance","Moderate"
"Riyadh","Cestrum parqui","Urban Climate","Resistant"
"Riyadh","Cestrum parqui","Desiccation","Vulnerable"
"Riyadh","Cestrum parqui","Drought","Vulnerable"
"Riyadh","Cestrum parqui","Irrigation","Medium"
"Riyadh","Cestrum parqui","Salinity","Moderate < 3,000 ppm"
"Riyadh","Cestrum parqui","Hardiness Zones","-6°C"
"Riyadh","Cestrum parqui","Vigour","Fast Growing"
"Riyadh","Cestrum parqui","Height","From 2 To 3 M"
"Riyadh","Cestrum parqui","Expansion","From 2 To 3 M"
"Riyadh","Cestrum parqui","Foliage","Deciduous"
"Riyadh","Cestrum parqui","Colour","Green"
"Riyadh","Cestrum parqui","Size","From 10 To 25 CM"
"Riyadh","Cestrum parqui","Flowering Period","From Early June Till Late October"
"Riyadh","Cestrum parqui","Smell","Sweet , Flower , Gives freely of its scent , Strong , Pleasantly Scented"
"Riyadh","Cestrum parqui","Type Of Fruit","Berry"
"Riyadh","Cestrum parqui","Size","From 0.8 To 1 CM"
"Riyadh","Cestrum parqui","Location of Use","Public Open Space , Pedestrian Precinct , Undergrowth , Container Planting , Park Planting , Private Garden , Flowering Hedge , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Cestrum parqui","Other choices","Wind Damage , Grouped Planting , Plant Used by ADA , Attractive to Birds , Good Scent , Attractive Flower , Screen , Topiary Plant , Dominant Plant , Medical Plant"
"Riyadh","Cestrum parqui","description","This Chilean native shrub grows quickly up to 3 metres high with an equivalent width in a somewhat straggly shape. The Willow Jessamine has yellow, fragrant flowers at night from summer through to autumn. They emerge in loose clusters with a tubular shape, about 2 cm in length, and mainly appear at the tips of the upright branches. Slender twigs are lined alternately with deciduous linear leaves that resemble the foliage of willows. They are shiny on top, up to 12 cm long, and release an unpleasant smell when crushed. In Arriyadh, where it is occasionally found in protected gardens, frost may damage the leaves and even kill the branches, but the shrubs readily recover and even flower the same year. Pollinated by moths or butterflies, they develop into small dark-brown, egg-shaped berries. These fruits attract birds which distribute the seeds. The plants may become a nuisance when they invade favourable sites, and their toxic seeds may endanger livestock such as cattle and poultry. C. parqui tolerates some shade, but does best in partial sun with fertile soil. Irrigation in summer is necessary, while it withstands some drought in winter after the leaves are shed. In early spring, it may be cut to the ground to renew growth which should be aided by an application of general-purpose fertiliser. Pinching out is recommended at any time of the year to keep a compact shape. This shrub looks good in groups and may enhance pedestrian precincts with its fragrance."
"Riyadh","Chamaerops humilis","Family Name","Arecaceae"
"Riyadh","Chamaerops humilis","Origin","Mediterranean , Sub Mediterranean"
"Riyadh","Chamaerops humilis","Rainfall","Very Humid , Semi Humid , Semi Arid"
"Riyadh","Chamaerops humilis","Propagation","Sowing and Pricking Out"
"Riyadh","Chamaerops humilis","Maintenance","Moderate"
"Riyadh","Chamaerops humilis","Planting Phase","Perennial"
"Riyadh","Chamaerops humilis","Urban Climate","Resistant"
"Riyadh","Chamaerops humilis","Desiccation","Resistant"
"Riyadh","Chamaerops humilis","Drought","Vulnerable"
"Riyadh","Chamaerops humilis","Irrigation","Medium"
"Riyadh","Chamaerops humilis","Salinity","Moderate < 3,000 ppm"
"Riyadh","Chamaerops humilis","Hardiness Zones","-12°C"
"Riyadh","Chamaerops humilis","Vigour","Normal Growth Rate"
"Riyadh","Chamaerops humilis","Height","From 1 To 4 M"
"Riyadh","Chamaerops humilis","Expansion","From 1 To 3 M"
"Riyadh","Chamaerops humilis","Foliage","Evergreen"
"Riyadh","Chamaerops humilis","Colour","Yellow"
"Riyadh","Chamaerops humilis","Size","From 15 To 35 CM"
"Riyadh","Chamaerops humilis","Flowering Period","From Early June Till Late July"
"Riyadh","Chamaerops humilis","Type Of Fruit","Drupe(fleshy/juicy)"
"Riyadh","Chamaerops humilis","Size","From 1.2 To 3 CM"
"Riyadh","Chamaerops humilis","Toxicity Inedible , Fruit","Inedible , Fruit"
"Riyadh","Chamaerops humilis","Location of Use","Home Plant , Public Open Space , Pedestrian Precinct , Container Planting , Park Planting , Private Garden , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Chamaerops humilis","Other choices","Attractive Foliage , Plant Used by ADA , Attractive Fruits , Attractive Flower , Attractive Shape , Crop Plant , Dominant Plant"
"Riyadh","Chamaerops humilis","description","The Dwarf Fan Palm is native to the Mediterranean area and one of the few palms that are naturally growing in Europe. These small palms are often seen in Riyadh, where they withstand occasional cold snaps with frost well. In the wild they usually have a single trunk some 4 metres high, while cultivated ones are mostly multi-stemmed. Unless trimmed the trunk is covered by remnants of old fronds. The fans are triangular spades 60 cm across and sharp thorns align the margins of the petiole that measures more than 1 metre in length. Yellow inflorescences appear in early summer at the base of the crown. Male and female flowers usually grow on different plants. In autumn tiny, inedible dates develop to 1 cm diameter with yellow, orange or brown rind. Dwarf Fan Palms are very tough and take full sun, wind and some salinity. Drought is tolerated by an established specimen, but stagnant water may kill it. Rich, well-draining soil and deep, regular irrigation are preferred. C. humilis can be planted very decoratively in Riyadh. They make striking accent plants in rock gardens and containers and look good in groups on slopes where they do not have to compete with larger shrubs or trees. In former times the fibres were used for making mats, ropes and brooms. Nowadays the leaves may be fabricated as a substitute for linen or as ‘vegetable horsehair’. Young leaf tips may be eaten as vegetables. Propagation by seed is most common, but offshoots can be detached from a clump. Maintenance is low: removal of dead fronds and unwanted shoots is occasionally necessary."
"Riyadh","Senecio cineraria","Family Name","Asteraceae"
"Riyadh","Senecio cineraria","Origin","Mediterranean"
"Riyadh","Senecio cineraria","Rainfall","Very Humid , Semi Humid , Semi Arid"
"Riyadh","Senecio cineraria","Propagation","Cuttings"
"Riyadh","Senecio cineraria","Maintenance","Low"
"Riyadh","Senecio cineraria","Planting Phase","Biennial , Perennial"
"Riyadh","Senecio cineraria","Urban Climate","Resistant"
"Riyadh","Senecio cineraria","Desiccation","Resistant"
"Riyadh","Senecio cineraria","Drought","Vulnerable"
"Riyadh","Senecio cineraria","Irrigation","Medium"
"Riyadh","Senecio cineraria","Salinity","Moderate < 3,000 ppm"
"Riyadh","Senecio cineraria","Hardiness Zones","-6°C"
"Riyadh","Senecio cineraria","Vigour","Slow Growing"
"Riyadh","Senecio cineraria","Height","From 0.15 To 1 M"
"Riyadh","Senecio cineraria","Expansion","From 0.15 To 1.4 M"
