"study","species","trait_name","value"
"Benaranurseries","Cordyline australis","Common Name","Cabbage Tree"
"Benaranurseries","Cordyline australis","Plant Type","Evergreen, Shrub, Strappy Leaf, Tree"
"Benaranurseries","Cordyline australis","Dimensions","2.5m high x 1m wide"
"Benaranurseries","Cordyline australis","Sunlight","Full Sun, Part Sun"
"Benaranurseries","Cordyline australis","Bird/Wildlife Attracting","No"
"Benaranurseries","Cordyline australis","Flower Colour","Cream, White"
"Benaranurseries","Cordyline australis","Foliage Colour","Burgundy, Red"
"Benaranurseries","Cordyline australis","Botanical Genus","Cordyline"
"Benaranurseries","Cordyline australis","Botanical Species","australis"
"Benaranurseries","Cordyline australis","Flower Type","Panicles"
"Benaranurseries","Cordyline australis","Foliage Type","Strappy - Grass Like"
"Benaranurseries","Cordyline australis","Market Name","Red Star"
"Benaranurseries","Cordyline australis","Width","100 cm"
"Benaranurseries","Cordyline australis","Height","250 cm"
"Benaranurseries","Cordyline australis","description","Cordyline Red Star is an attractive species of Cordyline that forms a single trunk and long broad foliage coloured red to burgundy. It is not noted for its flowers, but creamy white panicles form on older trees that later produce berries. 
Cordylines are a fantastic architectural plant for landscaping around pools and in garden beds. Cordyline Red Star is also ideal for specimen plantings, large pots and contemporary gardens. Plant Cordyline Red Star in an area of full to light shade; it will show its best colour in full sun. This variety is waterwise and will tolerate most well drained soils, coastal conditions as well as dry periods. 
Cordyline Red Star is relatively low maintenance and easily grown under all conditions. Water well until established. Remove spent flowers when necessary and fertilise annually with a long term slow release fertiliser.
Cordyline Red Star can grow to a height of 2.5 metres and a width of 1 metre."
"Benaranurseries","Cordyline banksii","Common Name","Forest Cabbage Tree"
"Benaranurseries","Cordyline banksii","Plant Type","Evergreen, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Cordyline banksii","Dimensions","1.2m high x 80cm wide"
"Benaranurseries","Cordyline banksii","Sunlight","Full Sun"
"Benaranurseries","Cordyline banksii","Bird/Wildlife Attracting","No"
"Benaranurseries","Cordyline banksii","Foliage Colour","Brown, Cream, Green"
"Benaranurseries","Cordyline banksii","Botanical Genus","Cordyline"
"Benaranurseries","Cordyline banksii","Botanical Species","banksii"
"Benaranurseries","Cordyline banksii","Flower Type","No"
"Benaranurseries","Cordyline banksii","Foliage Type","Strappy - Grass Like"
"Benaranurseries","Cordyline banksii","Market Name","Electric Flash"
"Benaranurseries","Cordyline banksii","Width","80 cm"
"Benaranurseries","Cordyline banksii","Height","120 cm"
"Benaranurseries","Cordyline banksii","description","Cordyline Electric Flash PBR is a compact, clump forming Cordyline that doesn’t develop a bare single stemmed trunk. Instead it develops side shoots that together with its slightly arching leaves provides dense foliage.  Multiple shoots form a clump of green and chocolate striped, strappy leaves.Makes a great plant for backyard gardens, landscapes, pots, containers and courtyards. Plant in a full sun position with well drained soil.Heat tolerant and cold hardy.Cordyline Electric Flash PBR grows to a height of 1.2m with a spread of 0.8m wide."
"Benaranurseries","Cordyline banksii","Common Name","Cabbage Tree"
"Benaranurseries","Cordyline banksii","Plant Type","Evergreen, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Cordyline banksii","Dimensions","1.2-1.5m high x 1m wide"
"Benaranurseries","Cordyline banksii","Sunlight","Full Sun, Part Sun"
"Benaranurseries","Cordyline banksii","Bird/Wildlife Attracting","No"
"Benaranurseries","Cordyline banksii","Foliage Colour","Burgundy, Pink, Purple"
"Benaranurseries","Cordyline banksii","Botanical Genus","Cordyline"
"Benaranurseries","Cordyline banksii","Botanical Species","banksii"
"Benaranurseries","Cordyline banksii","Flower Type","No"
"Benaranurseries","Cordyline banksii","Foliage Type","Strappy - Grass Like"
"Benaranurseries","Cordyline banksii","Market Name","Electric Pink"
"Benaranurseries","Cordyline banksii","Width","100 cm"
"Benaranurseries","Cordyline banksii","Height","150 cm"
"Benaranurseries","Cordyline banksii","description","'Electric Pink' is an ideal name for this vibrant Cordyline. It is an exciting statement plant that forms vivid pink and purple striped foliage ideal for contrasting against green or yellow dominant backgrounds. Cordylines are a fantastic architectural plant for landscaping around pools and in garden beds. Plant Cordyline 'Electric Pink' in an area of full to partial sun, however Cordyline Electric Pink will show its best colour in full sun. This variety will tolerate most well drained soils and has shown to have a resistance to crown rot. Once established, Cordyline Electric Pink is extremely heat tolerant, tolerating temperatures above 40 degrees Celsius. Cordyline 'Electric Pink' is relatively low maintenance. Water well until established and use a slow release fertiliser in spring. Cordyline Electric Pink can grow to a height of 1.5 metres and width of 1 metre."
"Benaranurseries","Cordyline australis","Common Name","Cabbage Tree"
"Benaranurseries","Cordyline australis","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Cordyline australis","Dimensions","3m high x 1m wide"
"Benaranurseries","Cordyline australis","Sunlight","Full Sun, Part Sun"
"Benaranurseries","Cordyline australis","Bird/Wildlife Attracting","No"
"Benaranurseries","Cordyline australis","Flower Colour","Cream, White"
"Benaranurseries","Cordyline australis","Foliage Colour","Green"
"Benaranurseries","Cordyline australis","Botanical Genus","Cordyline"
"Benaranurseries","Cordyline australis","Botanical Species","australis"
"Benaranurseries","Cordyline australis","Flower Type","Panicles"
"Benaranurseries","Cordyline australis","Foliage Type","Lanceolate - Pointed At Both Ends"
"Benaranurseries","Cordyline australis","Market Name","Kaspar Green"
"Benaranurseries","Cordyline australis","Width","100 cm"
"Benaranurseries","Cordyline australis","Height","300 cm"
"Benaranurseries","Cordyline australis","description","Cordyline Kaspar Green is known for its broad, lance shade green leaves and fragrant flower spikes.  This variety is a stunning choice for Mediterranean and tropical gardens. Cordyline Kaspar Green is equipped with a round branching habit, forming more compact and dense foliage. Cordylines are a fantastic architectural plant for landscaping around pools and in garden beds. Plant Cordyline Kaspar Green in an area of full to partial sun, however Cordyline Kaspar Green will show its best colour in full sun. This variety will tolerate most well drained soils and has shown to have a strong resistance to crown rot.Cordyline Kaspar Green waterwise and low maintenance. Water well until established. Remove spent flowers when necessary and fertilise annually with a long term slow release fertiliser.Cordyline Kaspar Green can grow to a height of 3 metres and a width of 1 metre."
"Benaranurseries","Cordyline hybrid","Common Name","Cabbage Tree"
"Benaranurseries","Cordyline hybrid","Plant Type","Evergreen, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Cordyline hybrid","Dimensions","1m high x 1m wide"
"Benaranurseries","Cordyline hybrid","Sunlight","Full Sun, Part Sun"
"Benaranurseries","Cordyline hybrid","Bird/Wildlife Attracting","No"
"Benaranurseries","Cordyline hybrid","Flower Colour","Pink"
"Benaranurseries","Cordyline hybrid","Foliage Colour","Brown, Burgundy, Red"
"Benaranurseries","Cordyline hybrid","Botanical Genus","Cordyline"
"Benaranurseries","Cordyline hybrid","Botanical Species","hybrid"
"Benaranurseries","Cordyline hybrid","Flower Type","Panicles"
"Benaranurseries","Cordyline hybrid","Foliage Type","Strappy - Grass Like"
"Benaranurseries","Cordyline hybrid","Market Name","Red Fountain (PBR)"
"Benaranurseries","Cordyline hybrid","Width","100 cm"
"Benaranurseries","Cordyline hybrid","Height","100 cm"
"Benaranurseries","Cordyline hybrid","description","Cordyline Red Fountain produces long, thin arching burgundy coloured leaves and multiple short stems emerge from the base, forming a deep red, grassy look.Cordylines are a fantastic architectural plant for landscaping around pools and in garden beds. Cordyline Red Fountain is also ideal for specimen plantings, large pots and contemporary gardens. Plant Cordyline Red Fountain in an area of full to light shade; it will show its best colour in full sun. This variety will tolerate most well drained soils, coastal conditions as well as dry periods. Cordyline Red Fountain is relatively low maintenance and easily grown under all conditions. Water well until established and during extremely dry periods. Remove spent flowers when necessary and fertilise annually with a long term slow release fertiliser. Cordyline Red Fountain can grow to a height and width of 1 metre."
"Benaranurseries","Cordyline australis","Common Name","Cabbage Tree"
"Benaranurseries","Cordyline australis","Plant Type","Evergreen, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Cordyline australis","Dimensions","2.5m high x 2m wide"
"Benaranurseries","Cordyline australis","Sunlight","Full Sun, Part Sun"
"Benaranurseries","Cordyline australis","Bird/Wildlife Attracting","No"
"Benaranurseries","Cordyline australis","Flower Colour","Cream, Pink"
"Benaranurseries","Cordyline australis","Foliage Colour","Red"
"Benaranurseries","Cordyline australis","Flowering Season","Summer"
"Benaranurseries","Cordyline australis","Botanical Genus","Cordyline"
"Benaranurseries","Cordyline australis","Botanical Species","australis"
"Benaranurseries","Cordyline australis","Flower Type","Panicles"
"Benaranurseries","Cordyline australis","Foliage Type","Strappy - Grass Like"
"Benaranurseries","Cordyline australis","Market Name","Red Sensation"
"Benaranurseries","Cordyline australis","Width","200 cm"
"Benaranurseries","Cordyline australis","Height","250 cm"
"Benaranurseries","Cordyline australis","description","Cordyline Red Sensation is an attractive species of Cordyline that forms a single trunk and bears several stout ascending branches that house long broad foliage coloured dark red. During early summer flowers are produced in terminal panicles.Cordylines are a fantastic architectural plant for landscaping around pools and in garden beds. Cordyline Red Sensation is also ideal for specimen plantings, large pots and contemporary gardens. Planting Cordyline Red Sensation in an area of full sun to light shade will show its best colour. This variety will tolerate most well drained soils, coastal conditions as well as dry periods. Cordyline Red Sensation is waterwise and relatively low maintenance and easily grown under all conditions. Water well until established. Remove spent flowers when necessary and fertilise annually with a long term slow release fertiliser.Cordyline Red Sensation can grow to a height of 2.5 metres and a width of 2 metres."
"Benaranurseries","Cordyline terminalis","Common Name","Ti Plant"
"Benaranurseries","Cordyline terminalis","Plant Type","Evergreen, Indoor Foliage, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Cordyline terminalis","Dimensions","1.2m high x 80cm wide"
"Benaranurseries","Cordyline terminalis","Sunlight","Part Sun, Shade"
"Benaranurseries","Cordyline terminalis","Bird/Wildlife Attracting","No"
"Benaranurseries","Cordyline terminalis","Flower Colour","Pink"
"Benaranurseries","Cordyline terminalis","Foliage Colour","Burgundy, Pink"
"Benaranurseries","Cordyline terminalis","Botanical Genus","Cordyline"
"Benaranurseries","Cordyline terminalis","Botanical Species","terminalis"
"Benaranurseries","Cordyline terminalis","Flower Type","Panicles"
"Benaranurseries","Cordyline terminalis","Foliage Type","Lanceolate - Pointed At Both Ends/Strappy - Grass Like"
"Benaranurseries","Cordyline terminalis","Market Name","Ruby"
"Benaranurseries","Cordyline terminalis","Width","80 cm"
"Benaranurseries","Cordyline terminalis","Height","120 cm"
"Benaranurseries","Cordyline terminalis","description","Cordyline terminalis Ruby produces stunning two toned ruby red and deep burgundy foliage, creating a true stand-out display plant. This stunning indoor houseplant has a compact busy growth habit, creating a more dense appearance.Cordylines are a fantastic architectural plant for landscaping around pools and in garden beds. This variety is also ideal as an under-storey plant, adding a tropical feel to the garden. Plant Cordyline terminalis Ruby in an area of full to part shade; it will show its best colour in brighter areas. This variety will tolerate most well drained soils, coastal conditions as well as dry periods. Cordyline terminalis Ruby is relatively low maintenance and easily grown . Water well until established and during extremely dry periods. Fertilise annually with a long term slow release fertiliser. Cordyline terminalis Ruby can grow to a height of 1.2 metres and a width of 80cm."
"Benaranurseries","Coriandrum sativum","Common Name","Coriander"
"Benaranurseries","Coriandrum sativum","Plant Type","Evergreen, Outdoor, Perennial, Seedling, Shrub"
"Benaranurseries","Coriandrum sativum","Sunlight","Full Sun"
"Benaranurseries","Coriandrum sativum","Bird/Wildlife Attracting","No"
"Benaranurseries","Coriandrum sativum","Botanical Genus","Coriandrum"
"Benaranurseries","Coriandrum sativum","Botanical Species","sativum"
"Benaranurseries","Coriandrum sativum","Flower Type","No"
"Benaranurseries","Coriandrum sativum","Foliage Type","No"
"Benaranurseries","Coriandrum sativum","Market Name","Garden Fresh"
"Benaranurseries","Coriandrum sativum","Width","30 cm"
"Benaranurseries","Coriandrum sativum","description","Coriander is a fine herb with beautiful, aromatic, serrated foliage. The dried seeds are harvested when they turn brown. Use Coriander in hot dishes, particularily Thai cuisine, in pesto or as a garnish."
"Benaranurseries","Coriandrum sativum","Common Name","Coriander"
"Benaranurseries","Coriandrum sativum","Sunlight","Full Sun"
"Benaranurseries","Coriandrum sativum","Bird/Wildlife Attracting","No"
"Benaranurseries","Coriandrum sativum","Botanical Genus","Coriandrum"
"Benaranurseries","Coriandrum sativum","Botanical Species","sativum"
"Benaranurseries","Coriandrum sativum","Flower Type","No"
"Benaranurseries","Coriandrum sativum","Foliage Type","No"
"Benaranurseries","Coriandrum sativum","Market Name","Garden Fresh Maxi"
"Benaranurseries","Coriandrum sativum","description","Coriander is a fine herb with beautiful, aromatic, serrated foliage. The dried seeds are harvested when they turn brown. Use Coriander in hot dishes, particularily Thai cuisine, in pesto or as a garnish."
"Benaranurseries","Zea mays","Common Name","Corn"
"Benaranurseries","Zea mays","Dimensions","Maturity 85 days"
"Benaranurseries","Zea mays","Sunlight","Full Sun"
"Benaranurseries","Zea mays","Bird/Wildlife Attracting","No"
"Benaranurseries","Zea mays","Botanical Genus","Zea"
"Benaranurseries","Zea mays","Botanical Species","mays"
"Benaranurseries","Zea mays","Flower Type","No"
"Benaranurseries","Zea mays","Foliage Type","No"
"Benaranurseries","Zea mays","Market Name","Garden Fresh"
"Benaranurseries","Zea mays","description","Corn Bicolour is a super sweet, high yeilding corn. This corn is best used in salads, soups or as a side dish."
"Benaranurseries","Zea mays","Common Name","Corn"
"Benaranurseries","Zea mays","Plant Type","Seedling, Shrub, Vegetable"
"Benaranurseries","Zea mays","Sunlight","Full Sun"
"Benaranurseries","Zea mays","Bird/Wildlife Attracting","No"
"Benaranurseries","Zea mays","Botanical Genus","Zea"
"Benaranurseries","Zea mays","Botanical Species","mays"
"Benaranurseries","Zea mays","Flower Type","No"
"Benaranurseries","Zea mays","Foliage Type","No"
"Benaranurseries","Zea mays","Market Name","Garden Fresh"
"Benaranurseries","Zea mays","Width","30 cm"
"Benaranurseries","Zea mays","description","Sweet Corn is a sweet, high yielding corn which is ideal for growing in a home vegetable garden. It can be used in many ways in salads or as a side-dish. For a delicious treat, wrap whole corn cob, garlic, herbs and butter in foil. Place on BBQ, turning constantly until heated through. Perfect for any outdoor entertaining."
"Benaranurseries","Zea mays","Common Name","Corn"
"Benaranurseries","Zea mays","Plant Type","Seedling, Shrub, Vegetable"
"Benaranurseries","Zea mays","Sunlight","Full Sun"
"Benaranurseries","Zea mays","Bird/Wildlife Attracting","No"
"Benaranurseries","Zea mays","Botanical Genus","Zea"
"Benaranurseries","Zea mays","Botanical Species","mays"
"Benaranurseries","Zea mays","Flower Type","No"
"Benaranurseries","Zea mays","Foliage Type","No"
"Benaranurseries","Zea mays","Market Name","Garden Fresh Advanced"
"Benaranurseries","Zea mays","Width","40 cm"
"Benaranurseries","Zea mays","description","Corn Sweet is a sweet, high yielding corn which is suitable for the home vegetable garden. It can be used in many ways in salads or as a side dish, but for a delicious treat, wrap whole corn cob, garlic, herbs and butter in foil. Place on BBQ, turning constantly until heated through. Perfect for any outdoor entertaining."
"Benaranurseries","Correa pulchella","Common Name","Native Fuchsia"
"Benaranurseries","Correa pulchella","Plant Type","Evergreen, Hedge, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Correa pulchella","Dimensions","50cm high x 50cm wide"
"Benaranurseries","Correa pulchella","Sunlight","Full Sun"
"Benaranurseries","Correa pulchella","Bird/Wildlife Attracting","Yes"
"Benaranurseries","Correa pulchella","Flower Colour","Fuchsia, Pink, Red"
"Benaranurseries","Correa pulchella","Foliage Colour","Gold, Green"
"Benaranurseries","Correa pulchella","Flowering Season","Autumn, Spring, Winter"
"Benaranurseries","Correa pulchella","Botanical Genus","Correa"
"Benaranurseries","Correa pulchella","Botanical Species","pulchella"
"Benaranurseries","Correa pulchella","Flower Type","Campanulate - Bell Shaped, With The Segments Gently Flaring"
"Benaranurseries","Correa pulchella","Foliage Type","Elliptic - Oval-shaped, Small Or No Point"
"Benaranurseries","Correa pulchella","Market Name","Win's Wonder"
"Benaranurseries","Correa pulchella","Width","50 cm"
"Benaranurseries","Correa pulchella","Height","50 cm"
"Benaranurseries","Correa pulchella","description","Named after the founder of Benara Nurseries; Winifred James, Correa Wins Wonder is a small to medium shrub native fuchsia that displays the colour of Australia with its green and gold leaves and classic deep pink flowers during winter and early spring. This variety is ideal for bird lovers as it will entice nectar feeding birds to the garden.Correa Wins Wonder is used for many areas such as an informal hedge, or a well suited addition to a cottage garden. Correa Wins Wonder is also ideal for containers or pots. This particular variety thrives in a position of full to part sun, with well draining soils. Correa Wins Wonder is waterwise and will tolerate coastal areas, light frost and extended dry periods. Correa Wins Wonder is relatively low maintenance. Water well until established and keep soils moist through warmer periods.Correa Wins Wonder can grow to a height and width of 50 centimetres."
"Benaranurseries","Corymbia calophylla","Common Name","Marri"
"Benaranurseries","Corymbia calophylla","Plant Type","Coastal, Evergreen, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Tree"
"Benaranurseries","Corymbia calophylla","Dimensions","15m high x 8m wide"
"Benaranurseries","Corymbia calophylla","Sunlight","Full Sun"
"Benaranurseries","Corymbia calophylla","Bird/Wildlife Attracting","Yes"
"Benaranurseries","Corymbia calophylla","Flower Colour","Cream, Pink, White"
"Benaranurseries","Corymbia calophylla","Foliage Colour","Green"
"Benaranurseries","Corymbia calophylla","Flowering Season","Summer"
"Benaranurseries","Corymbia calophylla","Botanical Genus","Corymbia"
"Benaranurseries","Corymbia calophylla","Botanical Species","calophylla"
"Benaranurseries","Corymbia calophylla","Flower Type","Panicles"
"Benaranurseries","Corymbia calophylla","Foliage Type","Lanceolate - Pointed At Both Ends"
"Benaranurseries","Corymbia calophylla","Width","800 cm"
"Benaranurseries","Corymbia calophylla","Height","1500 cm"
"Benaranurseries","Corymbia calophylla","description","Corymbia calophylla is usually a large tree and can reach 40m but when  in cultivation it becomes more a medium sized tree with a dense rounded canopy. In the flowering season in summer the buds burst into clusters of fluffy cream flowers which are held outside the canopy making a wonderful display. You may also see pinks and sometimes red as they can readily become cross-pollinated.The 'Calophylla' tree has a thick straight trunk and fibrous bark. The attractive lanceolate leaves hang vertically which are the perfect foil for the showy flower clusters.This lovely tree is native to the southern coastal areas of Western Australia and so tolerates the windy weather and is ideal as a screen on larger properties.'Calophylla' prefers moist, well drained soil  and can  do well in poor quality soils, and can withstand mild frosts. If you choose to fertilize, ensure it is suitable to natives; sustained release granules are a good choice; and spread them around the leaf line.Once established 'Callophylla' will tolerate drought."
"Benaranurseries","Corymbia calophylla rosea","Common Name","Pink Flowering Marri"
"Benaranurseries","Corymbia calophylla rosea","Plant Type","Evergreen, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Tree"
"Benaranurseries","Corymbia calophylla rosea","Dimensions","25m high x 13m wide"
"Benaranurseries","Corymbia calophylla rosea","Sunlight","Full Sun"
"Benaranurseries","Corymbia calophylla rosea","Bird/Wildlife Attracting","Yes"
"Benaranurseries","Corymbia calophylla rosea","Flower Colour","Pink"
"Benaranurseries","Corymbia calophylla rosea","Foliage Colour","Green"
"Benaranurseries","Corymbia calophylla rosea","Botanical Genus","Corymbia"
"Benaranurseries","Corymbia calophylla rosea","Botanical Species","calophylla rosea"
"Benaranurseries","Corymbia calophylla rosea","Flower Type","Panicles"
"Benaranurseries","Corymbia calophylla rosea","Foliage Type","Lanceolate - Pointed At Both Ends"
"Benaranurseries","Corymbia calophylla rosea","Width","1300 cm"
"Benaranurseries","Corymbia calophylla rosea","Height","2500 cm"
"Benaranurseries","Corymbia calophylla rosea","description","Eucalyptus calophylla rosea is an ornamental gum bearing a profusion of pink, fluffy flowers in Summer & Autumn, followed by large decorative fruit. Ideal for large gardens, parks, roadsides, and rural plantings. a good shade or shelter tree that is suitable for windy, exposed sites. The flowers are bird attracting.Best grown in a sunny open position in moist, well drained soil, but withstands some shade. Will tolerate short periods of dryness, pollution and light frost, but avoid wet poorly drained soil.Growing 25m high x 13m wide"
"Benaranurseries","Corymbia ficifolia","Common Name","Red Flowering Gum"
"Benaranurseries","Corymbia ficifolia","Plant Type","Evergreen, Native Australian Plant, Outdoor, Perennial, Tree"
"Benaranurseries","Corymbia ficifolia","Dimensions","6-15m high x 5-10m wide"
"Benaranurseries","Corymbia ficifolia","Sunlight","Full Sun"
"Benaranurseries","Corymbia ficifolia","Bird/Wildlife Attracting","No"
"Benaranurseries","Corymbia ficifolia","Flower Colour","Orange, Pink, Red"
"Benaranurseries","Corymbia ficifolia","Foliage Colour","Green, Grey"
"Benaranurseries","Corymbia ficifolia","Botanical Genus","Corymbia"
"Benaranurseries","Corymbia ficifolia","Botanical Species","ficifolia"
"Benaranurseries","Corymbia ficifolia","Flower Type","Cyme"
"Benaranurseries","Corymbia ficifolia","Foliage Type","Subulate - Tapering Point, Awl-shaped"
"Benaranurseries","Corymbia ficifolia","Width","1000 cm"
"Benaranurseries","Corymbia ficifolia","Height","1500 cm"
"Benaranurseries","Corymbia ficifolia","description","Corymbia ficifolia is an ornamental small to medium Australian Native renowned for its brilliant floral display during summer. The flower colour is variable, ranging from deep red through to pink and bright orange. Foliage is grey-green and glossy.This lovely tree will make an excellent addition to large gardens, parks and landscapes. It makes a good shade or windbreak tree. Thrives in a sunny to partly shaded position in moist, well drained soil.Tolerates coastal conditions.  Protect from frost when young.Corymbia ficifolia grows 6-15m high and 5-10m wide."
"Benaranurseries","Corymbia ficifolia x hybrid","Common Name","Baby Scarlet Eucalyptus"
"Benaranurseries","Corymbia ficifolia x hybrid","Plant Type","Coastal, Evergreen, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Tree"
"Benaranurseries","Corymbia ficifolia x hybrid","Dimensions","3-5m high and 2-3m wide"
"Benaranurseries","Corymbia ficifolia x hybrid","Sunlight","Full Sun"
"Benaranurseries","Corymbia ficifolia x hybrid","Bird/Wildlife Attracting","Yes"
"Benaranurseries","Corymbia ficifolia x hybrid","Flower Colour","Red, Scarlet"
"Benaranurseries","Corymbia ficifolia x hybrid","Foliage Colour","Bronze, Copper, Green"
"Benaranurseries","Corymbia ficifolia x hybrid","Flowering Season","Spring, Summer"
"Benaranurseries","Corymbia ficifolia x hybrid","Botanical Genus","Corymbia"
"Benaranurseries","Corymbia ficifolia x hybrid","Botanical Species","ficifolia x hybrid"
"Benaranurseries","Corymbia ficifolia x hybrid","Flower Type","Cyme"
"Benaranurseries","Corymbia ficifolia x hybrid","Foliage Type","Subulate - Tapering Point, Awl-shaped"
"Benaranurseries","Corymbia ficifolia x hybrid","Market Name","Baby Scarlet™"
"Benaranurseries","Corymbia ficifolia x hybrid","Width","300 cm"
"Benaranurseries","Corymbia ficifolia x hybrid","Height","500 cm"
"Benaranurseries","Corymbia ficifolia x hybrid","description","This stunning, small native tree is spectacular. Bearing brilliant large, scarlet-red, staminate flower clusters during spring and summer this prolific flowering small tree is a great addition to any garden, large or small. The leaves are large, glossy dark green with a lighter underside and have a weeping habit. This tree is also ideal for parks and would be a strong feature in streetscapes. Suitable to most soil types makes it a versatile plant in many situations, tolerating frosts and drought once established/settled. Suitable to most areas in Australia. The beautiful flowers are bird attracting bringing nature to you. There is no pruning required as this tree maintains a good shape.The grafted ficifolia have a root stock more adaptable to different types of soil such as clay, loam and gravel making them more versatile than the non-grafted Corymbia ficifolia.Being grafted trees we need to ensure any shoots that develop from below the graft are removed as these will be root stock and may grow vigorously and overwhelm the selected Corymbia ficifolia above and you will lose the top tree and the desired flower of your selected colour."
"Benaranurseries","Corymbia ficifolia x hybrid","Common Name","Muchea Red Eucalyptus"
"Benaranurseries","Corymbia ficifolia x hybrid","Plant Type","Advanced Plants, Coastal, Evergreen, Native Australian Plant, Native West Australian Plant, Tree"
"Benaranurseries","Corymbia ficifolia x hybrid","Dimensions","600cm high x 400cm wide"
"Benaranurseries","Corymbia ficifolia x hybrid","Sunlight","Full Sun"
"Benaranurseries","Corymbia ficifolia x hybrid","Bird/Wildlife Attracting","Yes"
"Benaranurseries","Corymbia ficifolia x hybrid","Flower Colour","Red"
"Benaranurseries","Corymbia ficifolia x hybrid","Foliage Colour","Green"
"Benaranurseries","Corymbia ficifolia x hybrid","Flowering Season","Summer"
"Benaranurseries","Corymbia ficifolia x hybrid","Botanical Genus","Corymbia"
"Benaranurseries","Corymbia ficifolia x hybrid","Botanical Species","ficifolia x hybrid"
"Benaranurseries","Corymbia ficifolia x hybrid","Flower Type","Cyme"
"Benaranurseries","Corymbia ficifolia x hybrid","Foliage Type","Subulate - Tapering Point, Awl-shaped"
"Benaranurseries","Corymbia ficifolia x hybrid","Market Name","Muchea Red"
"Benaranurseries","Corymbia ficifolia x hybrid","Width","400 cm"
"Benaranurseries","Corymbia ficifolia x hybrid","Height","600 cm"
"Benaranurseries","Corymbia ficifolia x hybrid","description","This stunning, small native tree is spectacular. Bearing brilliant large, showy-red, staminate flower clusters during spring and summer this prolific flowering small tree is a great addition to any garden, large or small. The leaves are large, glossy dark green with a lighter underside and have a weeping habit. This tree is also ideal for parks and would be a strong feature in streetscapes. Suitable to most soil types makes it a versatile plant in many situations, tolerating frosts and drought once established/settled. Suitable to most areas in Australia. The beautiful flowers are bird attracting bringing nature to you. There is no pruning required as this tree maintains a good shape.The grafted ficifolia have a root stock more adaptable to different types of soil such as clay, loam and gravel making them more versatile than the non-grafted Corymbia ficifolia.Being grafted trees we need to ensure any shoots that develop from below the graft are removed as these will be root stock and may grow vigorously and overwhelm the selected Corymbia ficifolia above and you will lose the top tree and the desired flower of your selected colour."
"Benaranurseries","Corymbia ficifolia x hybrid","Common Name","Summer Red Eucalyptus"
"Benaranurseries","Corymbia ficifolia x hybrid","Plant Type","Coastal, Evergreen, Native Australian Plant, Outdoor, Perennial, Tree"
"Benaranurseries","Corymbia ficifolia x hybrid","Dimensions","6m high x 3m wide"
"Benaranurseries","Corymbia ficifolia x hybrid","Sunlight","Full Sun"
"Benaranurseries","Corymbia ficifolia x hybrid","Bird/Wildlife Attracting","Yes"
"Benaranurseries","Corymbia ficifolia x hybrid","Flower Colour","Red"
"Benaranurseries","Corymbia ficifolia x hybrid","Foliage Colour","Green"
"Benaranurseries","Corymbia ficifolia x hybrid","Flowering Season","Spring, Summer"
"Benaranurseries","Corymbia ficifolia x hybrid","Botanical Genus","Corymbia"
"Benaranurseries","Corymbia ficifolia x hybrid","Botanical Species","ficifolia x hybrid"
"Benaranurseries","Corymbia ficifolia x hybrid","Flower Type","Cyme"
"Benaranurseries","Corymbia ficifolia x hybrid","Foliage Type","Subulate - Tapering Point, Awl-shaped"
"Benaranurseries","Corymbia ficifolia x hybrid","Market Name","Summer Red (PBR)"
"Benaranurseries","Corymbia ficifolia x hybrid","Width","300 cm"
"Benaranurseries","Corymbia ficifolia x hybrid","Height","600 cm"
"Benaranurseries","Corymbia ficifolia x hybrid","description","This stunning, small native tree is spectacular.Bearing brilliant large, red, staminate flower clusters during spring and summer this prolific flowering small tree is a great addition to any garden, large or small.The leaves are large, glossy dark green with a lighter underside and have a weeping habit.This tree is also ideal for parks and would be a strong feature in streetscapes.Suitable to most soil types makes it a versatile plant in many situations, tolerating frosts and drought once established/settled. Suitable to most areas in Australia.The beautiful flowers are bird attracting bringing nature to you.There is no pruning required as this tree maintains a good shape."
"Benaranurseries","Corymbia maculata","Common Name","Spotted Gum"
"Benaranurseries","Corymbia maculata","Plant Type","Evergreen, Native Australian Plant, Outdoor, Perennial, Tree"
"Benaranurseries","Corymbia maculata","Dimensions","15-30m high x 12-15m wide"
"Benaranurseries","Corymbia maculata","Sunlight","Full Sun"
"Benaranurseries","Corymbia maculata","Bird/Wildlife Attracting","No"
"Benaranurseries","Corymbia maculata","Flower Colour","White"
"Benaranurseries","Corymbia maculata","Foliage Colour","Green"
"Benaranurseries","Corymbia maculata","Botanical Genus","Corymbia"
"Benaranurseries","Corymbia maculata","Botanical Species","maculata"
"Benaranurseries","Corymbia maculata","Flower Type","Cyme"
