"study","species","trait_name","value"
"KingsparkBG","Grevillea preissii","Description","In the wild this grevillea has a number of forms all confined to the west coastal areas of Western Australia between Lancelin and Bunbury. It has attractive dark-green foliage and develops into a rounded shrub with a height of about 60 cm. It makes a good specimen shrub for a large pot and is an ideal general garden plant."
"KingsparkBG","Grevillea preissii","Flowers","The conspicuous and profuse inflorescences with their bright red flowers create a pleasing contrast with the foliage. Flowering is for a long period from about May to September."
"KingsparkBG","Grevillea preissii","Growing conditions","A position in full sun is best for this easy-to-grow plant. It is lime tolerant and suitable for growing in the coastal suburbs (although perhaps not fully exposed to strong sea winds). It can also be grown in neutral soils in deep sand but it must have good drainage. Lightly-shaded sites can be tolerated as can the occasional frost."
"KingsparkBG","Grevillea preissii","Watering","Establish the plant by watering well initially and ensuring that until established it does not dry out, after which it should not require watering except in very prolonged dry summer spells. Water only at roots, not overhead. An open mulch in summer is also recommended."
"KingsparkBG","Grevillea preissii","Pruning","In general, these plants are best tip-pruned regularly to maintain the desired form. It can tolerate more severe pruning if required."
"KingsparkBG","Grevillea preissii","Fertiliser","Apply slow-release, native-blend fertiliser at time of planting and annually as required in the spring months."
"KingsparkBG","Grevillea preissii","Pests and diseases","Grevilleas in general may be susceptible to dieback (the soil-borne disease caused by the organism Phytophthora cinnamomi). The best means of minimising the possibility of infection is to source plants from registered suppliers and to plant in free-draining soil."
"KingsparkBG","Grevillea preissii","Miscellaneous","Try clipping it as a low flowering hedge."
"KingsparkBG","Grevillea preissii","common name","Spider Net Grevillea"
"KingsparkBG","Grevillea sparsiflora","Description","This grevillea is a native of the south-east coast of Western Australia, growing on sand dunes or in woodland. It is a low shrub, 50 cm to 1 m in height and up to 1 m in width with dense greyish-green foliage. The leaves appear narrower than they actually are because the edges of each leaf are folded under."
"KingsparkBG","Grevillea sparsiflora","Flowers","Flowers appear from winter to spring. They are in shades of pink through to orange- red, somewhat hidden within the foliage but making an excellent contrast to it."
"KingsparkBG","Grevillea sparsiflora","Growing conditions","G. sparsiflora requires a free-draining alkaline to neutral soil in full sun. It should tolerate some frosts and extended dry spells once established in the garden."
"KingsparkBG","Grevillea sparsiflora","Watering","Water well at planting time and monitor soil moisture until the next winter. Give a deep watering twice a week during the first summer and autumn. Thereafter, it should not be necessary to give extra water unless there is a prolonged dry spell, when water can be applied sparingly at the roots. Open mulch helps to conserve moisture during dry periods."
"KingsparkBG","Grevillea sparsiflora","Pruning","The only pruning necessary for this plant would be in the interests of tidiness as it is naturally compact."
"KingsparkBG","Grevillea sparsiflora","Fertiliser","Apply slow-release, native-blend fertiliser at time of planting and annually as required in the spring months."
"KingsparkBG","Grevillea sparsiflora","Pests and diseases","Grevilleas in general may be susceptible to dieback (the soil-borne disease caused by the organism Phytophthora cinnamomi). The best means of minimising the possibility of infection is to source plants from registered suppliers and to plant in free-draining soil."
"KingsparkBG","Grevillea sparsiflora","Miscellaneous","Birds find the flowers of this grevillea very attractive and the dense foliage affords protection as they forage."
"KingsparkBG","Grevillea sparsiflora","common name","Sparse Flowered Grevillea"
"KingsparkBG","Hibbertia grossulariifolia","Description","Hibbertia grossulariifolia is a prostrate shrub from the southern tip of Western Australia. Its red, hairy stems spread to more than one metre across and the dark, glossy green, deeply-lobed leaves are 2530 mm in diameter. It makes an excellent ground cover and will spill attractively over retaining walls."
"KingsparkBG","Hibbertia grossulariifolia","Flowers","Five-petalled golden flowers, up to 30 mm in diameter, occur mainly from August to December. Individual flowers are short-lived but new flowers are constantly produced over a long period. They form a bright contrast to the deep-green foliage."
"KingsparkBG","Hibbertia grossulariifolia","Growing conditions","This species grows naturally on sand or loam, in forest areas, coastal dunes and swamp edges, but prefers a well-drained soil. It thrives in full sun and is also successful in shade. It will tolerate moderate frost."
"KingsparkBG","Hibbertia grossulariifolia","Watering","Water in well at time of planting and monitor its water needs carefully for the first winter and summer. After this, ensure it has moisture during extended dry periods."
"KingsparkBG","Hibbertia grossulariifolia","Pruning","Trim as required after flowering to maintain a dense ground cover."
"KingsparkBG","Hibbertia grossulariifolia","Fertiliser","Apply a slow-release native plant fertiliser when planting and annually as required in the spring months."
"KingsparkBG","Hibbertia grossulariifolia","Pests and diseases","In the home garden, this species is rarely susceptible to pests or diseases."
"KingsparkBG","Hibbertia grossulariifolia","Miscellaneous","This plant was first described by the English botanist Richard Salisbury in 1807. He placed it in the Burtonia genus but subsequently reclassified it as Hibbertia grossulariifolia: Hibbertia in honour of George Hibbert, a patron of botany, and grossulariifolia for its gooseberry like leaves."
"KingsparkBG","Hibbertia grossulariifolia","common name","Hibbertia grossulariifolia"
"KingsparkBG","Leucophyta brownii","Description","This Leucophyta comes in a range of shapes and forms from the upright Canal Rocks form (1 m) to the dense small cushion bush (0.15 m). Its unique almost white foliage and stems provide contrast in a garden. It may be planted en masse, as a border, or as an accent plant to achieve varying degrees of grey foliage within your garden design."
"KingsparkBG","Leucophyta brownii","Flowers","The somewhat inconspicuous flowers appear in summer, but the plant is grown for its foliage rather than its flowers."
"KingsparkBG","Leucophyta brownii","Growing conditions","Cushion Bush grows well under coastal conditions but can be grown elsewhere providing the soil is free-draining. For best results plant in full sun in autumn or winter. Some forms grow well in containers and will trail over the edge of a pot or wall."
"KingsparkBG","Leucophyta brownii","Watering","Once established this plant shouldnt require watering, but to ensure survival water once a week at its base during hotter weather. Open mulch will help to conserve moisture."
"KingsparkBG","Leucophyta brownii","Pruning","Generally the natural habit of this plant is compact and it can be encouraged to be more compact by regular light pruning."
"KingsparkBG","Leucophyta brownii","Fertiliser","Apply slow release native blend 89 month fertiliser at time of planting and annually as required in the spring months."
"KingsparkBG","Leucophyta brownii","Pests and diseases","Sometimes scale and mealybugs can cause minor issues."
"KingsparkBG","Leucophyta brownii","Miscellaneous","This species is a rapid grower and in a garden environment it is often short-lived and requires replacement every two to three years to maintain shape and vigour."
"KingsparkBG","Leucophyta brownii","common name","Cushion Bush"
"KingsparkBG","Melaleuca fulgens","Description","The word fulgens means shining or illustrious. Certainly this Melaleuca has been admired for many years for its beautiful flower spikes. Of open habit, the mature height and width is about 1.5 m by 1.5 m."
"KingsparkBG","Melaleuca fulgens","Flowers","Flowering time is late spring to early summer. Flowers occur in spikes and are usually scarlet but colour variations of apricot or pinkish-red are also available. Spikes are borne on lateral branches and this seems to be why the flowers are so well displayed. Kings Park Master"
"KingsparkBG","Melaleuca fulgens","Growing conditions","Telephone: (08) 9480 Melaleuca fulgens is adaptable to most soils including heavy soils but may show 3672 yellowing of the foliage if the soil is alkaline. Choose a sunny spot or part shade. Plant when the soil has cooled down but there is still some warmth remaining in the soil. Late autumn and early winter are the best times."
"KingsparkBG","Melaleuca fulgens","Watering","Water thoroughly at planting time and in the summer following. If there is a long dry spell during the winter it will also need extra water. Once established it is very tolerant of dry conditions."
"KingsparkBG","Melaleuca fulgens","Pruning","Prune lightly to shape as it is maturing and after flowering to avoid woodiness and to encourage new growth for subsequent flowering."
"KingsparkBG","Melaleuca fulgens","Fertiliser","Apply a slow-release native plant fertiliser at the time of planting and then annually if necessary for the soil type."
"KingsparkBG","Melaleuca fulgens","Pests and diseases","A healthy plant should not have trouble with pests or diseases. If a few mealy bugs appear, brush these carefully with a small fine paint brush (childs type) dipped in a solution of methylated spirits and water."
"KingsparkBG","Melaleuca fulgens","Miscellaneous","The Scarlet Honey Myrtle has been grown successfully in large containers."
"KingsparkBG","Melaleuca fulgens","common name","Scarlet Honey Myrtle"
"KingsparkBG","Thryptomene denticulata","Description","Thryptomene denticulata is a small shrub 0.41.5 m high and 1 m wide with an open, arching habit. Its tiny leaves provide a great contrast in the garden."
"KingsparkBG","Thryptomene denticulata","Flowers","This plant produces purple flowers with its main show in late winter and early spring. However, under cultivation minor flowering can occur right through to early summer."
"KingsparkBG","Thryptomene denticulata","Growing conditions","It thrives in all soil types but it is important that the site is free-draining. It prefers full sun but can be grown in part-shade although flowering will be less prolific. Thryptomene denticulata is best planted in the autumn and winter months."
"KingsparkBG","Thryptomene denticulata","Watering","Once established this plant is drought tolerant. For optimum floral display, it is best watered once a week at the base of the plant. Open mulch will help to conserve moisture."
"KingsparkBG","Thryptomene denticulata","Pruning","To maintain well-shaped flowering plants it is advisable to remove one third of the foliage following flowering."
"KingsparkBG","Thryptomene denticulata","Fertiliser","Apply slow release native blend 89 month fertiliser at time of planting and annually as required in the spring months."
"KingsparkBG","Thryptomene denticulata","Pests and diseases","The leaves may be eaten by caterpillars."
"KingsparkBG","Thryptomene denticulata","Miscellaneous","For the best display plant en masse. After 5 to 10 years the plants are best replaced with new stock."
"KingsparkBG","Thryptomene denticulata","common name","Thryptomene"
"KingsparkBG","Verticordia chrysantha","Description","The Golden Feather Flower is a slow-growing, small shrub to 1 m high by 0.6 m wide. Plant en masse to create a stunning display. It does well in raised beds, containers or rockeries."
"KingsparkBG","Verticordia chrysantha","Flowers","This Verticordia flowers prolifically with bright yellow flowers covering the plant in late spring to early summer."
"KingsparkBG","Verticordia chrysantha","Growing conditions","The Golden Feather Flower thrives in all soil types but the site should be free- draining and in full sun. It is best planted in the autumn and winter months."
"KingsparkBG","Verticordia chrysantha","Watering","Once established it is drought-tolerant but for optimum growth and flowering it is best watered once a week at the base of the plant. Open mulch will help to conserve moisture."
"KingsparkBG","Verticordia chrysantha","Pruning","Following flowering, the plant will respond well to a general all-over pruning. This prevents the formation of woody stems."
"KingsparkBG","Verticordia chrysantha","Fertiliser","Apply slow-release native blend 89 month fertiliser at time of planting and annually as required in the spring months."
"KingsparkBG","Verticordia chrysantha","Pests and diseases","This plant can be susceptible to scale and is prone to powdery mildew in the winter months particularly if not grown in full sun."
"KingsparkBG","Verticordia chrysantha","Miscellaneous","After 5 years the plants are best replaced with new stock."
"KingsparkBG","Verticordia chrysantha","common name","Yellow Feather Flower"
"KingsparkBG","Banksia burdettii","Description","This medium shrub grows to a height of 4 m and a width of 2 m. It flowers in summer and autumn, providing nectar-loving birds with a source of food during the hot summer months."
"KingsparkBG","Banksia burdettii","Flowers","The two-toned orange and cream, cone-shaped flower spikes are spectacular against the blue summer sky. They are up to 120 mm in length and 100 mm in diameter and are ideal as a cut flower."
"KingsparkBG","Banksia burdettii","Growing conditions","This Banksia is a proven performer in all soil types providing there is good drainage. It is best planted in autumn in a sunny position."
"KingsparkBG","Banksia burdettii","Watering","Once established, this plant is very hardy and in some situations needs no supplementary summer watering."
"KingsparkBG","Banksia burdettii","Pruning","Banksias in general respond well to pruning. Formative pruning at an early age is advised to create a dense multi-branched shrub. After flowering it is advisable to remove spent flower spikes in order to stimulate the next seasons floral display. Cutting the flowers for vase use is also a good way to prune, followed by a light overall pruning when flowering is finished."
"KingsparkBG","Banksia burdettii","Fertiliser","Apply slow release native blend 89 month fertiliser at planting and annually as required in spring."
"KingsparkBG","Banksia burdettii","Pests and diseases","This plant is vulnerable to borers within the major stems and small growing tips. Burdetts Banksia is also susceptible to dieback (the soil-borne fungus, Phytophthora cinnamomi) and occasionally to mealybugs."
"KingsparkBG","Banksia burdettii","Miscellaneous","This shrub is very shallow-rooted and care must be taken to protect the roots from any interference. Plants can last in the garden for 5 to 10 years. After this period, or when the plant begins to lose vigour and produce few flowers, removal and replacement is recommended."
"KingsparkBG","Banksia burdettii","common name","Burdetts Banksia"
"KingsparkBG","Chamelaucium ciliatum","Description","A medium shrub, Chamelaucium ciliatum grows to 1.2 m high by 0.5 m wide. It is ideally suited to mass planting and will adapt to semi-shaded positions."
"KingsparkBG","Chamelaucium ciliatum","Flowers","Plants flower profusely during spring. The small flowers of white, pink or purple make great fillers for floral arrangements."
"KingsparkBG","Chamelaucium ciliatum","Growing conditions","The Wax Flower is a proven performer on all soil types providing there is good drainage. It is best planted in autumn/winter in a sunny position."
"KingsparkBG","Chamelaucium ciliatum","Watering","Once established, plants may not need watering but watering once a week at the base of the plant will improve flowering. Open mulch will help to conserve moisture."
"KingsparkBG","Chamelaucium ciliatum","Pruning","This species is highly responsive to pruning. To maintain well-shaped flowering plants it is advisable to cut back one-third of the foliage each year after flowering."
"KingsparkBG","Chamelaucium ciliatum","Fertiliser","Apply slow release native blend 89 month fertiliser at planting and annually as required in spring."
"KingsparkBG","Chamelaucium ciliatum","Pests and diseases","This species is susceptible to dieback (the soil-borne fungus, Phytophthora cinnamomi) but is generally hardy."
"KingsparkBG","Chamelaucium ciliatum","Miscellaneous","Chamelaucium ciliatum is best replaced after about 5 years when plants begin to lose vigour."
"KingsparkBG","Chamelaucium ciliatum","common name","Wax Flower"
"KingsparkBG","Grevillea bracteosa","Description","Grevillea bracteosa is a hardy, medium shrub growing to some 2 m tall and has an open habit. Its grey-green narrow leaves are up to 8 cm long and the flowers, which are borne on the ends of stems, are shielded by bracts (leaf-like structures) until they open."
"KingsparkBG","Grevillea bracteosa","Flowers","This grevillea species flowers for much of the year with the best display of the clustered pink or rarely white flowers from August to October. The nectar-rich flowers will attract honeyeaters to the garden."
"KingsparkBG","Grevillea bracteosa","Growing conditions","Although this shrub grows naturally on gravelly loam it adapts well to a wide range of acid-to-neutral, free-draining soils. It is best planted in a sunny position in the autumn or winter months and once established is tolerant of drought conditions and light frost."
"KingsparkBG","Grevillea bracteosa","Watering","Water well at planting time and monitor soil moisture until the next winter. Give a deep watering twice a week during the first summer and autumn. Thereafter, it should not be necessary to give extra water unless there is a prolonged dry spell. Water only at roots, not overhead."
"KingsparkBG","Grevillea bracteosa","Pruning","Light tip pruning during establishment will help develop good form. Prune lightly after flowering to maintain a compact form and to promote new growth."
"KingsparkBG","Grevillea bracteosa","Fertiliser","Apply slow-release, native-blend fertiliser at time of planting and annually as required in the spring months."
"KingsparkBG","Grevillea bracteosa","Pests and diseases","Grevilleas in general may be susceptible to dieback (the soil-borne disease caused by the organism Phytophthora cinnamomi). The best means of minimising the possibility of infection is to source plants from registered suppliers and to plant in free-draining soil."
"KingsparkBG","Grevillea bracteosa","Miscellaneous","Grevillea bracteosa, threatened in the wild, is highly recommended as an open-habit specimen shrub within your garden."
"KingsparkBG","Grevillea bracteosa","common name","Bracted Grevillea"
"KingsparkBG","Grevillea flexuosa","Description","In cultivation this showy grevillea grows rapidly to 1.52.0 m in height and 1.5 m in width. It is an open shrub with attractive foliage that can grow in crowded conditions as a feature plant among other shrubs and is also a great addition to a semi-shaded area in a garden. Its survival is threatened in the wild."
"KingsparkBG","Grevillea flexuosa","Flowers","Flowering in winter and early spring the lemon or creamy-white cylindrical inflorescences are perfumed and can highlight a semi-shaded area. They may attract butterflies, insects and nectar-feeding birds."
"KingsparkBG","Grevillea flexuosa","Growing conditions","Grevillea flexuosa needs full or partial sunlight and good drainage. It is best planted in autumn and winter months in sand over granite, sandy loams or gravelly soil. This plant is frost tolerant."
"KingsparkBG","Grevillea flexuosa","Watering","Establish the plant by watering well at the base initially and ensuring that until established it does not dry out, after which it should not require watering except in very prolonged dry summer spells. Water only at roots, not overhead. Open mulch will help to conserve moisture."
"KingsparkBG","Grevillea flexuosa","Pruning","Regular tip pruning will help make the shrub more compact as it has a naturally open and spreading habit."
"KingsparkBG","Grevillea flexuosa","Fertiliser","Apply slow-release, native-blend fertiliser at time of planting and annually as required in the spring months."
"KingsparkBG","Grevillea flexuosa","Pests and diseases","Grevilleas in general may be susceptible to dieback (the soil-borne disease caused by the organism Phytophthora cinnamomi). The best means of minimising the possibility of infection is to source plants from registered suppliers and to plant in free-draining soil."
"KingsparkBG","Grevillea flexuosa","Miscellaneous","In botany the term flexuosa is applied to a stem which is zigzag, changing directions at the nodes. Grevillea flexuosa, threatened in its natural habitat, is also suitable for growing in pots."
"KingsparkBG","Grevillea flexuosa","common name","Tangled Grevillea"
"KingsparkBG","Grevillea humifusa","Description","Grevillea humifusa is threatened in the wild. It is a prostrate shrub that has a low, spreading habit with trailing stems to 3 m. Its silver-grey dense foliage is very attractive and offsets the flowers when in bloom. A highly versatile plant and well worth considering for home gardens of mediterranean, cottage, coastal and bush designs."
"KingsparkBG","Grevillea humifusa","Flowers","In a long-flowering period through winter/spring, bright red flowers in profusion attract small nectar-seeking birds."
"KingsparkBG","Grevillea humifusa","Growing conditions","This species can adapt to most well-draining soils. It will grow in gravelly soil, loam, deep sand and is lime tolerant. In its natural habitat it grows amongst medium or low trees or tall shrubs. Grevillea humifusa will grow in dry areas and in full sun and partial shade. It is frost-tolerant."
"KingsparkBG","Grevillea humifusa","Watering","Establish the plant by watering well initially and ensuring that until established it does not dry out, after which it should not require watering except in very prolonged dry summer spells. Water only at roots, not overhead. Open mulch will help to conserve moisture."
"KingsparkBG","Grevillea humifusa","Pruning","The natural habit of this plant is spreading but it can be encouraged to be more compact by regular light pruning."
"KingsparkBG","Grevillea humifusa","Fertiliser","Apply slow-release, native-blend fertiliser at time of planting and annually as required in the spring months."
"KingsparkBG","Grevillea humifusa","Pests and diseases","Grevilleas in general may be susceptible to dieback (the soil- borne disease caused by the organism Phytophthora cinnamomi). The best means of minimising the possibility of infection is to source plants from registered suppliers and to plant in free-draining soil."
"KingsparkBG","Grevillea humifusa","Miscellaneous","The trailing habit of Grevillea humifusa makes it a suitable plant for rockeries and in pots."
"KingsparkBG","Grevillea humifusa","common name","Spreading Grevillea"
"KingsparkBG","Grevillea pimeleoides","Description","This grevillea is from the jarrah-marri forests of the Darling Range. It has attractive bright green foliage, attains a height of 2 m and is recommended as a plant suitable for growing under the canopy of mature eucalyptus trees. It is classed as a priority species for conservation in the wild."
"KingsparkBG","Grevillea pimeleoides","Flowers","These appear from winter to spring and are bright yellow. The flowers provide a delightful contrast to the foliage and are very attractive to nectar-loving birds. As they age they develop orange-red tips."
"KingsparkBG","Grevillea pimeleoides","Growing conditions","This plant prefers a sunny or semi-shaded well-drained site although it can tolerate wet (but not water-logged) conditions and some frosts. It is not suitable for alkaline soilsa neutral to acid soil is required."
"KingsparkBG","Grevillea pimeleoides","Watering","Establish the plant by watering well initially and ensuring that until established it does not dry out. In summer G. pimeleoides needs the soil at the lower root zone to be kept damp although the upper soil can be quite dry. This requires that water be carefully applied. Water only at roots, not overhead."
"KingsparkBG","Grevillea pimeleoides","Pruning","Light tip pruning during establishment will help develop a good dense form with light pruning after flowering also recommended, depending on the gardeners preference."
"KingsparkBG","Grevillea pimeleoides","Fertiliser","Apply slow-release, native- blend fertiliser at time of planting and annually as required in the spring months."
"KingsparkBG","Grevillea pimeleoides","Pests and diseases","Grevilleas in general may be susceptible to dieback (the soil-borne disease caused by the organism Phytophthora cinnamomi). The best means of minimising the possibility of infection is to source plants from registered suppliers and to plant in free-draining soil."
"KingsparkBG","Grevillea pimeleoides","Miscellaneous","This attractive grevillea is recommended for growing as a large specimen shrub or for screening in the eastern suburbs of the Perth Metropolitan area."
"KingsparkBG","Grevillea pimeleoides","common name","Grevillea pimeleoides"
"KingsparkBG","Grevillea preissii subsp. glabrilimba","Description","This green/grey soft-foliaged compact, medium shrub grows to a height of 0.7 m and width of 1.2 m. Well suited to mass planting it makes an ideal border and is a must for any home garden."
"KingsparkBG","Grevillea preissii subsp. glabrilimba","Flowers","In the wild this Grevillea flowers mainly from July to September but in gardens it can flower intermittently through the year. The bright red flowers attract small nectar-seeking birds."
"KingsparkBG","Grevillea preissii subsp. glabrilimba","Growing conditions","As a limestone-lover, particularly suited to exposed coastal influences, this species can also adapt to any free-draining soil. For best results plant in full sun in autumn or winter."
"KingsparkBG","Grevillea preissii subsp. glabrilimba","Watering","Once established, this Grevillea species is tolerant of dry spells of weather. For optimum floral display, it is best watered at the base of the plant once a week. Open mulch will help to conserve moisture."
"KingsparkBG","Grevillea preissii subsp. glabrilimba","Pruning","The natural habit of this plant is compact and it can be encouraged to be more compact by regular light pruning."
"KingsparkBG","Grevillea preissii subsp. glabrilimba","Fertiliser","Apply slow release native blend 89 month fertiliser at time of planting and annually as required in the spring months."
"KingsparkBG","Grevillea preissii subsp. glabrilimba","Pests and diseases","Grevilleas can be susceptible to scale and dieback (the soil-borne organism Phytophthora cinnamomi)."
"KingsparkBG","Grevillea preissii subsp. glabrilimba","Miscellaneous","This Grevillea can adapt to semi-shade positions as an under-storey plant amongst open eucalypt canopy. It is best replaced every 5 years when the shrub starts to lose its density and ability to flower abundantly."
"KingsparkBG","Grevillea preissii subsp. glabrilimba","common name","Grevillea preissii subsp. glabrilimba"
"KingsparkBG","Grevillea stenomera","Description","This is a most attractive plant with silver, bluish-grey foliage. It can reach a height of 2 m and would be very suitable for screening but also is an excellent subject for a feature plant. It is classed as a priority species for conservation in the wild."
"KingsparkBG","Grevillea stenomera","Flowers","The large pale pink, orange-pink or orange-red inflorescences are half-hidden within the foliage but make a beautiful contrast with it. The flowering period is longlate winter to early summer. Flowers are very attractive to birds as they produce plenty of nectar."
"KingsparkBG","Grevillea stenomera","Growing conditions","This grevillea requires a well-drained site in full sun with a soil neutral to slightly alkaline. It can tolerate dry and coastal conditions (perhaps not full exposure) and is tolerant of light frost."
"KingsparkBG","Grevillea stenomera","Watering","Establish the plant by watering well initially and ensuring that until established it does not dry out, after which it should not require watering except in very prolonged dry summer spells. Water only at roots, not overhead. An open mulch is also recommended to conserve moisture."
"KingsparkBG","Grevillea stenomera","Pruning","Tip-prune during establishment and regularly after flowering to develop and maintain the desired form."
"KingsparkBG","Grevillea stenomera","Fertiliser","Apply slow-release, native-blend fertiliser at time of planting and annually as required in the spring months."
"KingsparkBG","Grevillea stenomera","Pests and diseases","Grevilleas in general may be susceptible to dieback (the soil-borne disease caused by the organism Phytophthora cinnamomi). The best means of minimising the possibility of infection is to source plants from registered suppliers and to plant in free-draining soil."
"KingsparkBG","Grevillea stenomera","Miscellaneous","Unlike some Western Australian grevilleas this is not commonly grown in domestic gardens but it is a spectacular shrub and will reward the gardener who chooses to grow it either as a contrast or as a feature plant."
"KingsparkBG","Grevillea stenomera","common name","Lace Net Grevillea"
"KingsparkBG","Adenanthos sericeus","Description","The Woolly Bush is a large upright shrub that grows from 0.5 m to 5 m high by 2 m wide. Its soft, silver-grey foliage provides an attractive contrast in the garden. It can be grown in a range of conditions, including coastal areas."
"KingsparkBG","Adenanthos sericeus","Flowers","The small, red flowers on this plant are almost inconspicuous, but they are a great source of nectar for small honeyeaters throughout most of the year."
"KingsparkBG","Adenanthos sericeus","Growing conditions","This species thrives on coastal sands and right through to heavy soils, providing the site is free-draining. It is best grown in full sun but is highly adaptable and can cope with semi-shade to create an under-storey. A shady position, however, will cause plants to become leggy and more regular pruning is required to maintain shape and form. Autumn and winter are the preferred planting times."
"KingsparkBG","Adenanthos sericeus","Watering","Once established, this plant is very hardy and in some situations needs no supplementary summer watering. Open mulch will help to conserve moisture."
"KingsparkBG","Adenanthos sericeus","Pruning","The Woolly Bush is able to be hedged and shaped to suit any situation within the home garden. It is highly responsive to pruning and mature plants can even tolerate severe major limb removal to stimulate development of new foliage."
"KingsparkBG","Adenanthos sericeus","Fertiliser","Apply slow release native blend 89 month fertiliser at planting and annually as required in spring."
"KingsparkBG","Adenanthos sericeus","Pests and diseases","This plant is vulnerable to borers within the major stems and small growing tips. The Woolly Bush is also susceptible to dieback (the soil-borne fungus, Phytophthora cinnamomi) as well as sometimes having minor issues with mealybugs. In general it is a hardy performer."
"KingsparkBG","Adenanthos sericeus","Miscellaneous","This Western Australian species is soft to the touch and a worthy inclusion in most gardens. It should perform well for up to 10 years before it will require replacing. It may also be grown in a large tub and shaped for a Christmas tree!"
"KingsparkBG","Adenanthos sericeus","common name","Woolly Bush"
"KingsparkBG","Chamelaucium uncinatum","Description","Geraldton Wax plants are fast-growing, large shrubs that, over ten years or more, can grow to a height of 4 m and a width of 4 m in the home garden. They are attractive when planted in a group, as individual specimens or used as a hedge."
"KingsparkBG","Chamelaucium uncinatum","Flowers","This species flowers profusely in the spring months in colours ranging from white through to deep purple. Individual flowers can be as large as 25 mm across."
"KingsparkBG","Chamelaucium uncinatum","Growing conditions","The Geraldton Wax is a proven performer in all soil types provided there is good drainage. This plant thrives in gardens close to the sea but protected from the wind. It is best planted in autumn/winter in a sunny position."
"KingsparkBG","Chamelaucium uncinatum","Watering","Once established, it is very hardy and in some situations needs no supplementary summer watering. Open mulch will help to conserve moisture."
"KingsparkBG","Chamelaucium uncinatum","Pruning","The Geraldton Wax is highly responsive to pruning. Regular tip pruning during establishment will produce a good bushy form. To maintain well-shaped flowering plants it is advisable to cut back one-third of the foliage each year after flowering."
"KingsparkBG","Chamelaucium uncinatum","Fertiliser","Apply slow release native blend 89 month fertiliser at planting and annually as required in spring."
"KingsparkBG","Chamelaucium uncinatum","Pests and diseases","This species is susceptible to dieback (the soil borne fungus, Phytophthora cinnamomi), although this is not common."
"KingsparkBG","Chamelaucium uncinatum","Miscellaneous","Geraldton Wax has been the focus of a number of plant breeding projects and it is sold worldwide as a cut flower."
"KingsparkBG","Chamelaucium uncinatum","common name","Geraldton Wax"
"KingsparkBG","Grevillea olivacea","Description","This large shrub with olive-like leaves can grow up to 4 m by 4 m and last for 10 years or more in the home garden. Its growing habit is dense and it can be used to form a hedge or screen."
"KingsparkBG","Grevillea olivacea","Flowers","This Grevillea species generally flowers from June through to September, although in the garden it may flower irregularly for most of the year. Flower colours include yellow, orange, red and pink and the flowers are very attractive to birds."
"KingsparkBG","Grevillea olivacea","Growing conditions","The Olive Grevillea is a proven performer in all soil types providing there is good drainage. Naturally occurring in coastal areas, this species thrives in gardens close to the sea. It is best planted in autumn/winter in a sunny position."
"KingsparkBG","Grevillea olivacea","Watering","Once established this plant is very hardy and probably needs no supplementary summer watering."
"KingsparkBG","Grevillea olivacea","Pruning","The Olive Grevillea is highly responsive to pruning and may be hedged or trimmed to a size or shape suitable for many positions in the home garden."
"KingsparkBG","Grevillea olivacea","Fertiliser","Apply slow release native blend 89 month fertiliser at planting and annually as required in spring."
"KingsparkBG","Grevillea olivacea","Pests and diseases","This is one of the hardiest native plants and suffers from few pests and diseases with scale being one of the few exceptions."
"KingsparkBG","Grevillea olivacea","Miscellaneous","This plant is an unusual Western Australian species as its olive leaf colour is quite distinctive. It stands out within natural plant communities and has great ornamental value for home gardens."
"KingsparkBG","Grevillea olivacea","common name","Olive Grevillea"
"KingsparkBG","Acacia dunnii","Description","Acacia dunnii is a spectacular wattle both in flower and foliage. It is a single- stemmed shrub or small tree that may reach a height of 47 m with a width of 24 m. A native of Australias Top End it occurs mostly in the Kimberley region, where it is a very popular ornamental plant for the garden, but only recently has it been grown outdoors successfully in Kings Park. Its common name refers to the huge phyllodes (leaf-like structures) that are silvery-blue in colour with several prominent, longitudinal veins. They are 2045 cm in length and 616 cm in width and hang vertically. The stems usually have a whitish bloom."
"KingsparkBG","Acacia dunnii","Flowers","Flowers may appear sporadically throughout the year but particularly summer to autumn (February to May). The globular flower heads are a rich golden yellow and are borne in long racemes at the ends of the branches. Each head is about 2 cm across and carries dozens of individual flowers."
"KingsparkBG","Acacia dunnii","Growing conditions","Acacia dunnii can be grown in southern areas, such as Perth, from seed that is sown in October. The germinated seedlings should be potted up over the summer growing season and kept in pots for the next 12 months. During winter keep pots in a warm, sunny, sheltered position out of winter rain. Ensure the soil remains only slightly moist. When the weather starts to warm up, around October, water plants well and transplant into large feature pots or the garden. Plants require full sun in a hot exposed position and prefer yellow sand with sub-surface irrigation providing generous summer watering. Rock mulch is beneficial to keep the soil as warm as possible during winter."
"KingsparkBG","Acacia dunnii","Watering","Water well during the summer monthswhen the plant should be actively growing. Water sparingly during the cold monthsprobably May to November."
"KingsparkBG","Acacia dunnii","Pruning","It should not be necessary to prune the plant."
"KingsparkBG","Acacia dunnii","Fertiliser","Use a 36 month slow-release native-plant fertiliser at the time of planting and at the beginning of summer each year."
"KingsparkBG","Acacia dunnii","Pests and diseases","There are none known at the moment."
