"study","species","trait_name","value","trait_name_original","value_original"
"ACTps","Banksia ericifolia","form","shrub","plant_type","Shrub"
"ACTps","Banksia marginata","form","shrub","plant_type","Shrub"
"ACTps","Eucalyptus approximans","form","tree","plant_type","Tree"
"ACTps","Banksia marginata dwarf form","supp_watering","low","watering_requirement","Low"
"ACTps","Banksia spinulosa Dwarf","supp_watering","medium","watering_requirement","Medium"
"ACTps","Banksia spinulosa","supp_watering","low","watering_requirement","Low"
"ACTps","Banksia ericifolia","supp_watering","low","watering_requirement","Low"
"ACTps","Banksia marginata","supp_watering","low","watering_requirement","Low"
"ACTps","Eucalyptus approximans","supp_watering","low","watering_requirement","Low"
"ACTps","Laurus nobilis","common_name","Bay Tree","common_name","Bay Tree"
"ACTps","Allocasuarina littoralis","common_name","Black She-oak","common_name","Black She-oak"
"ACTps","Tetratheca sp","common_name","Black-Eyed Susan","common_name","Black-Eyed Susan"
"ACTps","Acacia melanoxylon","common_name","Blackwood","common_name","Blackwood"
"ACTps","Festuca glauca","common_name","Blue Fescue","common_name","Blue Fescue"
"ACTps","Wahlenbergia stricta","common_name","Bluebell","common_name","Bluebell"
"ACTps","Laurus nobilis","Description","Evergreen small broadly conical tree (6m x 4m). Aromatic leathery oval pointed leaves. Small yellow flowers in spring followed by green turning black fruit. Useful feature, clipped specimen or screen; in the herb garden or container. Protect from wind.","Description","Evergreen small broadly conical tree (6m x 4m). Aromatic leathery oval pointed leaves. Small yellow flowers in spring followed by green turning black fruit. Useful feature, clipped specimen or screen; in the herb garden or container. Protect from wind."
"ACTps","Allocasuarina littoralis","Description","A hardy, adaptable small tree tolerant of most conditions. Fine slender foliage with deeply furrrowed dark bark. Makes a good shelter tree when planted in a group. Relatively insignificant flowers but fruit is woody and cylindrical with ornamental value. If planted in shade this forms a sparse, upright habit with open branches.","Description","A hardy, adaptable small tree tolerant of most conditions. Fine slender foliage with deeply furrrowed dark bark. Makes a good shelter tree when planted in a group. Relatively insignificant flowers but fruit is woody and cylindrical with ornamental value. If planted in shade this forms a sparse, upright habit with open branches."
"ACTps","Tetratheca sp","Description","Tetrathca, of Black-eyed Susan, is a group of small hardy shrubs, with lovely pinkish-mauve flowers in late winter and spring. Tetratheca thymifolia is probably the most familiar, and the easiest to find in garden centres. Requires no maintenance and flowers equally well in shade.","Description","Tetrathca, of Black-eyed Susan, is a group of small hardy shrubs, with lovely pinkish-mauve flowers in late winter and spring. Tetratheca thymifolia is probably the most familiar, and the easiest to find in garden centres. Requires no maintenance and flowers equally well in shade."
"ACTps","Acacia melanoxylon","Description","This is a hardy shade tree that produces masses of pale yellow flowers in clusters from late winter to early spring adding great colour in the winter months. Useful to protect the western side of the house from the hot afternoon sun. Plant away from the house, due to probable mature size of the tree. When planted in full sun this species can become a bushy, branching shrub. In shade will develop a tree shape with a dense canopy.","Description","This is a hardy shade tree that produces masses of pale yellow flowers in clusters from late winter to early spring adding great colour in the winter months. Useful to protect the western side of the house from the hot afternoon sun. Plant away from the house, due to probable mature size of the tree. When planted in full sun this species can become a bushy, branching shrub. In shade will develop a tree shape with a dense canopy."
"ACTps","Festuca glauca","Description","Evergreen tuft forming fine textured perennial grass (0.3m x 0.2m) from Europe. Radiating clump of blue green to silvery white soft needle-like leaves. Fine panicles of spikelets in summer turning into buff brown seed heads. Useful for a border, edging, specimen in groups or mass planting. Plant densely for solid cover. Prune foliage back one third in spring. Needs well drained soil. Drought tolerant when in partial shade.","Description","Evergreen tuft forming fine textured perennial grass (0.3m x 0.2m) from Europe. Radiating clump of blue green to silvery white soft needle-like leaves. Fine panicles of spikelets in summer turning into buff brown seed heads. Useful for a border, edging, specimen in groups or mass planting. Plant densely for solid cover. Prune foliage back one third in spring. Needs well drained soil. Drought tolerant when in partial shade."
"ACTps","Wahlenbergia stricta","Description","Small slender perennial (0.3m x 0.3m) from all states of Australia, including ACT. Few linear to narrow slender leaves mostly towards the base of wiry branching stems. Deep blue bell flowers on long slender stems in spring and summer. Useful for mass display in a rock or gravel garden or grouped for groundcover or understorey. Prefers well drained, mulched soil in full to dappled sun. Dies back after flowering.","Description","Small slender perennial (0.3m x 0.3m) from all states of Australia, including ACT. Few linear to narrow slender leaves mostly towards the base of wiry branching stems. Deep blue bell flowers on long slender stems in spring and summer. Useful for mass display in a rock or gravel garden or grouped for groundcover or understorey. Prefers well drained, mulched soil in full to dappled sun. Dies back after flowering."
"ACTps","Laurus nobilis","form","shrub","plant_type","Shrub"
"ACTps","Allocasuarina littoralis","form","tree","plant_type","Tree"
"ACTps","Tetratheca sp","form","shrub","plant_type","Shrub"
"ACTps","Acacia melanoxylon","form","tree","plant_type","Tree"
"ACTps","Festuca glauca","form","grass","plant_type","Grass"
"ACTps","Wahlenbergia stricta","form","perennial","plant_type","Perennial"
"ACTps","Laurus nobilis","supp_watering","low","watering_requirement","Low"
"ACTps","Allocasuarina littoralis","supp_watering","medium","watering_requirement","Medium"
"ACTps","Tetratheca sp","supp_watering","medium","watering_requirement","Medium"
"ACTps","Acacia melanoxylon","supp_watering","low","watering_requirement","Low"
"ACTps","Festuca glauca","supp_watering","low","watering_requirement","Low"
"ACTps","Wahlenbergia stricta","supp_watering","low","watering_requirement","Low"
"ACTps","Callistemon 'Baroondah Station'","common_name","Bottlebrush (Baroondah Station)","common_name","Bottlebrush (Baroondah Station)"
"ACTps","Callistemon 'Cherry Time'","common_name","Bottlebrush (Cherry Time)","common_name","Bottlebrush (Cherry Time)"
"ACTps","Callistemon 'Dawson River'","common_name","Bottlebrush (Dawson River)","common_name","Bottlebrush (Dawson River)"
"ACTps","Callistemon 'Kings Park Special'","common_name","Bottlebrush (King’s Park)","common_name","Bottlebrush (King’s Park)"
"ACTps","Callistemon pallidus","common_name","Bottlebrush (Lemon)","common_name","Bottlebrush (Lemon)"
"ACTps","Callistemon viminalis 'Little John'","common_name","Bottlebrush (Little John)","common_name","Bottlebrush (Little John)"
"ACTps","Callistemon 'Baroondah Station'","Description","Evergreen shrub with pendulous branches (2m x 1.5m). Cultivar from Qld of unknown parentage. Soft grey green leaves with weeping silvery new growth. Pale pink bottlebrush flowers with gold tips turning white in summer and autumn. Useful for a feature, screen or hedge. Bird attracting. Prune to maintain shape. Drought tolerant.","Description","Evergreen shrub with pendulous branches (2m x 1.5m). Cultivar from Qld of unknown parentage. Soft grey green leaves with weeping silvery new growth. Pale pink bottlebrush flowers with gold tips turning white in summer and autumn. Useful for a feature, screen or hedge. Bird attracting. Prune to maintain shape. Drought tolerant."
"ACTps","Callistemon 'Cherry Time'","Description","Evergreen pendulous shrub (1.8m x 1.5m). Narrow glossy leaves with bronze new growth. Cultivar of C.subulatus x C. citrinus ‘Luscious’. Useful specimen, or grouped for a feature, screen or hedge. Bird attracting. Moderately drought tolerant. Frost tolerant. Flowers best in full sun, but still lovely in a partly shaded position.","Description","Evergreen pendulous shrub (1.8m x 1.5m). Narrow glossy leaves with bronze new growth. Cultivar of C.subulatus x C. citrinus ‘Luscious’. Useful specimen, or grouped for a feature, screen or hedge. Bird attracting. Moderately drought tolerant. Frost tolerant. Flowers best in full sun, but still lovely in a partly shaded position."
"ACTps","Callistemon 'Dawson River'","Description","Evergreen small spreading tree with pendulous habit (5m x 5m). Probably cultivar of C. viminalis selected in Qld. Narrow olive green leaves. Young leaves and stems covered with long silky hairs. Bright red to dark crimson brush-like flowers mostly in spring and autumn. Useful for a feature, small shade tree, tall hedge or windbreak. Bird and insect attracting. Tolerates periodic water-logging and salinity. Moderately drought tolerant. May defoliate in prolonged dry periods.","Description","Evergreen small spreading tree with pendulous habit (5m x 5m). Probably cultivar of C. viminalis selected in Qld. Narrow olive green leaves. Young leaves and stems covered with long silky hairs. Bright red to dark crimson brush-like flowers mostly in spring and autumn. Useful for a feature, small shade tree, tall hedge or windbreak. Bird and insect attracting. Tolerates periodic water-logging and salinity. Moderately drought tolerant. May defoliate in prolonged dry periods."
"ACTps","Callistemon 'Kings Park Special'","Description","Evergreen fast growing rounded shrub or small bushy tree (4m x 3.5m). Selected seedling in Perth from unknown parentage. Lanceolate leaves on slightly pendulous branchlets. Multiple heads of crimson flower spikes in spring. Useful as a feature or screen. Bird attracting. Adaptable to a wide range of growing conditions. Frost sensitive when young. Drought tolerant.","Description","Evergreen fast growing rounded shrub or small bushy tree (4m x 3.5m). Selected seedling in Perth from unknown parentage. Lanceolate leaves on slightly pendulous branchlets. Multiple heads of crimson flower spikes in spring. Useful as a feature or screen. Bird attracting. Adaptable to a wide range of growing conditions. Frost sensitive when young. Drought tolerant."
"ACTps","Callistemon pallidus","Description","Evergreen upright shrub with slender spreading branches (3m x 2m) from ACT, NSW, Vic and Tas. Elliptical tapered leaves with silky new growth. Creamy yellow or lilac bottlebrush flowers in spring and summer. Useful as a specimen or screen plant. Bird attracting. Prune to maintain form. Wind and drought tolerant.","Description","Evergreen upright shrub with slender spreading branches (3m x 2m) from ACT, NSW, Vic and Tas. Elliptical tapered leaves with silky new growth. Creamy yellow or lilac bottlebrush flowers in spring and summer. Useful as a specimen or screen plant. Bird attracting. Prune to maintain form. Wind and drought tolerant."
"ACTps","Callistemon viminalis 'Little John'","Description","Evergreen small compact shrub (0.8m x 0.8m). Cultivar from Australia. Blue-green narrow elliptical leaves. Dark red bottlebrush flowers throughout most of the seasons. Useful for a feature, mass planted, low screen or informal hedge. Bird attracting. Prone to attack by webbing caterpillar. Drought tolerant.","Description","Evergreen small compact shrub (0.8m x 0.8m). Cultivar from Australia. Blue-green narrow elliptical leaves. Dark red bottlebrush flowers throughout most of the seasons. Useful for a feature, mass planted, low screen or informal hedge. Bird attracting. Prone to attack by webbing caterpillar. Drought tolerant."
"ACTps","Callistemon 'Baroondah Station'","form","shrub","plant_type","Shrub"
"ACTps","Callistemon 'Cherry Time'","form","shrub","plant_type","Shrub"
"ACTps","Callistemon 'Dawson River'","form","shrub","plant_type","Shrub"
"ACTps","Callistemon 'Kings Park Special'","form","shrub","plant_type","Shrub"
"ACTps","Callistemon pallidus","form","shrub","plant_type","Shrub"
"ACTps","Callistemon viminalis 'Little John'","form","shrub","plant_type","Shrub"
"ACTps","Callistemon 'Baroondah Station'","supp_watering","low","watering_requirement","Low"
"ACTps","Callistemon 'Cherry Time'","supp_watering","medium","watering_requirement","Medium"
"ACTps","Callistemon 'Dawson River'","supp_watering","low","watering_requirement","Low"
"ACTps","Callistemon 'Kings Park Special'","supp_watering","low","watering_requirement","Low"
"ACTps","Callistemon pallidus","supp_watering","low","watering_requirement","Low"
"ACTps","Callistemon viminalis 'Little John'","supp_watering","medium","watering_requirement","Medium"
"ACTps","Callistemon 'Mauve Mist'","common_name","Bottlebrush (Mauve Mist)","common_name","Bottlebrush (Mauve Mist)"
"ACTps","Callistemon sieberi","common_name","Bottlebrush (River)","common_name","Bottlebrush (River)"
"ACTps","Callistemon citrinus 'Splendens' (Syn. C. citrinus 'Endeavour)","common_name","Bottlebrush (Splendens)","common_name","Bottlebrush (Splendens)"
"ACTps","Callistemon subulatus","common_name","Bottlebrush (subulatus)","common_name","Bottlebrush (subulatus)"
"ACTps","Callistemon viminalis","common_name","Bottlebrush (Weeping)","common_name","Bottlebrush (Weeping)"
"ACTps","Acacia buxifolia","common_name","Box-leaf Wattle","common_name","Box-leaf Wattle"
"ACTps","Callistemon 'Mauve Mist'","Description","Evergreen dense shrub (2m x 2m). Selected seedling of C. ‘Reeves Pink’ from Australia. Narrow elliptical leaves with pink tip new growth covered with silky hairs. Clusters of mauve-pink brush-like flowers in spring and summer. Useful as a feature, screen or informal hedge. Bird attracting. Tolerates damp soils.","Description","Evergreen dense shrub (2m x 2m). Selected seedling of C. ‘Reeves Pink’ from Australia. Narrow elliptical leaves with pink tip new growth covered with silky hairs. Clusters of mauve-pink brush-like flowers in spring and summer. Useful as a feature, screen or informal hedge. Bird attracting. Tolerates damp soils."
"ACTps","Callistemon sieberi","Description","Evergreen pendulous shrub (3m x 2m) from ACT, NSW, Vic, SA and Tas. Linear grey green leaves. Cream sometimes pale pink bottlebrush flowers in late spring to summer. Useful as a specimen or screen plant. Bird attracting. Tolerant of poorly drained soils. Prune to maintain form.","Description","Evergreen pendulous shrub (3m x 2m) from ACT, NSW, Vic, SA and Tas. Linear grey green leaves. Cream sometimes pale pink bottlebrush flowers in late spring to summer. Useful as a specimen or screen plant. Bird attracting. Tolerant of poorly drained soils. Prune to maintain form."
"ACTps","Callistemon citrinus 'Splendens' (Syn. C. citrinus 'Endeavour)","Description","Evergreen rounded compact shrub (2m x 2m). Cultivar of C. citrinus from Qld; NSW and Vic. Broad dull green leaves with pinkish slightly hairy new growth. Spikes of brilliant bottlebrush red flowers for an extended period from spring. Useful as a hedge; specimen or part of mixed shrubbery. Bird attracting. Tolerant of poorly drained soil.","Description","Evergreen rounded compact shrub (2m x 2m). Cultivar of C. citrinus from Qld; NSW and Vic. Broad dull green leaves with pinkish slightly hairy new growth. Spikes of brilliant bottlebrush red flowers for an extended period from spring. Useful as a hedge; specimen or part of mixed shrubbery. Bird attracting. Tolerant of poorly drained soil."
"ACTps","Callistemon subulatus","Description","Evergreen compact slightly pendulous shrub (1.2m x 2m) from NSW and Vic. Narrow linear leaves. Crimson red bottlebrush flowers in spring and summer. Useful feature or mass planted for its showy flowers particularly in a damp area. Bird attracting. Prune to maintain form, especially if planted in a shady spot. Will flower better in full sun, but will still perform in some shade.","Description","Evergreen compact slightly pendulous shrub (1.2m x 2m) from NSW and Vic. Narrow linear leaves. Crimson red bottlebrush flowers in spring and summer. Useful feature or mass planted for its showy flowers particularly in a damp area. Bird attracting. Prune to maintain form, especially if planted in a shady spot. Will flower better in full sun, but will still perform in some shade."
"ACTps","Callistemon viminalis","Description","Evergreen small tree with flattish spreading crown and weeping habit (6m x 5m) from Qld and north-eastern NSW. Light green stiff lanceolate leaves with soft new growth on pendulous branches. Rich red brush-like flowers appear profusely in spring and summer. Useful as a small shade tree, tall hedge or windbreak. Bird and insect attracting. Tolerates wind, periodic water-logging and salinity.","Description","Evergreen small tree with flattish spreading crown and weeping habit (6m x 5m) from Qld and north-eastern NSW. Light green stiff lanceolate leaves with soft new growth on pendulous branches. Rich red brush-like flowers appear profusely in spring and summer. Useful as a small shade tree, tall hedge or windbreak. Bird and insect attracting. Tolerates wind, periodic water-logging and salinity."
"ACTps","Acacia buxifolia","Description","Open, fast growing shrub producing golden ball flowers in spring. Occurs in Qld, NSW, ACT, Vic in dry sclerophyll forest, woodland and heath, often on rocky outcrops or slopes. Prune lightly after flowering to encourage bushy growth. Wattles are great for establishing new gardens and quick screening. If planted in a shady site this species develops an open habit with slightly larger leaves.","Description","Open, fast growing shrub producing golden ball flowers in spring. Occurs in Qld, NSW, ACT, Vic in dry sclerophyll forest, woodland and heath, often on rocky outcrops or slopes. Prune lightly after flowering to encourage bushy growth. Wattles are great for establishing new gardens and quick screening. If planted in a shady site this species develops an open habit with slightly larger leaves."
"ACTps","Callistemon 'Mauve Mist'","form","shrub","plant_type","Shrub"
"ACTps","Callistemon sieberi","form","shrub","plant_type","Shrub"
"ACTps","Callistemon citrinus 'Splendens' (Syn. C. citrinus 'Endeavour)","form","shrub","plant_type","Shrub"
"ACTps","Callistemon subulatus","form","shrub","plant_type","Shrub"
"ACTps","Callistemon viminalis","form","shrub","plant_type","Shrub"
"ACTps","Acacia buxifolia","form","shrub","plant_type","Shrub"
"ACTps","Callistemon 'Mauve Mist'","supp_watering","low","watering_requirement","Low"
"ACTps","Callistemon sieberi","supp_watering","low","watering_requirement","Low"
"ACTps","Callistemon citrinus 'Splendens' (Syn. C. citrinus 'Endeavour)","supp_watering","low","watering_requirement","Low"
"ACTps","Callistemon subulatus","supp_watering","low","watering_requirement","Low"
"ACTps","Callistemon viminalis","supp_watering","low","watering_requirement","Low"
"ACTps","Acacia buxifolia","supp_watering","low","watering_requirement","Low"
"ACTps","Lonicera nitida","common_name","Box-leafed Honeysuckle","common_name","Box-leafed Honeysuckle"
"ACTps","Banksia marginata","common_name","Bright","common_name","Bright"
"ACTps","Eucalyptus mannifera","common_name","Brittle Gum","common_name","Brittle Gum"
"ACTps","Ajuga reptans","common_name","Bugle Flower","common_name","Bugle Flower"
"ACTps","Banksia","common_name","Bulli Baby","common_name","Bulli Baby"
"ACTps","Leptospermum morrisonii","common_name","Burgundy","common_name","Burgundy"
"ACTps","Lonicera nitida","Description","Evergreen erect vigorous shrub (1.2m x 1.2m) from China. Small glossy green oval leaves. Fragrant small cream flowers in spring followed by purple fruit. Useful as a fast growing hedge or low screen. Prefers well drained soil in full sun, partial shade or full shade.","Description","Evergreen erect vigorous shrub (1.2m x 1.2m) from China. Small glossy green oval leaves. Fragrant small cream flowers in spring followed by purple fruit. Useful as a fast growing hedge or low screen. Prefers well drained soil in full sun, partial shade or full shade."
"ACTps","Banksia marginata","Description","This compact form of Banksia marginata is tough and attractive, with striking dark green foliage with silver tones underneath. Fresh vibrant yellow flowers are produced in summer/autumn. This form repsonds well to pruning, either for hedging, screening or as a pot specimen. Grows equally well in part shade but sunny sites will allow a naturally compact habit.","Description","This compact form of Banksia marginata is tough and attractive, with striking dark green foliage with silver tones underneath. Fresh vibrant yellow flowers are produced in summer/autumn. This form repsonds well to pruning, either for hedging, screening or as a pot specimen. Grows equally well in part shade but sunny sites will allow a naturally compact habit."
"ACTps","Eucalyptus mannifera","Description","A handsome tall tree local to the Canberra region and used commonly as a street and landscape tree. Its smooth milky white trunk and fine foliage make it a standout tree for large areas. Hugely adaptable, hardy and fast-growing, this tree provides shelter for shady understorey plants and homes for wildlife. As it is a large, vigorous tree it is not suitable for small gardens, but makes a stunning large shade tree for open spaces, gardens and parks.","Description","A handsome tall tree local to the Canberra region and used commonly as a street and landscape tree. Its smooth milky white trunk and fine foliage make it a standout tree for large areas. Hugely adaptable, hardy and fast-growing, this tree provides shelter for shady understorey plants and homes for wildlife. As it is a large, vigorous tree it is not suitable for small gardens, but makes a stunning large shade tree for open spaces, gardens and parks."
"ACTps","Ajuga reptans","Description","Evergreen mat-forming perennial groundcover (0.3 x 1m) with creeping stolons from the United Kingdom. Rounded spoon shaped green leaves with a purple underside. Erect short spikes of mauve-blue flowers in whorls in spring and summer. Useful as a groundcover or border in shady locations. Prefers a moist position in partial to full shade. Many cultivars available. Can be susceptible to fungal disease in high humidity. Divide every few years to reduce crowding and fungal occurrence.  Drought sensitive.","Description","Evergreen mat-forming perennial groundcover (0.3 x 1m) with creeping stolons from the United Kingdom. Rounded spoon shaped green leaves with a purple underside. Erect short spikes of mauve-blue flowers in whorls in spring and summer. Useful as a groundcover or border in shady locations. Prefers a moist position in partial to full shade. Many cultivars available. Can be susceptible to fungal disease in high humidity. Divide every few years to reduce crowding and fungal occurrence.  Drought sensitive."
"ACTps","Banksia","Description","A dwarf selection of Banksia ericifolia, this compact shrub produces masses of large orange/red flower spikes in autumn and winter. Works well as a hardy but spectacular pot specimen. Great for attracting nectar-feeding birds. Grows slightly bushier with more flowers in a sunny site.","Description","A dwarf selection of Banksia ericifolia, this compact shrub produces masses of large orange/red flower spikes in autumn and winter. Works well as a hardy but spectacular pot specimen. Great for attracting nectar-feeding birds. Grows slightly bushier with more flowers in a sunny site."
"ACTps","Leptospermum morrisonii","Description","An attractive tall shrub with striking burgundy coloured growth. It has an abundance of large white flowers during summer. Grows to approximately 3m high by 1.5m across. An invaluable large shrub for the Canberra region, for its hardiness to harsh conditions, and its usefulness for screening and hedging. Great alternative to a Pittosporum hedge, as its also fast growing, but requires much less pruning to keep it looking fabulous.","Description","An attractive tall shrub with striking burgundy coloured growth. It has an abundance of large white flowers during summer. Grows to approximately 3m high by 1.5m across. An invaluable large shrub for the Canberra region, for its hardiness to harsh conditions, and its usefulness for screening and hedging. Great alternative to a Pittosporum hedge, as its also fast growing, but requires much less pruning to keep it looking fabulous."
"ACTps","Lonicera nitida","form","shrub","plant_type","Shrub"
"ACTps","Eucalyptus mannifera","form","tree","plant_type","Tree"
"ACTps","Ajuga reptans","form","perennial","plant_type","Perennial"
"ACTps","Banksia","form","shrub","plant_type","Shrub"
"ACTps","Leptospermum morrisonii","form","shrub","plant_type","Shrub"
"ACTps","Lonicera nitida","supp_watering","low","watering_requirement","Low"
"ACTps","Banksia marginata","supp_watering","medium","watering_requirement","Medium"
"ACTps","Eucalyptus mannifera","supp_watering","low","watering_requirement","Low"
"ACTps","Ajuga reptans","supp_watering","high","watering_requirement","High"
"ACTps","Banksia","supp_watering","medium","watering_requirement","Medium"
"ACTps","Leptospermum morrisonii","supp_watering","medium","watering_requirement","Medium"
"ACTps","Anigozanthus sp","common_name","Bush Pearl","common_name","Bush Pearl"
"ACTps","Cordyline australis","common_name","Cabbage Tree","common_name","Cabbage Tree"
"ACTps","Camellia japonica","common_name","Camellia (Japonica)","common_name","Camellia (Japonica)"
"ACTps","Camellia sasanqua","common_name","Camellia (Sasanqua)","common_name","Camellia (Sasanqua)"
"ACTps","Ceanothus 'Blue Pacific'","common_name","Ceanothus","common_name","Ceanothus"
"ACTps","Thuja occidentalis 'Smaragd'","common_name","Cedar","common_name","Cedar"
"ACTps","Anigozanthus sp","Description","This is a stunning small compact plant with strappy foliage and striking pink flowers throughout late spring and summer. Plants can be good performers and long-lived when grown in containers in sites sheltered from heavy frost. Can produce another flush of flowers if old flowers are removed. Great nectar source for birds.","Description","This is a stunning small compact plant with strappy foliage and striking pink flowers throughout late spring and summer. Plants can be good performers and long-lived when grown in containers in sites sheltered from heavy frost. Can produce another flush of flowers if old flowers are removed. Great nectar source for birds."
"ACTps","Cordyline australis","Description","Evergreen slow growing branched palm-like tree with fleshy rhizome (8-12m x 5m) from New Zealand. Rosettes of long strap-shaped leaves at the end of each stem. Mostly unbranched when young. Large open panicles of small fragrant white flowers in autumn. Useful feature for its unusual form. Variable coloured leaf forms available.  Drought tolerant.","Description","Evergreen slow growing branched palm-like tree with fleshy rhizome (8-12m x 5m) from New Zealand. Rosettes of long strap-shaped leaves at the end of each stem. Mostly unbranched when young. Large open panicles of small fragrant white flowers in autumn. Useful feature for its unusual form. Variable coloured leaf forms available.  Drought tolerant."
"ACTps","Camellia japonica","Description","Evergreen slow growing shrub (3m x 3m, depending on variety) from Japan and China. Dark green toothed glossy leaves. Flowers variable –single, semi-double, anemone form, peony form, rose-form, formal double and irregular double – in shades of pink, red or white. Useful as a single feature or in groups, as a screen or hedge and suitable for containers. Requires humus rich well drained acid soil. Very sensitive to salinity.","Description","Evergreen slow growing shrub (3m x 3m, depending on variety) from Japan and China. Dark green toothed glossy leaves. Flowers variable –single, semi-double, anemone form, peony form, rose-form, formal double and irregular double – in shades of pink, red or white. Useful as a single feature or in groups, as a screen or hedge and suitable for containers. Requires humus rich well drained acid soil. Very sensitive to salinity."
"ACTps","Camellia sasanqua","Description","Evergreen shrub (1.5-4m x 2m depending on cultivar) from China and Japan. Glossy dark green leaves, smaller than C. japonica. Flowers appear from autumn and are variable (single, semi-double and double petal arrangements) in shades of pink or white with centres filled with yellow tipped stamens. Useful for a screen, formal or informal hedge, containers or in mixed borders. Wind tolerant. Prefers humus rich soil. Hardiest of the Camellia family.","Description","Evergreen shrub (1.5-4m x 2m depending on cultivar) from China and Japan. Glossy dark green leaves, smaller than C. japonica. Flowers appear from autumn and are variable (single, semi-double and double petal arrangements) in shades of pink or white with centres filled with yellow tipped stamens. Useful for a screen, formal or informal hedge, containers or in mixed borders. Wind tolerant. Prefers humus rich soil. Hardiest of the Camellia family."
"ACTps","Ceanothus 'Blue Pacific'","Description","Evergreen large round shrub (2m x 2.5m) from North America. Lance shaped glossy dark green leaves. Dense clusters of small lightly scented blue flowers at the tips of new growth in spring to summer. Useful as a specimen or in groups for its colourful flower display. Grows in partial shade, but flowers better in full sun and free draining soil. Best near a north facing wall.","Description","Evergreen large round shrub (2m x 2.5m) from North America. Lance shaped glossy dark green leaves. Dense clusters of small lightly scented blue flowers at the tips of new growth in spring to summer. Useful as a specimen or in groups for its colourful flower display. Grows in partial shade, but flowers better in full sun and free draining soil. Best near a north facing wall."
"ACTps","Thuja occidentalis 'Smaragd'","Description","Evergreen pyramidal semi-dwarf coniferous shrub (2.5m x 1m) from North America. Flat sprays of glossy bright green scale-like leaves. Urn shaped cones maturing to reddish brown. Useful specimen, accent, or formal hedge. Prefers fertile moist well drained soil. Protect from harsh winds.","Description","Evergreen pyramidal semi-dwarf coniferous shrub (2.5m x 1m) from North America. Flat sprays of glossy bright green scale-like leaves. Urn shaped cones maturing to reddish brown. Useful specimen, accent, or formal hedge. Prefers fertile moist well drained soil. Protect from harsh winds."
"ACTps","Anigozanthus sp","form","grass","plant_type","Grass"
"ACTps","Cordyline australis","form","tree","plant_type","Tree"
"ACTps","Camellia japonica","form","shrub","plant_type","Shrub"
"ACTps","Camellia sasanqua","form","shrub","plant_type","Shrub"
"ACTps","Ceanothus 'Blue Pacific'","form","shrub","plant_type","Shrub"
"ACTps","Thuja occidentalis 'Smaragd'","form","shrub","plant_type","Shrub"
"ACTps","Anigozanthus sp","supp_watering","medium","watering_requirement","Medium"
"ACTps","Cordyline australis","supp_watering","low","watering_requirement","Low"
"ACTps","Camellia japonica","supp_watering","medium","watering_requirement","Medium"
"ACTps","Camellia sasanqua","supp_watering","medium","watering_requirement","Medium"
"ACTps","Ceanothus 'Blue Pacific'","supp_watering","low","watering_requirement","Low"
"ACTps","Thuja occidentalis 'Smaragd'","supp_watering","medium","watering_requirement","Medium"
"ACTps","Rhodanthe anthemoides","common_name","Chamomile Sunray","common_name","Chamomile Sunray"
"ACTps","Prunus serrulata","common_name","Cherry (Japanese Flowering)","common_name","Cherry (Japanese Flowering)"
"ACTps","Ulmus parvifolia","common_name","Chinese Elm","common_name","Chinese Elm"
"ACTps","Malus spectabilis","common_name","Chinese flowering Crabapple","common_name","Chinese flowering Crabapple"
"ACTps","Sapium sebiferum","common_name","Chinese Tallow Tree","common_name","Chinese Tallow Tree"
"ACTps","Fraxinus oxycarpa 'Raywoodii'","common_name","Claret Ash","common_name","Claret Ash"
"ACTps","Rhodanthe anthemoides","Description","Rhodanthe anthemoides, or Chamomile Sunray, is a stunning addition for late winter interest in the garden, with purple-pink buds through winter, opening to papery white flowers with a hint of pink in late winter. Once it heats up they will die down, and this is a good time to cut them back. Flowers for longer in partly shaded sites.","Description","Rhodanthe anthemoides, or Chamomile Sunray, is a stunning addition for late winter interest in the garden, with purple-pink buds through winter, opening to papery white flowers with a hint of pink in late winter. Once it heats up they will die down, and this is a good time to cut them back. Flowers for longer in partly shaded sites."
"ACTps","Prunus serrulata","Description","Deciduous low branching vase shaped to round headed tree (7m x 6m) from Japan. Oval oblong leaves with coppery bronze new growth. Long stalked clusters of pink to white flowers along the stems in late winter. Useful as a small feature tree in garden beds or lawn. Avoid grass in contact with the trunk. Prefers a sunny wind protected position or a partly shaded position. Sensitive to poorly drained soil. Many forms and cultivars available.","Description","Deciduous low branching vase shaped to round headed tree (7m x 6m) from Japan. Oval oblong leaves with coppery bronze new growth. Long stalked clusters of pink to white flowers along the stems in late winter. Useful as a small feature tree in garden beds or lawn. Avoid grass in contact with the trunk. Prefers a sunny wind protected position or a partly shaded position. Sensitive to poorly drained soil. Many forms and cultivars available."
"ACTps","Ulmus parvifolia","Description","Deciduous or semi-deciduous tree with gracefully arching branches and mottled trunk (10m x 8m) from China and Japan. Small oval glossy dark green leaves. Insignificant flowers followed by winged seeds. Useful for a shade or feature tree.","Description","Deciduous or semi-deciduous tree with gracefully arching branches and mottled trunk (10m x 8m) from China and Japan. Small oval glossy dark green leaves. Insignificant flowers followed by winged seeds. Useful for a shade or feature tree."
