"study","species","trait_name","value"
"ACTps","Correa alba","Description","Evergreen dense low branching shrub (1.5m x 1m) from Qld, NSW, Vic and Tas. Almost round glaucous leaves on stems covered with grey down. Buds open to star-like white flower. Flowers throughout the year. Useful for a hedge, mass planting or groundcover. Bird attracting. Prefers sandy soil and requires good drainage."
"ACTps","Malus 'Plena'","Description","Deciduous small pyramidal tree maturing to a round-headed form with spiny young branches (5m x 3m) from North America. Dark lustrous green coarsely serrated leaves turning yellow gold in autumn. Pendant clusters of fragrant soft pink flowers in late spring. Useful for a lawn or garden bed specimen or for a raised planter box. Needs good drainage."
"ACTps","Correa decumbens","plant_type","Shrub"
"ACTps","Correa 'Dusky Bells'","plant_type","Shrub"
"ACTps","Correa 'Marians Marvel'","plant_type","Shrub"
"ACTps","Correa glabra","plant_type","Shrub"
"ACTps","Correa alba","plant_type","Shrub"
"ACTps","Malus 'Plena'","plant_type","Tree"
"ACTps","Correa decumbens","plant_origin","SA"
"ACTps","Correa 'Dusky Bells'","plant_origin","Hybrid between C. reflexa from throughout Australia & C. pulchella from SA"
"ACTps","Correa 'Marians Marvel'","plant_origin","Cultivar of C. reflexa from eastern Australia & C. backhousiana from Vic"
"ACTps","Correa glabra","plant_origin","NSW, Qld, Vic & SA"
"ACTps","Correa alba","plant_origin","Qld, NSW & Vic"
"ACTps","Malus 'Plena'","plant_origin","North America"
"ACTps","Correa decumbens","light_requirement","Part Shade"
"ACTps","Correa 'Dusky Bells'","light_requirement","Part Shade"
"ACTps","Correa 'Marians Marvel'","light_requirement","Full Sun, Part Shade, "
"ACTps","Correa glabra","light_requirement","Full Sun, Part Shade, "
"ACTps","Correa alba","light_requirement","Full Sun"
"ACTps","Malus 'Plena'","light_requirement","Full Sun, Part Shade, "
"ACTps","Correa decumbens","frost_tolerance","Hardy"
"ACTps","Correa 'Dusky Bells'","frost_tolerance","Hardy"
"ACTps","Correa 'Marians Marvel'","frost_tolerance","Hardy"
"ACTps","Correa glabra","frost_tolerance","Hardy"
"ACTps","Correa alba","frost_tolerance","Hardy"
"ACTps","Malus 'Plena'","frost_tolerance","Hardy"
"ACTps","Correa decumbens","fire_retardant","Yes"
"ACTps","Correa 'Dusky Bells'","fire_retardant","Yes"
"ACTps","Correa 'Marians Marvel'","fire_retardant","Yes"
"ACTps","Correa glabra","fire_retardant","Yes"
"ACTps","Correa alba","fire_retardant","Yes"
"ACTps","Malus 'Plena'","fire_retardant","Yes"
"ACTps","Correa decumbens","watering_requirement","Low"
"ACTps","Correa 'Dusky Bells'","watering_requirement","Medium"
"ACTps","Correa 'Marians Marvel'","watering_requirement","Medium"
"ACTps","Correa glabra","watering_requirement","Medium"
"ACTps","Correa alba","watering_requirement","Low"
"ACTps","Malus 'Plena'","watering_requirement","Low"
"ACTps","Myoporum parvifolium","common_name","Creeping Boobialla"
"ACTps","Lagerstroemia indica","common_name","Crepe Myrtle"
"ACTps","Crowea exalata","common_name","Crowea"
"ACTps","Narcissus spp.","common_name","Daffodil"
"ACTps","Dahlia hybrids","common_name","Dahlia"
"ACTps","Leucanthemum x superbum","common_name","Daisy Shasta"
"ACTps","Myoporum parvifolium","Description","Evergreen spreading groundcover with stem suckering at the nodes (0.2m x 1.5m) from NSW, Vic, SA and Tas. Narrow slightly warty thick and sessile leaves. White star-like flowers in spring. Useful as groundcover over banks and to spill over walls. Forms a dense carpet in a sunny spot, but is almost as dense in a partly shaded position."
"ACTps","Lagerstroemia indica","Description","Deciduous to semi-deciduous small tree (6m x 3m) from China with attractive smooth and gnarled trunk in mottled colours. Elliptical shaped leaves. Flowers pink, red or white on terminal panicles during summer. Useful as a small shade tree, flowering feature tree or for group plantings. Flower display will always be better in a full sun position, but flowering will still occur to a lesser degree in a partly shaded position. Susceptible to powdery mildew – Indian Summer forms are more resistant. Dwarf shrub forms available. Drought tolerant after establishment."
"ACTps","Crowea exalata","Description","Evergreen small rounded shrub (0.7m x 1m) from ACT, NSW and Vic. Linear leaves. White to deep pink star-like flowers in summer and autumn. Useful as a specimen, low understorey or in groups especially in a bush garden. Prefers a cool moist position with mulched well drained soil. Sensitive to root disturbance. Prune to maintain bushy growth."
"ACTps","Narcissus spp.","Description","Flowering perennial bulb (0.5m x 0.4m) from Europe. Linear leaves. Terminal solitary or clustered mostly fragrant trumpet shaped flowers and perianth in shades of yellow, orange, cream or white in spring. Useful for colour display, planted in groups, drifts or containers. Prefers a sunny position with good drainage. Most cultivars increase naturally by offsets. Dense clumps should be divided no sooner than 6 weeks after flowering every 3-5 years."
"ACTps","Dahlia hybrids","Description","Bushy tuberous perennial (1-2m x 0.5m). Hybrids originating from Mexico. Grown from swollen tubers planted out in October and November. Leaves variable often divided into leaflets. Brilliantly coloured flowers in a wide range of colours and styles in summer and autumn. Useful massed for its colour display, as part of a border of perennial plants or for cut flowers. Protect from strong winds. Avoid competition from tree and shrub roots. Prefers well drained fertile soil in a warm position. May require staking to prevent stem breakage. Tubers are best lifted after flowering and stored over winter."
"ACTps","Leucanthemum x superbum","Description","Compact mound forming perennial (variable 0.2m-0.6m x 0.6m) from Europe. Shiny dark green coarsely dentate leaves. White daisy-like flowers around a yellow centre in summer. Useful for a container, border, edging or mixed with other perennials. Prefers well drained soil in full sun."
"ACTps","Myoporum parvifolium","plant_type","Groundcover"
"ACTps","Lagerstroemia indica","plant_type","Tree"
"ACTps","Crowea exalata","plant_type","Shrub"
"ACTps","Narcissus spp.","plant_type","Bulb"
"ACTps","Dahlia hybrids","plant_type","Perennial"
"ACTps","Leucanthemum x superbum","plant_type","Perennial"
"ACTps","Myoporum parvifolium","plant_origin","NSW, Vic, SA & Tas"
"ACTps","Lagerstroemia indica","plant_origin","China"
"ACTps","Crowea exalata","plant_origin","NSW, ACT & Vic"
"ACTps","Narcissus spp.","plant_origin","Europe"
"ACTps","Dahlia hybrids","plant_origin","Mexico"
"ACTps","Leucanthemum x superbum","plant_origin","Europe"
"ACTps","Myoporum parvifolium","light_requirement","Full Sun, Part Shade, "
"ACTps","Lagerstroemia indica","light_requirement","Full Sun, Part Shade, "
"ACTps","Crowea exalata","light_requirement","Part Shade"
"ACTps","Narcissus spp.","light_requirement","Full Sun, Part Shade, "
"ACTps","Dahlia hybrids","light_requirement","Full Sun, Part Shade, "
"ACTps","Leucanthemum x superbum","light_requirement","Full Sun"
"ACTps","Myoporum parvifolium","frost_tolerance","Hardy"
"ACTps","Lagerstroemia indica","frost_tolerance","Mostly Tolerant"
"ACTps","Crowea exalata","frost_tolerance","Hardy"
"ACTps","Narcissus spp.","frost_tolerance","Hardy"
"ACTps","Dahlia hybrids","frost_tolerance","Mostly Tolerant"
"ACTps","Leucanthemum x superbum","frost_tolerance","Hardy"
"ACTps","Myoporum parvifolium","fire_retardant","Yes"
"ACTps","Lagerstroemia indica","fire_retardant","Yes"
"ACTps","Crowea exalata","fire_retardant","Yes"
"ACTps","Narcissus spp.","fire_retardant","Yes"
"ACTps","Dahlia hybrids","fire_retardant","Yes"
"ACTps","Leucanthemum x superbum","fire_retardant","Yes"
"ACTps","Myoporum parvifolium","watering_requirement","Low"
"ACTps","Lagerstroemia indica","watering_requirement","Low"
"ACTps","Crowea exalata","watering_requirement","Medium"
"ACTps","Narcissus spp.","watering_requirement","Low"
"ACTps","Dahlia hybrids","watering_requirement","Medium"
"ACTps","Leucanthemum x superbum","watering_requirement","Low"
"ACTps","Brachyscome multifida","common_name","Daisy Swan River"
"ACTps","Daphne odora","common_name","Daphne"
"ACTps","Westringia glabra","common_name","Deep Purple"
"ACTps","Coleonema pulchrum 'Nanum'","common_name","Diosma"
"ACTps","Cornus florida","common_name","Dogwood"
"ACTps","Allocasuarina verticillata","common_name","Drooping She-oak"
"ACTps","Brachyscome multifida","Description","Evergreen compact perennial plant (0.15m x 0.4) from ACT, Qld, NSW and Vic. Soft finely divided dark green foliage. Lilac-blue or white daisy-like flowers in spring to summer. Useful for a border, perennial garden or groundcover and for colour display. Prefers well drained soil."
"ACTps","Daphne odora","Description","Evergreen shrub with woody and branching stems (1m x 1m) from China and Japan. Oblong glossy dark green leaves. Rose pink buds open to pink tinged, white sweetly fragrant flowers in clusters during spring. Useful planted close to a path or window for its perfume. Prefers a semi-shaded position with humus enriched acid soil. Susceptible to root rot disease and can be short-lived."
"ACTps","Westringia glabra","Description","A good choice for low hedges. Rich green foliage and dark purple flowers, requires little work other than a prune once or twice a year."
"ACTps","Coleonema pulchrum 'Nanum'","Description","Evergreen spreading to dome-shaped shrub (0.8m x 1m) from South Africa. Tiny soft needle-like aromatic leaves and star-shaped pink flowers from late winter to spring. Useful for mass planting; border or low hedge. Quite compact in a full sun position. Prune to shape or maintain compact form, especially if planted in part shade."
"ACTps","Cornus florida","Description","Deciduous small tree or shrub (4m x 3m) from the USA. Oval pointed dark green leaves turning red in autumn. Showy white or pinkish white bracts around tiny insignificant flowers in spring. Useful as a small specimen tree or in groups for its floral display. Prefers well drained fertile soil. Best in cool climate high altitude gardens."
"ACTps","Allocasuarina verticillata","Description","A tough little tree which grows naturally on rocky slopes in low rainfall areas, making it a handy shelter tree for dry, exposed situations. Very fine foliage is sparse when young but develops a dense crown with age. Foliage stays more compact in full sun."
"ACTps","Brachyscome multifida","plant_type","Perennial"
"ACTps","Daphne odora","plant_type","Shrub"
"ACTps","Westringia glabra","plant_type","Shrub"
"ACTps","Coleonema pulchrum 'Nanum'","plant_type","Shrub"
"ACTps","Cornus florida","plant_type","Tree"
"ACTps","Allocasuarina verticillata","plant_type","Tree"
"ACTps","Brachyscome multifida","plant_origin","ACT, Qld, NSW, Vic"
"ACTps","Daphne odora","plant_origin","China and Japan"
"ACTps","Westringia glabra","plant_origin","NSW  "
"ACTps","Coleonema pulchrum 'Nanum'","plant_origin","South Africa"
"ACTps","Cornus florida","plant_origin","USA"
"ACTps","Allocasuarina verticillata","plant_origin","NSW, Vic"
"ACTps","Brachyscome multifida","light_requirement","Part Shade"
"ACTps","Daphne odora","light_requirement","Part Shade, Shade, "
"ACTps","Westringia glabra","light_requirement","Full Sun"
"ACTps","Coleonema pulchrum 'Nanum'","light_requirement","Full Sun, Part Shade, "
"ACTps","Cornus florida","light_requirement","Part Shade"
"ACTps","Allocasuarina verticillata","light_requirement","Full Sun, Part Shade, "
"ACTps","Brachyscome multifida","frost_tolerance","Hardy"
"ACTps","Daphne odora","frost_tolerance","Mostly Tolerant"
"ACTps","Westringia glabra","frost_tolerance","Hardy"
"ACTps","Coleonema pulchrum 'Nanum'","frost_tolerance","Mostly Tolerant"
"ACTps","Cornus florida","frost_tolerance","Hardy"
"ACTps","Allocasuarina verticillata","frost_tolerance","Hardy"
"ACTps","Brachyscome multifida","fire_retardant","Yes"
"ACTps","Daphne odora","fire_retardant","Yes"
"ACTps","Westringia glabra","fire_retardant","No"
"ACTps","Coleonema pulchrum 'Nanum'","fire_retardant","No"
"ACTps","Cornus florida","fire_retardant","Yes"
"ACTps","Allocasuarina verticillata","fire_retardant","Yes"
"ACTps","Brachyscome multifida","watering_requirement","Low"
"ACTps","Daphne odora","watering_requirement","Medium"
"ACTps","Westringia glabra","watering_requirement","Low"
"ACTps","Coleonema pulchrum 'Nanum'","watering_requirement","Low"
"ACTps","Cornus florida","watering_requirement","Medium"
"ACTps","Allocasuarina verticillata","watering_requirement","Medium"
"ACTps","Eutaxia obovata dwarf","common_name","Dwarf Eutaxia"
"ACTps","Allocasuarina nana","common_name","Dwarf She-oak"
"ACTps","Eremophila glabra","common_name","Emu Bush (Eremophila glabra)"
"ACTps","Eremophila maculata","common_name","Emu Bush (Eremophila maculata)"
"ACTps","Escallonia macrantha","common_name","Escallonia"
"ACTps","Daphne","common_name","Eternal Fragrance’"
"ACTps","Eutaxia obovata dwarf","Description","A dwarf form, prolific display of yellow pea flowers in spring. The handsome foliage is complemented by long lasting flowers. This plant will tolerate most soils, coastal conditions, drought and frost. Prefers an open sunny position and will require a light trim after flowering. In shade it will adopt a less bushy habit."
"ACTps","Allocasuarina nana","Description","A highly decorative and densely branched shrub for screening, with attractive female russet coloured flowers in spring followed by woody cones. Forms a compact, low dense habit when grown in exposed sites, but has the potential to take on a taller, narrower habit if in shaded or protected spots."
"ACTps","Eremophila glabra","Description","Evergreen highly variable shrub or groundcover (0.3-1.5m x 1-2m) from arid ares of central Australia. Variable greyish green leaves. Green, orange, red or yellow tubular flowers in a long curving peduncle in late winter to summer. Prostrate form mostly yellow flowering. Useful shrubs for dry areas. Prostrate forms are useful groundcovers. Requires an open sunny position with good drainage. Can be prone to fungal disease. Drought tolerant."
"ACTps","Eremophila maculata","Description","Evergreen variable shrub (1.5m x 1.5m) from arid areas of all states of Australia. Linear to ovate leaves. Tubular flowers in a long curving peduncle in variable colour including pink, mauve, red, orange or yellow with a spotted throat in spring. Many good forms available as grafted specimens. Prefers a dry climate and well drained sandy soil. Drought tolerant."
"ACTps","Escallonia macrantha","Description","Evergreen bushy shrub (3m x 2m) from Chile. Shiny oval deep green leaves. Tubular deep red flowers in groups of about 30. Useful as a fast growing screen or hedge. Dwarf forms available. Prune after flowering to maintain shape and remove woody growth. Drought tolerant."
"ACTps","Daphne","Description","During spring, ‘Eternal Fragrance’ produces tight clusters of classic white flowers at the tips of its deep green foliage. The display doesn’t end there however, with this variety continuing to spot flower repeatedly throughout the year. ‘Eternal Fragrance’ has an exquisite perfume. Daphne lovers will be familiar with the intoxicating fragrance of the common Daphne odora species and will be delighted with this new take on the daphne scent. Daphne ‘Eternal Fragrance’ is frost hardy, and tolerant of both hot and dry conditions. This is the only type of Daphne that performs in sunny sites without scorching."
"ACTps","Eutaxia obovata dwarf","plant_type","Shrub"
"ACTps","Allocasuarina nana","plant_type","Tree"
"ACTps","Eremophila glabra","plant_type","Shrub"
"ACTps","Eremophila maculata","plant_type","Shrub"
"ACTps","Escallonia macrantha","plant_type","Shrub"
"ACTps","Daphne","plant_type","Shrub"
"ACTps","Eutaxia obovata dwarf","plant_origin","Cultivar from Australia"
"ACTps","Allocasuarina nana","plant_origin","NSW, Vic"
"ACTps","Eremophila glabra","plant_origin","Arid areas of central Australia"
"ACTps","Eremophila maculata","plant_origin","Arid areas of all states of Australia"
"ACTps","Escallonia macrantha","plant_origin","Chile"
"ACTps","Daphne","plant_origin","Cultivar from Australia"
"ACTps","Eutaxia obovata dwarf","light_requirement","Full Sun, Part Shade, "
"ACTps","Allocasuarina nana","light_requirement","Full Sun, Part Shade, "
"ACTps","Eremophila glabra","light_requirement","Full Sun"
"ACTps","Eremophila maculata","light_requirement","Full Sun"
"ACTps","Escallonia macrantha","light_requirement","Full Sun"
"ACTps","Daphne","light_requirement","Full Sun, Part Shade, Shade, "
"ACTps","Eutaxia obovata dwarf","frost_tolerance","Mostly Tolerant"
"ACTps","Allocasuarina nana","frost_tolerance","Hardy"
"ACTps","Eremophila glabra","frost_tolerance","Mostly Tolerant"
"ACTps","Eremophila maculata","frost_tolerance","Mostly Tolerant"
"ACTps","Escallonia macrantha","frost_tolerance","Mostly Tolerant"
"ACTps","Daphne","frost_tolerance","Hardy"
"ACTps","Eutaxia obovata dwarf","fire_retardant","Yes"
"ACTps","Allocasuarina nana","fire_retardant","No"
"ACTps","Eremophila glabra","fire_retardant","Yes"
"ACTps","Eremophila maculata","fire_retardant","Yes"
"ACTps","Escallonia macrantha","fire_retardant","Yes"
"ACTps","Daphne","fire_retardant","Yes"
"ACTps","Eutaxia obovata dwarf","watering_requirement","Low"
"ACTps","Allocasuarina nana","watering_requirement","Medium"
"ACTps","Eremophila glabra","watering_requirement","Low"
"ACTps","Eremophila maculata","watering_requirement","Low"
"ACTps","Escallonia macrantha","watering_requirement","Low"
"ACTps","Daphne","watering_requirement","Medium"
"ACTps","Eucalyptus gregsoniana","common_name","Eucalyptus (Snow Gum)"
"ACTps","Eucalyptus leucoxylon 'Euky Dwarf'","common_name","Eucalyptus Euky Dwarf"
"ACTps","Euonymus japonicus 'Aureo-marginatus'","common_name","Euonymus (Golden)"
"ACTps","Euryops pectinatus","common_name","Euryops"
"ACTps","Primula malacoides","common_name","Fairy Primrose"
"ACTps","Scaevola 'Mauve Clusters'","common_name","Fan Flower"
"ACTps","Eucalyptus gregsoniana","Description","Evergreen small tree forming a mallee with smooth white trunk and red stems (4m x 3m) from NSW. Long glossy grey green leaves. White flowers in spring and summer. Useful for a feature or in groups particularly for a bush garden. Drought tolerant. In exposed sites this tree is low and bushy. In sheltered or shaded sites it will grow taller with less foliage at base."
"ACTps","Eucalyptus leucoxylon 'Euky Dwarf'","Description"," "
"ACTps","Euonymus japonicus 'Aureo-marginatus'","Description","Small evergreen open canopy small tree ( 6m x 4m). Selected seedling variation of Eucalyptus leucoxylon from SA. Fine leaves. Masses of crimson pink sometimes cream flowers, long flowering from autumn to summer. Useful feature or grouped for light shade and woodland aesthetic. Bird attracting. Prefers well drained soil. Drought tolerant."
"ACTps","Euryops pectinatus","Description","Evergreen upright, dense shrub (1.5m x 1.5m) from Japan. Broad oval leaves with a broken margin of deep yellow. Small greenish-white flowers usually followed by round pink fruits. Useful for background, screen, accent or clipped feature. Thrives in sun or part shade, but may require more pruning in a shady position. Tolerates heat and wind."
"ACTps","Primula malacoides","Description","Evergreen upright small shrub (0.8m x 0.8m) from South Africa. Deep cut grey green leaves. Large heads of daisy-like bright yellow flowers in summer. Useful for its colour and foliage contrast with perennials, between shrubs as a fill-in plant or as a small hedge. Requires perfect drainage in an open sunny position. Drought tolerant."
"ACTps","Scaevola 'Mauve Clusters'","Description","Neat clump forming annual (0.15m x 0.2m) from China. Hairy soft pale green leaves forming a rosette. Dense whorls of small flat single or double flowers in shades of pink, mauve or white during winter and spring. Useful for mass planting in beds or pots or allowed to naturalise in the garden. Prefers partial shade and well drained fertile soil. Drought sensitive."
"ACTps","Eucalyptus gregsoniana","plant_type","Tree"
"ACTps","Eucalyptus leucoxylon 'Euky Dwarf'","plant_type","Tree"
"ACTps","Euonymus japonicus 'Aureo-marginatus'","plant_type","Shrub"
"ACTps","Euryops pectinatus","plant_type","Shrub"
"ACTps","Primula malacoides","plant_type","Annual"
"ACTps","Scaevola 'Mauve Clusters'","plant_type","Groundcover"
"ACTps","Eucalyptus gregsoniana","plant_origin","NSW, ACT"
"ACTps","Eucalyptus leucoxylon 'Euky Dwarf'","plant_origin","SA"
"ACTps","Euonymus japonicus 'Aureo-marginatus'","plant_origin","Japan"
"ACTps","Euryops pectinatus","plant_origin","South Africa"
"ACTps","Primula malacoides","plant_origin","China"
"ACTps","Scaevola 'Mauve Clusters'","plant_origin","Cultivar of S.aemula from NSW & Vic"
"ACTps","Eucalyptus gregsoniana","light_requirement","Full Sun, Part Shade, "
"ACTps","Eucalyptus leucoxylon 'Euky Dwarf'","light_requirement","Full Sun"
"ACTps","Euonymus japonicus 'Aureo-marginatus'","light_requirement","Full Sun, Part Shade, "
"ACTps","Euryops pectinatus","light_requirement","Full Sun"
"ACTps","Primula malacoides","light_requirement","Part Shade"
"ACTps","Scaevola 'Mauve Clusters'","light_requirement","Full Sun, Part Shade, "
"ACTps","Eucalyptus gregsoniana","frost_tolerance","Hardy"
"ACTps","Eucalyptus leucoxylon 'Euky Dwarf'","frost_tolerance","Hardy"
"ACTps","Euonymus japonicus 'Aureo-marginatus'","frost_tolerance","Hardy"
"ACTps","Euryops pectinatus","frost_tolerance","Mostly Tolerant"
"ACTps","Primula malacoides","frost_tolerance","Mostly Tolerant"
"ACTps","Scaevola 'Mauve Clusters'","frost_tolerance","Mostly Tolerant"
"ACTps","Eucalyptus gregsoniana","fire_retardant","Yes"
"ACTps","Eucalyptus leucoxylon 'Euky Dwarf'","fire_retardant","No"
"ACTps","Euonymus japonicus 'Aureo-marginatus'","fire_retardant","Yes"
"ACTps","Euryops pectinatus","fire_retardant","Yes"
"ACTps","Primula malacoides","fire_retardant","Yes"
"ACTps","Scaevola 'Mauve Clusters'","fire_retardant","Yes"
"ACTps","Eucalyptus gregsoniana","watering_requirement","Low"
"ACTps","Eucalyptus leucoxylon 'Euky Dwarf'","watering_requirement","Low"
"ACTps","Euonymus japonicus 'Aureo-marginatus'","watering_requirement","Low"
"ACTps","Euryops pectinatus","watering_requirement","Low"
"ACTps","Primula malacoides","watering_requirement","Medium"
"ACTps","Scaevola 'Mauve Clusters'","watering_requirement","Low"
"ACTps","Scaevola albida","common_name","Fan Flower"
"ACTps","Blechnum nudum","common_name","Fern (Fishbone Water)"
"ACTps","Polystichum proliferum","common_name","Fern (Mother Shield)"
"ACTps","Doodia aspera","common_name","Fern (Rasp)"
"ACTps","Dicksonia antarctica","common_name","Fern (Tree)"
"ACTps","Crowea sp","common_name","Festival"
"ACTps","Scaevola albida","Description","Spreading, hardy, sun-loving groundcover. Masses of purple fan flowers through the warmer months. Prune after the risk of heavy frosts has passed."
"ACTps","Blechnum nudum","Description","Evergreen tufted fern with erect fronds (0.7m x 0.5m) from all states of Australia except WA. Light green pinnate fronds. Older specimens develop a trunk. Useful as a groundcover or in association with a water feature. Needs a shaded position with moist well-composted soil.  Additional irrigation above natural rainfall may be required if growing conditions do not replicate the plant’s natural occurrence."
"ACTps","Polystichum proliferum","Description","Evergreen clump forming fern developing a short trunk when mature (1m x 0.6m) from ACT, Qld, NSW, Vic, Tas & SA. Dark green fronds from a central rhizome with small plantlets produced near the end of mature fronds. Useful feature or grouped in a shady protected garden. Excellent under established trees. Requires moist soil. Tolerates light frost. Drought sensitive."
"ACTps","Doodia aspera","Description","Evergreen small erect fern spreading by underground stolons (0.2m x 0.4m) from Qld, NSW, Vic, New Zealand & Norfolk Island. Deeply lobed fronds with a rough texture and serrated edge. Bright pink to red new growth aging to dark green. Useful mass planted in a partly shaded position or in association with a water feature. Needs well composted soil and some shade.  Additional irrigation above natural rainfall may be required if growing conditions do not replicate the plant’s natural occurrence."
"ACTps","Dicksonia antarctica","Description","Evergreen tree-like ferns with stout trunks covered by brown fibres (2m x 3m) from mountain gullies and rainforests in ACT, Qld, NSW, Vic and Tas. Arching glossy green much divided palm-like fronds radiating from the apex. Useful as a feature or grouped, especially in a shaded and protected position. Prefers a moist position sheltered from wind. Sensitive to extreme frosts. Drought sensitive."
"ACTps","Crowea sp","Description","Crowea ‘Festival’ is a great shrub for that shady spot in the garden. It’s a small shrub that flowers over a long period in autumn with star shaped pink blooms. Good rockery or container plant that is useful as a cut flower as well."
"ACTps","Scaevola albida","plant_type","Groundcover"
"ACTps","Blechnum nudum","plant_type","Fern"
"ACTps","Polystichum proliferum","plant_type","Fern"
"ACTps","Doodia aspera","plant_type","Fern"
"ACTps","Dicksonia antarctica","plant_type","Fern"
"ACTps","Crowea sp","plant_type","Shrub"
"ACTps","Scaevola albida","plant_origin","NSW, Vic and QLD"
"ACTps","Blechnum nudum","plant_origin","Along Creek banks in all states Australia (including ACT) except WA"
"ACTps","Polystichum proliferum","plant_origin","ACT, Qld, NSW, Vic, Tas & SA"
"ACTps","Doodia aspera","plant_origin","Qld, NSW, Vic, New Zealand & Norfolk Island"
"ACTps","Dicksonia antarctica","plant_origin","Gullies & rainforests ACT, NSW, Qld, Vic & Tas"
"ACTps","Crowea sp","plant_origin","Cultivar from Australia"
"ACTps","Scaevola albida","light_requirement","Full Sun"
"ACTps","Blechnum nudum","light_requirement","Shade"
"ACTps","Polystichum proliferum","light_requirement","Shade"
"ACTps","Doodia aspera","light_requirement","Part Shade, Shade, "
"ACTps","Dicksonia antarctica","light_requirement","Shade"
"ACTps","Crowea sp","light_requirement","Full Sun, Part Shade, Shade, "
"ACTps","Scaevola albida","frost_tolerance","Mostly Tolerant"
"ACTps","Blechnum nudum","frost_tolerance","Hardy"
"ACTps","Polystichum proliferum","frost_tolerance","Mostly Tolerant"
"ACTps","Doodia aspera","frost_tolerance","Hardy"
"ACTps","Dicksonia antarctica","frost_tolerance","Mostly Tolerant"
"ACTps","Crowea sp","frost_tolerance","Hardy"
"ACTps","Scaevola albida","fire_retardant","Yes"
"ACTps","Blechnum nudum","fire_retardant","Yes"
"ACTps","Polystichum proliferum","fire_retardant","Yes"
"ACTps","Doodia aspera","fire_retardant","Yes"
"ACTps","Dicksonia antarctica","fire_retardant","Yes"
"ACTps","Crowea sp","fire_retardant","Yes"
"ACTps","Scaevola albida","watering_requirement","Medium"
"ACTps","Blechnum nudum","watering_requirement","Medium"
"ACTps","Polystichum proliferum","watering_requirement","Medium"
"ACTps","Doodia aspera","watering_requirement","Medium"
"ACTps","Dicksonia antarctica","watering_requirement","High"
"ACTps","Crowea sp","watering_requirement","Medium"
"ACTps","Westringia Flat ‘n Fruity","common_name","Flat ‘n Fruity"
"ACTps","Phormium tenax 'Atropurpurea'","common_name","Flax (Atropurpurea)"
"ACTps","Phormium tenax 'Bronze Baby'","common_name","Flax (Bronze Baby)"
"ACTps","Dianella longifolia","common_name","Flax Lily (Dianella longifolia)"
"ACTps","Dianella revoluta","common_name","Flax Lily (Dianella revoluta)"
"ACTps","Dianella tasmanica","common_name","Flax Lily (Dianella tasmanica)"
"ACTps","Westringia Flat ‘n Fruity","Description","Very low maintenance ground cover. Nice and thick to suppress weeds, producing white flowers through the warmer months. Tolerates clay soils and harsh conditions, even in tricky spots such as under Eucalypts."
"ACTps","Phormium tenax 'Atropurpurea'","Description","Evergreen upright clumping perennial (2m x 1.5m) from New Zealand. Strap-like sword shaped bronze purple leaves. Panicles 1m long of dull red flowers in summer. Useful as an accent plant for its vertical form and colour amongst shrubs. Many variable forms available. Divide if plant outgrows its space. Moderately tolerant to soil salinity. Drought tolerant."
"ACTps","Phormium tenax 'Bronze Baby'","Description","Evergreen erect tussock forming perennial (0.75m x 0.8m). Dwarf hybrid of P. tenax from New Zealand. Arching bronze purple strap-like sword shaped leaves. Red tubular flowers on erect stems in summer. Useful accent for its foliage contrast and vertical form. Prefers well drained soil in sun to semi-shade. Drought tolerant."
"ACTps","Dianella longifolia","Description","Clump forming perennial grass (0.8m x 0.5m) from all states of Australia (including ACT). Dark green linear leaves forming tufts. Blue flowers with yellow centres on tall multi-branched inflorescences in spring. Purple berries in summer. Useful mass planted for texture and colour contrast, as a border with other grasses or understorey. Bird attracting. Shade tolerant. Frost tolerant."
"ACTps","Dianella revoluta","Description","Evergreen spreading tufted perennial grass (0.8m x 0.8m) from Qld, NSW, Vic, Tas, SA, ACT & WA. Tapering strap-like leaves with in-rolled margins. Dark blue flowers with yellow-brown or black anthers in summer. Useful for mass planting, border, understorey or in association with a water feature. Hardy and drought tolerant."
"ACTps","Dianella tasmanica","Description","Evergreen tufted perennial grass (0.5-0.8m x 1m) from ACT, NSW, Vic and Tas. Strap-like leaves, broadest of all Dianella species. Selected cultivar ‘Emerald Arch’ has broader arching leaves. Blue flowers with yellow anthers on branched stems in mid spring followed by purple berries. Useful group planted as a border, understorey or for a tropical or water themed garden. Drought tolerant."
"ACTps","Westringia Flat ‘n Fruity","plant_type","Shrub"
"ACTps","Phormium tenax 'Atropurpurea'","plant_type","Grass"
"ACTps","Phormium tenax 'Bronze Baby'","plant_type","Grass"
"ACTps","Dianella longifolia","plant_type","Grass"
"ACTps","Dianella revoluta","plant_type","Grass"
"ACTps","Dianella tasmanica","plant_type","Grass"
"ACTps","Westringia Flat ‘n Fruity","plant_origin","Cultivar from Australia"
"ACTps","Phormium tenax 'Atropurpurea'","plant_origin","New Zealand"
"ACTps","Phormium tenax 'Bronze Baby'","plant_origin","New Zealand"
"ACTps","Dianella longifolia","plant_origin","All states of Australia including ACT"
"ACTps","Dianella revoluta","plant_origin","ACT, Qld, NSW, Vic, Tas, SA & WA"
"ACTps","Dianella tasmanica","plant_origin","ACT, NSW, Vic & Tas"
"ACTps","Westringia Flat ‘n Fruity","light_requirement","Full Sun"
"ACTps","Phormium tenax 'Atropurpurea'","light_requirement","Full Sun, Part Shade, "
