"study","species","trait_name","value","trait_name_original","value_original"
"UCdavis","Philadelphus Belle Etoile","Description","Good choice for the back of a perennial border; spring bloom is very showy and stands out in the moonlight; attractive vase-shaped form.","Description","Good choice for the back of a perennial border; spring bloom is very showy and stands out in the moonlight; attractive vase-shaped form."
"UCdavis","Philadelphus Belle Etoile","Wildlife Value(s)","None","Wildlife Value(s)","None"
"UCdavis","Philadelphus Belle Etoile","Pruning needs","cut older stems to ground to rejuvenate","Pruning needs","cut older stems to ground to rejuvenate"
"UCdavis","Phlomis purpurea","Description","Showy, lavender-pink flowers bloom in summer, with scattered blossoms all year long; small shrub that is tolerant of heat and dry soils; velvety, yellow-green leaves stay on the plant all year.","Description","Showy, lavender-pink flowers bloom in summer, with scattered blossoms all year long; small shrub that is tolerant of heat and dry soils; velvety, yellow-green leaves stay on the plant all year."
"UCdavis","Phlomis purpurea","Wildlife Value(s)","None","Wildlife Value(s)","None"
"UCdavis","Phlomis purpurea","Pruning needs","remove old flower stalks; prune to maintain compact form","Pruning needs","remove old flower stalks; prune to maintain compact form"
"UCdavis","Quercus lobata","Description","California native plant; provides shelter and food for many native insects and other animals; tolerates high heat, drought, and alkaline soil; provides refreshing summer shade; attracts beneficial insects and birds.","Description","California native plant; provides shelter and food for many native insects and other animals; tolerates high heat, drought, and alkaline soil; provides refreshing summer shade; attracts beneficial insects and birds."
"UCdavis","Quercus lobata","Wildlife Value(s)","None","Wildlife Value(s)","None"
"UCdavis","Quercus lobata","Wildlife Value(s)","Beneficial Insects","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Quercus lobata","Wildlife Value(s)","Birds","Wildlife Value(s)","Birds"
"UCdavis","Quercus lobata","Pruning needs","little or none","Pruning needs","little or none"
"UCdavis","Rhodophiala bifida","Description","Showy, easy-to-grow bulb; dark red, trumpet-shaped flowers bloom in late summer; heat and drought tolerant; attracts hummingbirds.","Description","Showy, easy-to-grow bulb; dark red, trumpet-shaped flowers bloom in late summer; heat and drought tolerant; attracts hummingbirds."
"UCdavis","Rhodophiala bifida","Wildlife Value(s)","Hummingbirds","Wildlife Value(s)","Hummingbirds"
"UCdavis","Rhodophiala bifida","Pruning needs","little or none","Pruning needs","little or none"
"UCdavis","Ribes aureum","Description","California native plant; flowers have a light, spicy fragrance; good choice for planting under native oaks; attracts butterflies and beneficial insects.","Description","California native plant; flowers have a light, spicy fragrance; good choice for planting under native oaks; attracts butterflies and beneficial insects."
"UCdavis","Ribes aureum","Wildlife Value(s)","Butterflies","Wildlife Value(s)","Butterflies"
"UCdavis","Ribes aureum","Wildlife Value(s)","Beneficial Insects","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Ribes aureum","Pruning needs","little or none","Pruning needs","little or none"
"UCdavis","Ribes malvaceum","Description","California native plant; pale-pink winter flowers attract hummingbirds; drought tolerant with scented leaves.","Description","California native plant; pale-pink winter flowers attract hummingbirds; drought tolerant with scented leaves."
"UCdavis","Ribes malvaceum","Wildlife Value(s)","Hummingbirds","Wildlife Value(s)","Hummingbirds"
"UCdavis","Ribes malvaceum","Wildlife Value(s)","Beneficial Insects","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Ribes malvaceum","Pruning needs","little or none","Pruning needs","little or none"
"UCdavis","Ribes viburnifolium","Description","California native plant; good shade-tolerant groundcover under native oaks and in other dry, shady areas; shiny and fragrant foliage looks attractive all year; attracts hummingbirds and beneficial insects.","Description","California native plant; good shade-tolerant groundcover under native oaks and in other dry, shady areas; shiny and fragrant foliage looks attractive all year; attracts hummingbirds and beneficial insects."
"UCdavis","Ribes viburnifolium","Wildlife Value(s)","Hummingbirds","Wildlife Value(s)","Hummingbirds"
"UCdavis","Ribes viburnifolium","Wildlife Value(s)","Beneficial Insects","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Ribes viburnifolium","Pruning needs","little or none","Pruning needs","little or none"
"UCdavis","Rosa x odorata Mutabilis","Description","Has showy, single flowers nearly year round; flowers attract pollinating bees and other beneficial insects; new burgundy stems complement multi-colored flowers","Description","Has showy, single flowers nearly year round; flowers attract pollinating bees and other beneficial insects; new burgundy stems complement multi-colored flowers"
"UCdavis","Rosa x odorata Mutabilis","Wildlife Value(s)","Beneficial Insects","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Rosa x odorata Mutabilis","Wildlife Value(s)","Bees","Wildlife Value(s)","Bees"
"UCdavis","Rosa x odorata Mutabilis","Pruning needs","prune in winter to keep compact","Pruning needs","prune in winter to keep compact"
"UCdavis","Rosa Korbin","Description","Tough and disease resistant; tolerates some shade; can be trained, with pruning, to be a medium or large shrub.","Description","Tough and disease resistant; tolerates some shade; can be trained, with pruning, to be a medium or large shrub."
"UCdavis","Rosa Korbin","Wildlife Value(s)","None","Wildlife Value(s)","None"
"UCdavis","Rosa Korbin","Pruning needs","prune in winter; remove old flowers through bloom season","Pruning needs","prune in winter; remove old flowers through bloom season"
"UCdavis","Rosa Perle dOr","Wildlife Value(s)","None","Wildlife Value(s)","None"
"UCdavis","Rosa Perle dOr","Pruning needs","prune in winter; remove old flowers through bloom season","Pruning needs","prune in winter; remove old flowers through bloom season"
"UCdavis","Rosa Pink Grfcss an Aachen","Description","Showy, fragrant pink flowers bloom in clusters in spring and summer; naturally graceful form and practically thornless stems; flowers last longer than some in afternoon shade; leaves remain evergreen in mild winters and turn a beautiful burgundy color. Semi-deciduous.","Description","Showy, fragrant pink flowers bloom in clusters in spring and summer; naturally graceful form and practically thornless stems; flowers last longer than some in afternoon shade; leaves remain evergreen in mild winters and turn a beautiful burgundy color. Semi-deciduous."
"UCdavis","Rosa Pink Grfcss an Aachen","Wildlife Value(s)","None","Wildlife Value(s)","None"
"UCdavis","Rosa Pink Grfcss an Aachen","Pruning needs","prune in winter; remove old flowers through bloom season","Pruning needs","prune in winter; remove old flowers through bloom season"
"UCdavis","Rosmarinus officinalis Mozart","Description","Evergreen shrub with dark-green leaves that are rich in aromatic oils and prized for cooking; this variety has one of the darkest blue flowers of any rosemary; blooms from spring through summer and often again in fall; attracts beneficial insects.","Description","Evergreen shrub with dark-green leaves that are rich in aromatic oils and prized for cooking; this variety has one of the darkest blue flowers of any rosemary; blooms from spring through summer and often again in fall; attracts beneficial insects."
"UCdavis","Rosmarinus officinalis Mozart","Wildlife Value(s)","Beneficial Insects","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Rosmarinus officinalis Mozart","Pruning needs","little or none; prune to maintain compact form","Pruning needs","little or none; prune to maintain compact form"
"UCdavis","Russelia equisetiformis","Description","Very adaptable plant with tubular, bright coral-red flowers from spring to autumn; show-stopping fountain of flowers attracts hummingbirds; low maintenance and drought tolerant.","Description","Very adaptable plant with tubular, bright coral-red flowers from spring to autumn; show-stopping fountain of flowers attracts hummingbirds; low maintenance and drought tolerant."
"UCdavis","Russelia equisetiformis","Wildlife Value(s)","Hummingbirds","Wildlife Value(s)","Hummingbirds"
"UCdavis","Russelia equisetiformis","Pruning needs","little or none; prune to shape","Pruning needs","little or none; prune to shape"
"UCdavis","Salvia apiana","Description","California native plant; spring flowers attract pollinating bees; leaves contain fragrant oils.","Description","California native plant; spring flowers attract pollinating bees; leaves contain fragrant oils."
"UCdavis","Salvia apiana","Wildlife Value(s)","Beneficial Insects","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Salvia apiana","Wildlife Value(s)","Bees","Wildlife Value(s)","Bees"
"UCdavis","Salvia apiana","Pruning needs","shape when young; remove old flower stalks once a year","Pruning needs","shape when young; remove old flower stalks once a year"
"UCdavis","Salvia clevelandii Winnifred Gilman","Description","California native plant; evergreen shrub produces maroon-stemmed, blue-violet flowers; heat and drought tolerant; attracts hummingbirds, butterflies and beneficial insects.","Description","California native plant; evergreen shrub produces maroon-stemmed, blue-violet flowers; heat and drought tolerant; attracts hummingbirds, butterflies and beneficial insects."
"UCdavis","Salvia clevelandii Winnifred Gilman","Wildlife Value(s)","Hummingbirds","Wildlife Value(s)","Hummingbirds"
"UCdavis","Salvia clevelandii Winnifred Gilman","Wildlife Value(s)","Butterflies","Wildlife Value(s)","Butterflies"
"UCdavis","Salvia clevelandii Winnifred Gilman","Wildlife Value(s)","Beneficial Insects","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Salvia clevelandii Winnifred Gilman","Pruning needs","remove old flower stalks in summer; prune to maintain compact form","Pruning needs","remove old flower stalks in summer; prune to maintain compact form"
"UCdavis","Salvia greggii and Salvia x jamensis","Description","Showy flowers attract hummingbirds and beneficial insects; flowers profusely in the spring and fall.","Description","Showy flowers attract hummingbirds and beneficial insects; flowers profusely in the spring and fall."
"UCdavis","Salvia greggii and Salvia x jamensis","Wildlife Value(s)","Hummingbirds","Wildlife Value(s)","Hummingbirds"
"UCdavis","Salvia greggii and Salvia x jamensis","Wildlife Value(s)","Beneficial Insects","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Salvia greggii and Salvia x jamensis","Pruning needs","remove old flower stalks; prune to maintain compact form","Pruning needs","remove old flower stalks; prune to maintain compact form"
"UCdavis","Salvia microphylla","Description","Leaves have a fruity smell; good for growing under native oaks; thrives with little care in sun or part shade; attracts hummingbirds.","Description","Leaves have a fruity smell; good for growing under native oaks; thrives with little care in sun or part shade; attracts hummingbirds."
"UCdavis","Salvia microphylla","Wildlife Value(s)","Hummingbirds","Wildlife Value(s)","Hummingbirds"
"UCdavis","Salvia microphylla","Pruning needs","little or none","Pruning needs","little or none"
"UCdavis","Salvia spathacea","Description","California native plant; leaves have a pleasant, fruity fragrance; excellent drought-tolerant groundcover for sun or partial shade; attracts hummingbirds.","Description","California native plant; leaves have a pleasant, fruity fragrance; excellent drought-tolerant groundcover for sun or partial shade; attracts hummingbirds."
"UCdavis","Salvia spathacea","Wildlife Value(s)","Hummingbirds","Wildlife Value(s)","Hummingbirds"
"UCdavis","Salvia spathacea","Pruning needs","remove old flower stalks at end of season","Pruning needs","remove old flower stalks at end of season"
"UCdavis","Saponaria x lempergii Max Frei","Wildlife Value(s)","None","Wildlife Value(s)","None"
"UCdavis","Saponaria x lempergii Max Frei","Pruning needs","little or none; prune to shape","Pruning needs","little or none; prune to shape"
"UCdavis","Sedum palmeri","Description","Deep golden-yellow, star-shaped flowers in spring; drought and shade tolerant; low growing and can be used as a ground cover for small areas; prefers well-drained soils and containers.","Description","Deep golden-yellow, star-shaped flowers in spring; drought and shade tolerant; low growing and can be used as a ground cover for small areas; prefers well-drained soils and containers."
"UCdavis","Sedum palmeri","Wildlife Value(s)","None","Wildlife Value(s)","None"
"UCdavis","Sedum palmeri","Pruning needs","little or none","Pruning needs","little or none"
"UCdavis","Solidago californica Cascade Creek","Description","California native plant; bears bright yellow flowers in summer and fall that attract butterflies and beneficial insects; ideal for native grass meadow.","Description","California native plant; bears bright yellow flowers in summer and fall that attract butterflies and beneficial insects; ideal for native grass meadow."
"UCdavis","Solidago californica Cascade Creek","Wildlife Value(s)","Butterflies","Wildlife Value(s)","Butterflies"
"UCdavis","Solidago californica Cascade Creek","Wildlife Value(s)","Beneficial Insects","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Solidago californica Cascade Creek","Pruning needs","Cut to ground after flowering in late fall","Pruning needs","Cut to ground after flowering in late fall"
"UCdavis","Sollya heterophylla","Description","Bushy, evergreen climber can be used either as a small shrub or vine; bell-shaped pink flowers bloom from summer through fall; drought tolerant with glossy, deep-green leaves.","Description","Bushy, evergreen climber can be used either as a small shrub or vine; bell-shaped pink flowers bloom from summer through fall; drought tolerant with glossy, deep-green leaves."
"UCdavis","Sollya heterophylla","Wildlife Value(s)","None","Wildlife Value(s)","None"
"UCdavis","Sollya heterophylla","Pruning needs","little or none","Pruning needs","little or none"
"UCdavis","Sprekelia formosissima","Description","Dramatic, deep-red flowers attract hummingbirds in spring and summer; encourage blooming several times a year by withholding and then applying water; low maintenance.","Description","Dramatic, deep-red flowers attract hummingbirds in spring and summer; encourage blooming several times a year by withholding and then applying water; low maintenance."
"UCdavis","Sprekelia formosissima","Wildlife Value(s)","Hummingbirds","Wildlife Value(s)","Hummingbirds"
"UCdavis","Sprekelia formosissima","Pruning needs","little or none","Pruning needs","little or none"
"UCdavis","Sternbergia lutea","Description","Goblet-shaped yellow flowers blossom in early fall; lustrous, deep- green foliage emerges soon after bloom and lasts through the winter; does well in full sun and is extremely drought tolerant.","Description","Goblet-shaped yellow flowers blossom in early fall; lustrous, deep- green foliage emerges soon after bloom and lasts through the winter; does well in full sun and is extremely drought tolerant."
"UCdavis","Sternbergia lutea","Wildlife Value(s)","None","Wildlife Value(s)","None"
"UCdavis","Sternbergia lutea","Pruning needs","little or none","Pruning needs","little or none"
"UCdavis","Stipa gigantea","Wildlife Value(s)","None","Wildlife Value(s)","None"
"UCdavis","Stipa gigantea","Pruning needs","remove old flower stalks in fall or winter","Pruning needs","remove old flower stalks in fall or winter"
"UCdavis","Syringa x laciniata","Description","Attractive, lacy foliage; more drought tolerant and disease resistant than other lilacs; fragrant flowers.","Description","Attractive, lacy foliage; more drought tolerant and disease resistant than other lilacs; fragrant flowers."
"UCdavis","Syringa x laciniata","Wildlife Value(s)","Beneficial Insects","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Syringa x laciniata","Pruning needs","little or none; prune to shape","Pruning needs","little or none; prune to shape"
"UCdavis","Teucrium chamaedrys Nanum","Description","Low-growing groundcover with dark-pink flowers in early summer; one of the few groundcovers that does well in both full sun or part shade; good for planting under roses and other shrubs; attracts beneficial insects.","Description","Low-growing groundcover with dark-pink flowers in early summer; one of the few groundcovers that does well in both full sun or part shade; good for planting under roses and other shrubs; attracts beneficial insects."
"UCdavis","Teucrium chamaedrys Nanum","Wildlife Value(s)","Beneficial Insects","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Teucrium chamaedrys Nanum","Pruning needs","mow in early spring to maintain a compact form","Pruning needs","mow in early spring to maintain a compact form"
"UCdavis","Teucrium fruticans","Wildlife Value(s)","Beneficial Insects","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Teucrium fruticans","Pruning needs","little or none","Pruning needs","little or none"
"UCdavis","Viguiera parishii","Description","California native plant; golden daisies blossom from early spring until mid-fall among triangular-shaped green leaves; tolerates full sun or part shade and is low maintenance.","Description","California native plant; golden daisies blossom from early spring until mid-fall among triangular-shaped green leaves; tolerates full sun or part shade and is low maintenance."
"UCdavis","Viguiera parishii","Wildlife Value(s)","None","Wildlife Value(s)","None"
"UCdavis","Viguiera parishii","Pruning needs","prune plants in late winter to encourage tidy, compact form","Pruning needs","prune plants in late winter to encourage tidy, compact form"
"UCdavis","Woodwardia fimbriata","Description","California native plant; plant needs little care once established; great for a shady oasis near a pond or fountain.","Description","California native plant; plant needs little care once established; great for a shady oasis near a pond or fountain."
"UCdavis","Woodwardia fimbriata","Wildlife Value(s)","None","Wildlife Value(s)","None"
"UCdavis","Woodwardia fimbriata","Pruning needs","remove old fronds for a tidier appearance","Pruning needs","remove old fronds for a tidier appearance"
"UCdavis","Zephyranthes candida","Description","Grows from bulbs and forms clumps of shiny, grassy leaves; good edging plant or groundcover; attracts beneficial insects.","Description","Grows from bulbs and forms clumps of shiny, grassy leaves; good edging plant or groundcover; attracts beneficial insects."
"UCdavis","Zephyranthes candida","Wildlife Value(s)","Beneficial Insects","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Zephyranthes candida","Pruning needs","little or none","Pruning needs","little or none"
"UCdavis","Nepeta x faassenii","Description","Lavender-blue flowers attract butterflies and other pollinators; tough, low-growing plant has aromatic, gray-green foliage; tolerates different soil types.","Description","Lavender-blue flowers attract butterflies and other pollinators; tough, low-growing plant has aromatic, gray-green foliage; tolerates different soil types."
"UCdavis","Nepeta x faassenii","Wildlife Value(s)","Butterflies","Wildlife Value(s)","Butterflies"
"UCdavis","Nepeta x faassenii","Wildlife Value(s)","Beneficial Insects","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Nepeta x faassenii","Pruning needs","cut to ground in winter to renew","Pruning needs","cut to ground in winter to renew"
"UCdavis","Acacia boormanii","common_name","Snowy River wattle","Common name","Snowy River wattle"
"UCdavis","Acca sellowiana (Feijoa sellowiana)","common_name","pineapple guava","Common name","pineapple guava"
"UCdavis","Achillea millefolium 'Island Pink'","common_name","island pink yarrow","Common name","island pink yarrow"
"UCdavis","Aquilegia eximia","common_name","serpentine columbine","Common name","serpentine columbine"
"UCdavis","Arbutus 'Marina'","common_name","Marina madrone","Common name","Marina madrone"
"UCdavis","Arctostaphylos densiflora 'Howard McMinn'","common_name","Vine Hill manzanita","Common name","Vine Hill manzanita"
"UCdavis","Aristolochia californica","common_name","California pipevine","Common name","California pipevine"
"UCdavis","Aster 'Purple Dome'","common_name","purple dome Michaelmas daisy","Common name","purple dome Michaelmas daisy"
"UCdavis","Berberis aquifolium 'Compacta'","common_name","compact Oregon grape","Common name","compact Oregon grape"
"UCdavis","Bergenia crassifolia","common_name","pigsqueak","Common name","pigsqueak"
"UCdavis","Bletilla striata","common_name","Chinese ground orchid","Common name","Chinese ground orchid"
"UCdavis","Bouteloua gracilis","common_name","blue grama grass","Common name","blue grama grass"
"UCdavis","Bulbine frutescens","common_name","Cape balsam","Common name","Cape balsam"
"UCdavis","Calamagrostis x acutiflora Karl Foerster","common_name","Karl Foerster feather reed grass","Common name","Karl Foerster feather reed grass"
"UCdavis","Callistemon 'Violaceus'","common_name","purple bottlebrush","Common name","purple bottlebrush"
"UCdavis","Calycanthus occidentalis","common_name","western spice bush","Common name","western spice bush"
"UCdavis","Carpenteria californica","common_name","bush anemone","Common name","bush anemone"
"UCdavis","Ceanothus x pallidus Marie Simon","common_name","Marie Simon ceanothus","Common name","Marie Simon ceanothus"
"UCdavis","Ceanothus Concha","common_name","concha ceanothus","Common name","concha ceanothus"
"UCdavis","Ceanothus maritimus Valley Violet","common_name","valley violet maritime ceanothus","Common name","valley violet maritime ceanothus"
"UCdavis","Cerastium tomentosum","common_name","snow-in-summer","Common name","snow-in-summer"
"UCdavis","Ceratostigma plumbaginoides","common_name","dwarf plumbago","Common name","dwarf plumbago"
"UCdavis","Cercis occidentalis","common_name","western redbud","Common name","western redbud"
"UCdavis","Cercocarpus betuloides var. blancheae","common_name","island mountain mahogany","Common name","island mountain mahogany"
"UCdavis","Chionanthus retusus","common_name","Chinese fringe tree","Common name","Chinese fringe tree"
"UCdavis","Clytostoma calystegioides","common_name","violet trumpet vine","Common name","violet trumpet vine"
"UCdavis","Crataegus phaenopyrum","common_name","Washington hawthorn","Common name","Washington hawthorn"
"UCdavis","Crinodendron patagua","common_name","Chilean lily-of-the-valley tree","Common name","Chilean lily-of-the-valley tree"
"UCdavis","Cyclamen hederifolium","common_name","ivy leaf cyclamen","Common name","ivy leaf cyclamen"
"UCdavis","Cyrtomium falcatum","common_name","Japanese holly fern","Common name","Japanese holly fern"
"UCdavis","Dasylirion wheeleri","common_name","desert spoon","Common name","desert spoon"
"UCdavis","Delosperma cooperi","common_name","Coopers ice plant","Common name","Coopers ice plant"
"UCdavis","Echeveria Imbricata","common_name","hens and chicks","Common name","hens and chicks"
"UCdavis","Epilobium canum","common_name","California fuchsia","Common name","California fuchsia"
"UCdavis","Erigeron karvinskianus","common_name","Santa Barbara daisy","Common name","Santa Barbara daisy"
"UCdavis","Eriogonum giganteum","common_name","Saint Catherines lace","Common name","Saint Catherines lace"
"UCdavis","Festuca californica","common_name","California fescue","Common name","California fescue"
"UCdavis","Hardenbergia violacea","common_name","lilac vine","Common name","lilac vine"
"UCdavis","Helleborus argutifolius","common_name","Corsican hellebore","Common name","Corsican hellebore"
"UCdavis","Hesperaloe parviflora","common_name","coral yucca","Common name","coral yucca"
"UCdavis","Heuchera Lillians Pink","common_name","Lillians pink coral bells","Common name","Lillians pink coral bells"
"UCdavis","Heuchera Rosada","common_name","rosada coral bells","Common name","rosada coral bells"
"UCdavis","Heuchera maxima","common_name","island alumroot","Common name","island alumroot"
"UCdavis","Hunnemannia fumariifolia","common_name","Mexican tulip poppy","Common name","Mexican tulip poppy"
"UCdavis","Iris Canyon Snow","common_name","canyon snow Pacific iris","Common name","canyon snow Pacific iris"
"UCdavis","Isomeris arborea","common_name","bladderpod","Common name","bladderpod"
"UCdavis","Jasminum nudiflorum","common_name","winter jasmine","Common name","winter jasmine"
"UCdavis","Kniphofia Christmas Cheer","common_name","Christmas cheer poker plant","Common name","Christmas cheer poker plant"
"UCdavis","Koelreuteria elegans subsp. formosana","common_name","Formosan flame tree","Common name","Formosan flame tree"
"UCdavis","Lagerstroemia hybrids and cultivars","common_name","crape myrtle","Common name","crape myrtle"
"UCdavis","Lavandula x ginginsii Goodwin Creek Grey","common_name","Goodwin Creek lavender","Common name","Goodwin Creek lavender"
"UCdavis","Lavandula stoechas Otto Quast","common_name","Otto Quast Spanish lavender","Common name","Otto Quast Spanish lavender"
"UCdavis","Leucophyllum frutescens","common_name","cenizo (""Texas ranger"")","Common name","cenizo (""Texas ranger"")"
"UCdavis","Leucophyllum langmaniae Lynns Legacy","common_name","Lynns legacy leucophyllum","Common name","Lynns legacy leucophyllum"
"UCdavis","Lonicera standishii","common_name","winter honeysuckle","Common name","winter honeysuckle"
"UCdavis","Mandevilla laxa","common_name","Chilean jasmine","Common name","Chilean jasmine"
"UCdavis","Miscanthus sinensis (dwarf varieties)","common_name","Japanese silver grass","Common name","Japanese silver grass"
"UCdavis","Muhlenbergia dubia","common_name","pine muhly","Common name","pine muhly"
"UCdavis","Muhlenbergia rigens","common_name","deergrass","Common name","deergrass"
"UCdavis","Neomarica caerulea","common_name","walking iris","Common name","walking iris"
"UCdavis","Origanum vulgare Betty Rollins","common_name","dwarf oregano","Common name","dwarf oregano"
"UCdavis","Osmanthus x fortunei","common_name","hybrid tea olive","Common name","hybrid tea olive"
"UCdavis","Penstemon heterophyllus Margarita B.O.P.","common_name","Santa Margarita foothill penstemon","Common name","Santa Margarita foothill penstemon"
"UCdavis","Philadelphus Belle Etoile","common_name","purple spot mock orange","Common name","purple spot mock orange"
"UCdavis","Phlomis purpurea","common_name","pink phlomis","Common name","pink phlomis"
"UCdavis","Quercus lobata","common_name","valley oak","Common name","valley oak"
"UCdavis","Rhodophiala bifida","common_name","red Argentine amaryllis","Common name","red Argentine amaryllis"
"UCdavis","Ribes aureum","common_name","golden currant","Common name","golden currant"
"UCdavis","Ribes malvaceum","common_name","chaparral currant","Common name","chaparral currant"
"UCdavis","Ribes viburnifolium","common_name","evergreen currant","Common name","evergreen currant"
"UCdavis","Rosa x odorata Mutabilis","common_name","butterfly rose","Common name","butterfly rose"
"UCdavis","Rosa Korbin","common_name","Iceberg rose","Common name","Iceberg rose"
"UCdavis","Rosa Perle dOr","common_name","golden pearl polyantha rose","Common name","golden pearl polyantha rose"
"UCdavis","Rosa Pink Grfcss an Aachen","common_name","grfcss an Aachen floribunda rose","Common name","grfcss an Aachen floribunda rose"
"UCdavis","Rosmarinus officinalis Mozart","common_name","Ed Carmans rosemary","Common name","Ed Carmans rosemary"
"UCdavis","Russelia equisetiformis","common_name","coral fountain","Common name","coral fountain"
"UCdavis","Salvia apiana","common_name","California white sage","Common name","California white sage"
"UCdavis","Salvia clevelandii Winnifred Gilman","common_name","Winnifred Gilman Cleveland sage","Common name","Winnifred Gilman Cleveland sage"
"UCdavis","Salvia greggii and Salvia x jamensis","common_name","autumn sage","Common name","autumn sage"
"UCdavis","Salvia microphylla","common_name","mint bush sage","Common name","mint bush sage"
"UCdavis","Salvia spathacea","common_name","hummingbird sage","Common name","hummingbird sage"
"UCdavis","Saponaria x lempergii Max Frei","common_name","hybrid soapwort","Common name","hybrid soapwort"
"UCdavis","Sedum palmeri","common_name","Palmers sedum","Common name","Palmers sedum"
"UCdavis","Solidago californica Cascade Creek","common_name","Cascade Creek California goldenrod","Common name","Cascade Creek California goldenrod"
"UCdavis","Sollya heterophylla","common_name","Australian bluebell creeper","Common name","Australian bluebell creeper"
"UCdavis","Sprekelia formosissima","common_name","Aztec lily","Common name","Aztec lily"
"UCdavis","Sternbergia lutea","common_name","yellow autumn crocus","Common name","yellow autumn crocus"
"UCdavis","Stipa gigantea","common_name","giant feather grass","Common name","giant feather grass"
"UCdavis","Syringa x laciniata","common_name","cut leaf lilac","Common name","cut leaf lilac"
"UCdavis","Teucrium chamaedrys Nanum","common_name","dwarf germander","Common name","dwarf germander"
"UCdavis","Teucrium fruticans","common_name","bush germander","Common name","bush germander"
"UCdavis","Viguiera parishii","common_name","desert goldeneye","Common name","desert goldeneye"
"UCdavis","Woodwardia fimbriata","common_name","giant chain fern","Common name","giant chain fern"
"UCdavis","Zephyranthes candida","common_name","Argentine rain lily","Common name","Argentine rain lily"
"UCdavis","Nepeta x faassenii","common_name","hybrid catmint","Common name","hybrid catmint"
"UCdavis","Acacia boormanii","form","shrub","Type","Shrub"
"UCdavis","Acca sellowiana (Feijoa sellowiana)","form","tree","Type","Tree"
"UCdavis","Achillea millefolium 'Island Pink'","form","perennial","Type","Perennial"
"UCdavis","Aquilegia eximia","form","perennial","Type","Perennial"
"UCdavis","Arbutus 'Marina'","form","tree","Type","Tree"
"UCdavis","Arctostaphylos densiflora 'Howard McMinn'","form","shrub","Type","Shrub"
"UCdavis","Aristolochia californica","form","climber","Type","Vine"
"UCdavis","Aster 'Purple Dome'","form","perennial","Type","Perennial"
"UCdavis","Berberis aquifolium 'Compacta'","form","shrub","Type","Shrub"
"UCdavis","Bergenia crassifolia","form","perennial","Type","Perennial"
"UCdavis","Bletilla striata","form","perennial","Type","Perennial"
"UCdavis","Bouteloua gracilis","form","perennial","Type","Perennial"
"UCdavis","Bulbine frutescens","form","perennial","Type","Perennial"
"UCdavis","Calamagrostis x acutiflora Karl Foerster","form","perennial","Type","Perennial"
"UCdavis","Callistemon 'Violaceus'","form","shrub","Type","Shrub"
"UCdavis","Calycanthus occidentalis","form","shrub","Type","Shrub"
"UCdavis","Carpenteria californica","form","shrub","Type","Shrub"
"UCdavis","Ceanothus x pallidus Marie Simon","form","shrub","Type","Shrub"
"UCdavis","Ceanothus Concha","form","shrub","Type","Shrub"
"UCdavis","Ceanothus maritimus Valley Violet","form","shrub","Type","Shrub"
"UCdavis","Cerastium tomentosum","purpose","groundcover","Type","Groundcover"
"UCdavis","Ceratostigma plumbaginoides","purpose","groundcover","Type","Groundcover"
"UCdavis","Cercis occidentalis","form","shrub","Type","Shrub"
"UCdavis","Cercocarpus betuloides var. blancheae","form","shrub","Type","Shrub"
"UCdavis","Chionanthus retusus","form","tree","Type","Tree"
"UCdavis","Clytostoma calystegioides","form","climber","Type","Vine"
"UCdavis","Crataegus phaenopyrum","form","tree","Type","Tree"
"UCdavis","Crinodendron patagua","form","tree","Type","Tree"
"UCdavis","Cyclamen hederifolium","form","perennial","Type","Perennial"
"UCdavis","Cyrtomium falcatum","form","perennial","Type","Perennial"
"UCdavis","Dasylirion wheeleri","form","shrub","Type","Shrub"
"UCdavis","Delosperma cooperi","purpose","groundcover","Type","Groundcover"
"UCdavis","Echeveria Imbricata","form","perennial","Type","Perennial"
"UCdavis","Epilobium canum","form","perennial","Type","Perennial"
"UCdavis","Erigeron karvinskianus","form","perennial","Type","Perennial"
"UCdavis","Eriogonum giganteum","form","shrub","Type","Shrub"
"UCdavis","Festuca californica","form","perennial","Type","Perennial"
"UCdavis","Hardenbergia violacea","form","climber","Type","Vine"
"UCdavis","Helleborus argutifolius","form","perennial","Type","Perennial"
"UCdavis","Hesperaloe parviflora","form","shrub","Type","Shrub"
"UCdavis","Heuchera Lillians Pink","form","perennial","Type","Perennial"
"UCdavis","Heuchera Rosada","form","perennial","Type","Perennial"
"UCdavis","Heuchera maxima","form","perennial","Type","Perennial"
"UCdavis","Hunnemannia fumariifolia","form","perennial","Type","Perennial"
"UCdavis","Iris Canyon Snow","form","perennial","Type","Perennial"
